id_documento,descricao_tipo_documento,id_autor,data,url_inteiro_teor,id_leggo,nome_eleitoral
2193571,Requerimento de Retirada de proposição,204416,2019-03-22,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1717815,13,Ubiratan Sanderson (PSL/RS)
2193573,Requerimento de Inclusão na Ordem do Dia,204416,2019-03-12,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1717818,13,Sanderson (PSL/RS)
2193573,Requerimento de Inclusão na Ordem do Dia,204416,2019-03-12,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1717818,13,Ubiratan Sanderson (PSL/RS)
2193578,Projeto de Lei,204548,2019-04-05,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1717824,13,Heitor Freire (PSL/CE)
2193641,Requerimento de Desarquivamento de Proposições,204478,2019-03-19,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1717921,7,Vinicius Farah (MDB/RJ)
2193641,Requerimento de Desarquivamento de Proposições,204478,2019-03-19,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1717921,5,Vinicius Farah (MDB/RJ)
2193641,Requerimento de Desarquivamento de Proposições,204478,2019-03-19,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1717921,12,Vinicius Farah (MDB/RJ)
2193903,Projeto de Lei,204441,2019-04-10,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1718727,13,Otoni De Paula (PSC/RJ)
2193910,Requerimento,178922,2019-05-07,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1718745,34,Tadeu Alencar (PSB/PE)
2193934,Requerimento de Audiência Pública,74161,2019-04-04,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1718798,34,Reginaldo Lopes (PT/MG)
2193934,Requerimento de Audiência Pública,73486,2019-04-04,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1718798,34,Pompeo De Mattos (PDT/RS)
2193934,Requerimento de Audiência Pública,73486,2019-04-04,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1718798,34,Pompeo de Mattos (PDT/RS)
2193934,Requerimento de Audiência Pública,177282,2019-04-04,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1718798,34,Subtenente Gonzaga (PDT/MG)
2193934,Requerimento de Audiência Pública,204464,2019-04-04,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1718798,34,Talíria Petrone (PSOL/RJ)
2193934,Requerimento de Audiência Pública,178922,2019-04-04,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1718798,34,Tadeu Alencar (PSB/PE)
2193934,Requerimento de Audiência Pública,204543,2019-04-04,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1718798,34,Luiz Flávio Gomes (PSB/SP)
2193934,Requerimento de Audiência Pública,141488,2019-04-04,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1718798,34,Paulo Teixeira (PT/SP)
2193934,Requerimento de Audiência Pública,141470,2019-04-04,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1718798,34,José Guimarães (PT/CE)
2193934,Requerimento de Audiência Pública,204418,2019-04-04,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1718798,34,Luizão Goulart (PRB/PR)
2193934,Requerimento de Audiência Pública,204418,2019-04-04,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1718798,34,Professor Luizão Goulart (PRB/PR)
2193934,Requerimento de Audiência Pública,204501,2019-04-04,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1718798,34,Alencar Santana Braga (PT/SP)
2193934,Requerimento de Audiência Pública,204575,2019-04-04,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1718798,34,Gil Cutrim (PDT/MA)
2193934,Requerimento de Audiência Pública,204541,2019-04-04,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1718798,34,Eduardo Bismarck (PDT/CE)
2194102,Requerimento de Desarquivamento de Proposições,160511,2019-03-19,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1719314,45,Alessandro Molon (PSB/RJ)
2194250,Requerimento de Desarquivamento de Proposições,160512,2019-03-19,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1719949,43,Aureo Ribeiro (SOLIDARIEDADE/RJ)
2194250,Requerimento de Desarquivamento de Proposições,160512,2019-03-19,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1719949,43,Aureo (SOLIDARIEDADE/RJ)
2194380,Projeto de Lei Complementar,160570,2019-04-30,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1720396,38,Jerônimo Goergen (PP/RS)
2194380,Projeto de Lei Complementar,204536,2019-04-30,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1720396,38,Kim Kataguiri (DEM/SP)
2194428,Projeto de Lei Complementar,204391,2019-04-30,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1720474,38,José Nelto (PODE/GO)
2194428,Projeto de Lei Complementar,178989,2019-04-30,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1720474,38,Renata Abreu (PODE/SP)
2194447,Requerimento,141488,2019-05-07,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1720524,34,Paulo Teixeira (PT/SP)
2194500,Requerimento,204500,2019-03-27,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1720650,34,Eduardo Costa (PTB/PA)
2194514,Requerimento,141470,2019-05-07,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1720739,34,José Guimarães (PT/CE)
2194515,Requerimento,141470,2019-05-07,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1720740,34,José Guimarães (PT/CE)
2194517,Requerimento,141470,2019-05-07,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1720742,34,José Guimarães (PT/CE)
2194545,Emenda de Plenário,74478,2019-03-19,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1720844,47,Luciano Bivar (PSL/PE)
2194546,Emenda de Plenário,133439,2019-03-19,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1720845,47,André Figueiredo (PDT/CE)
2194569,Requerimento de Audiência Pública,141488,2019-05-07,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1720875,34,Paulo Teixeira (PT/SP)
2194571,Requerimento de Audiência Pública,141488,2019-05-07,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1720877,34,Paulo Teixeira (PT/SP)
2194591,Projeto de Lei,179587,2019-04-08,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1720906,13,Major Vitor Hugo (PSL/GO)
2194591,Projeto de Lei,179587,2019-04-08,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1720906,13,Vitor Hugo (PSL/GO)
2194640,Requerimento,74161,2019-05-07,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1721037,34,Reginaldo Lopes (PT/MG)
2194662,Requerimento de Inclusão na Ordem do Dia,204543,2019-03-20,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1721110,38,Luiz Flávio Gomes (PSB/SP)
2194763,Requerimento de Audiência Pública,204514,2019-05-07,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1721333,34,Coronel Tadeu (PSL/SP)
2194773,Requerimento,177282,2019-05-07,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1721350,34,Subtenente Gonzaga (PDT/MG)
2194773,Requerimento,178835,2019-05-07,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1721350,34,Afonso Motta (PDT/RS)
2194773,Requerimento,204541,2019-05-07,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1721350,34,Eduardo Bismarck (PDT/CE)
2194773,Requerimento,73486,2019-05-07,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1721350,34,Pompeo De Mattos (PDT/RS)
2194773,Requerimento,73486,2019-05-07,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1721350,34,Pompeo de Mattos (PDT/RS)
2194773,Requerimento,204575,2019-05-07,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1721350,34,Gil Cutrim (PDT/MA)
2194852,Requerimento de Audiência Pública,141470,2019-05-07,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1721616,34,José Guimarães (PT/CE)
2194900,Requerimento de Audiência Pública,204543,2019-05-07,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1721826,34,Luiz Flávio Gomes (PSB/SP)
2194977,Emenda de Plenário,122974,2019-03-19,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1722152,47,Pedro Lucas Fernandes (PTB/MA)
2194978,Emenda de Plenário,156190,2019-03-19,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1722153,47,Marcel Van Hattem (NOVO/RS)
2194979,Emenda de Plenário,164359,2019-03-19,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1722154,47,Delegado Waldir (PSL/GO)
2194980,Emenda de Plenário,156190,2019-03-19,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1722155,47,Marcel Van Hattem (NOVO/RS)
2194982,Emenda de Plenário,73486,2019-03-20,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1722157,47,Pompeo De Mattos (PDT/RS)
2194982,Emenda de Plenário,73486,2019-03-20,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1722157,47,Pompeo de Mattos (PDT/RS)
2195024,Projeto de Lei,133810,2019-04-09,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1722260,55,Marcelo Moraes (PTB/RS)
2195114,Requerimento de Inclusão na Ordem do Dia,204366,2019-06-11,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1722658,38,Rodrigo Coelho (PSB/SC)
2195205,Emenda de Plenário,205865,2019-03-19,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1723551,55,Reinhold Stephanes Junior (PSD/PR)
2195206,Emenda de Plenário,204364,2019-03-19,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1723553,55,Eli Borges (SOLIDARIEDADE/TO)
2195207,Emenda de Plenário,204506,2019-03-20,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1723554,55,Marcos Pereira (PRB/SP)
2195208,Emenda de Plenário,194260,2019-03-20,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1723555,55,Nivaldo Albuquerque (PTB/AL)
2195209,Emenda de Plenário,178910,2019-03-20,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1723556,55,Joaquim Passarinho (PSD/PA)
2195210,Emenda de Plenário,178910,2019-03-20,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1723557,55,Joaquim Passarinho (PSD/PA)
2195214,Emenda de Plenário,204371,2019-03-20,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1727808,42,Felipe Rigoni (PSB/ES)
2195214,Emenda de Plenário,178922,2019-03-20,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1727808,42,Tadeu Alencar (PSB/PE)
2195214,Emenda de Plenário,204534,2019-03-20,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1727808,42,Tabata Amaral (PDT/SP)
2195214,Emenda de Plenário,132504,2019-03-20,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1727808,42,Enio Verri (PT/-)
2195229,Requerimento,204464,2019-05-07,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1723608,34,Talíria Petrone (PSOL/RJ)
2195243,Requerimento,74161,2019-05-07,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1723632,34,Reginaldo Lopes (PT/MG)
2195245,Requerimento,141470,2019-05-07,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1723635,34,José Guimarães (PT/CE)
2195260,Requerimento,204575,2019-05-07,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1723669,34,Gil Cutrim (PDT/MA)
2195264,Requerimento de Inclusão na Ordem do Dia,204359,2019-05-27,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1723675,13,Léo Moraes (PODE/RO)
2195275,Requerimento,204541,2019-05-07,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1723692,34,Eduardo Bismarck (PDT/CE)
2195345,Requerimento de Inclusão na Ordem do Dia,204366,2019-04-02,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1723835,43,Rodrigo Coelho (PSB/SC)
2195345,Requerimento de Inclusão na Ordem do Dia,204366,2019-04-02,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1723835,37,Rodrigo Coelho (PSB/SC)
2195346,Requerimento de Inclusão na Ordem do Dia,204366,2019-04-02,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1723836,36,Rodrigo Coelho (PSB/SC)
2195364,Requerimento,73486,2019-05-07,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1723910,34,Pompeo De Mattos (PDT/RS)
2195364,Requerimento,73486,2019-05-07,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1723910,34,Pompeo de Mattos (PDT/RS)
2195445,Projeto de Lei,178881,2019-04-30,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1724063,13,Aluisio Mendes (PODE/MA)
2195546,Projeto de Lei,204427,2019-04-11,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1724334,55,Fernando Rodolfo (PL/PE)
2195707,Emenda de Plenário,122974,2019-03-27,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1724702,47,Pedro Lucas Fernandes (PTB/MA)
2195708,Emenda de Plenário,74400,2019-03-27,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1724703,47,Paulo Pimenta (PT/RS)
2195709,Emenda de Plenário,204503,2019-03-27,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1724704,47,Alexandre Padilha (PT/SP)
2195710,Emenda de Plenário,74400,2019-03-27,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1724705,47,Paulo Pimenta (PT/RS)
2195712,Emenda de Plenário,204503,2019-03-27,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1724708,47,Alexandre Padilha (PT/SP)
2195713,Emenda de Plenário,132504,2019-03-27,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1724709,47,Enio Verri (PT/-)
2195714,Emenda de Plenário,132504,2019-03-27,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1724710,47,Enio Verri (PT/-)
2195735,Parecer Proferido em Plenário,141518,2019-03-27,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1724762,47,Paulo Pereira Da Silva (SOLIDARIEDADE/SP)
2195735,Parecer Proferido em Plenário,141518,2019-03-27,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1724762,47,Paulo Pereira da Silva (SOLIDARIEDADE/SP)
2195740,Substitutivo,141518,2019-03-27,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1724761,47,Paulo Pereira Da Silva (SOLIDARIEDADE/SP)
2195740,Substitutivo,141518,2019-03-27,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1724761,47,Paulo Pereira da Silva (SOLIDARIEDADE/SP)
2195743,Emenda de Plenário,160510,2019-03-27,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1724869,47,Luis Tibé (AVANTE/MG)
2195748,Emenda de Plenário,204358,2019-03-27,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1724877,47,Beto Pereira (PSDB/MS)
2195753,Parecer às Emendas de Plenário,141518,2019-03-27,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1725015,47,Paulo Pereira Da Silva (SOLIDARIEDADE/SP)
2195753,Parecer às Emendas de Plenário,141518,2019-03-27,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1725015,47,Paulo Pereira da Silva (SOLIDARIEDADE/SP)
2195792,Emenda de Plenário,73482,2019-03-27,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1726760,47,Henrique Fontana (PT/RS)
2195795,Subemenda Substitutiva de Plenário,141518,2019-03-27,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1725017,47,Paulo Pereira Da Silva (SOLIDARIEDADE/SP)
2195795,Subemenda Substitutiva de Plenário,141518,2019-03-27,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1725017,47,Paulo Pereira da Silva (SOLIDARIEDADE/SP)
2195800,Parecer Reformulado de Plenário,141518,2019-03-27,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1725016,47,Paulo Pereira Da Silva (SOLIDARIEDADE/SP)
2195800,Parecer Reformulado de Plenário,141518,2019-03-27,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1725016,47,Paulo Pereira da Silva (SOLIDARIEDADE/SP)
2196145,Requerimento,204575,2019-05-07,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1726272,34,Gil Cutrim (PDT/MA)
2196383,Requerimento de Inclusão na Ordem do Dia,204497,2019-04-16,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1727065,43,Júnior Ferrari (PSD/PA)
2196383,Requerimento de Inclusão na Ordem do Dia,204497,2019-04-16,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1727065,37,Júnior Ferrari (PSD/PA)
2196513,Projeto de Lei,204541,2019-05-07,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1727397,55,Eduardo Bismarck (PDT/CE)
2196526,Emenda de Redação,141518,2019-04-02,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1727453,47,Paulo Pereira Da Silva (SOLIDARIEDADE/SP)
2196526,Emenda de Redação,141518,2019-04-02,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1727453,47,Paulo Pereira da Silva (SOLIDARIEDADE/SP)
2196537,Requerimento de Audiência Pública,204563,2019-05-07,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1727520,34,Josimar Maranhãozinho (PL/MA)
2196543,Redação Final,141518,2019-04-02,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1727555,47,Paulo Pereira Da Silva (SOLIDARIEDADE/SP)
2196543,Redação Final,141518,2019-04-02,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1727555,47,Paulo Pereira da Silva (SOLIDARIEDADE/SP)
2196544,Autógrafo,74693,2019-04-03,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1727557,47,Rodrigo Maia (DEM/RJ)
2196566,Requerimento,141488,2019-05-17,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1727590,34,Paulo Teixeira (PT/SP)
2196618,Emenda de Plenário,178854,2019-03-19,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1727819,55,Elmar Nascimento (DEM/BA)
2196619,Emenda de Plenário,204504,2019-03-19,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1727820,55,Cezinha De Madureira (PSD/SP)
2196619,Emenda de Plenário,204504,2019-03-19,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1727820,55,Cezinha de Madureira (PSD/SP)
2196621,Emenda de Plenário,74043,2019-04-02,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1727821,55,Wellington Roberto (PL/PB)
2196622,Emenda de Plenário,74043,2019-04-02,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1727824,55,Wellington Roberto (PL/PB)
2196625,Emenda de Plenário,74043,2019-04-02,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1727825,55,Wellington Roberto (PL/PB)
2196627,Emenda de Plenário,74043,2019-04-02,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1727826,55,Wellington Roberto (PL/PB)
2196628,Emenda de Plenário,74043,2019-04-02,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1727827,55,Wellington Roberto (PL/PB)
2196629,Emenda de Plenário,74043,2019-04-02,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1727828,55,Wellington Roberto (PL/PB)
2196631,Emenda de Plenário,204534,2019-04-03,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1727830,42,Tabata Amaral (PDT/SP)
2196631,Emenda de Plenário,204371,2019-04-03,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1727830,42,Felipe Rigoni (PSB/ES)
2196631,Emenda de Plenário,132504,2019-04-03,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1727830,42,Enio Verri (PT/-)
2196632,Emenda de Plenário,74043,2019-04-02,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1727831,55,Wellington Roberto (PL/PB)
2196633,Emenda de Plenário,74043,2019-04-02,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1727833,55,Wellington Roberto (PL/PB)
2196634,Emenda de Plenário,74043,2019-04-02,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1727834,55,Wellington Roberto (PL/PB)
2196635,Emenda de Plenário,74043,2019-04-02,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1727836,55,Wellington Roberto (PL/PB)
2196636,Emenda de Plenário,74043,2019-04-02,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1727837,55,Wellington Roberto (PL/PB)
2196638,Emenda de Plenário,74043,2019-04-02,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1727839,55,Wellington Roberto (PL/PB)
2196639,Emenda de Plenário,74043,2019-04-02,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1727840,55,Wellington Roberto (PL/PB)
2196640,Emenda de Plenário,74043,2019-04-02,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1727841,55,Wellington Roberto (PL/PB)
2196641,Emenda de Plenário,74043,2019-04-02,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1727842,55,Wellington Roberto (PL/PB)
2196642,Emenda de Plenário,74043,2019-04-02,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1727843,55,Wellington Roberto (PL/PB)
2196643,Emenda de Plenário,74043,2019-04-02,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1727844,55,Wellington Roberto (PL/PB)
2196833,Proposta de Emenda à Constituição,178975,2019-06-17,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1728369,60,Baleia Rossi (MDB/SP)
2197003,Projeto de Lei,204388,2019-04-30,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1728707,13,Bibo Nunes (PSL/RS)
2197295,Voto em Separado,73486,2019-04-09,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1730191,34,Pompeo De Mattos (PDT/RS)
2197295,Voto em Separado,73486,2019-04-09,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1730191,34,Pompeo de Mattos (PDT/RS)
2197337,Parecer do Relator,178881,2019-04-09,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1730354,52,Aluisio Mendes (PODE/MA)
2197412,Parecer do Relator,204512,2019-04-09,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1730596,34,Delegado Marcelo Freitas (PSL/MG)
2197413,"Recurso contra decisão de Presidente de Comissão em Questão de Ordem (Art. 57, XXI c/c art. 17, III, f, RICD)",178835,2019-04-16,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1730604,34,Afonso Motta (PDT/RS)
2197498,Emenda de Plenário,160587,2019-04-09,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1730864,55,Fábio Trad (PSD/MS)
2197498,Emenda de Plenário,160587,2019-04-09,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1730864,55,Fabio Trad (PSD/MS)
2197499,Emenda de Plenário,160587,2019-04-09,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1730865,55,Fábio Trad (PSD/MS)
2197499,Emenda de Plenário,160587,2019-04-09,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1730865,55,Fabio Trad (PSD/MS)
2197500,Emenda de Plenário,204388,2019-04-09,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1730867,55,Bibo Nunes (PSL/RS)
2197501,Emenda de Plenário,204388,2019-04-09,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1730868,55,Bibo Nunes (PSL/RS)
2197502,Emenda de Plenário,178916,2019-04-09,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1730869,55,Daniel Coelho (CIDADANIA/PE)
2197503,Emenda de Plenário,204371,2019-04-09,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1730870,55,Felipe Rigoni (PSB/ES)
2197505,Emenda de Plenário,204388,2019-04-10,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1730874,42,Bibo Nunes (PSL/RS)
2197505,Emenda de Plenário,141422,2019-04-10,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1730874,42,Efraim Filho (DEM/-)
2197505,Emenda de Plenário,178975,2019-04-10,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1730874,42,Baleia Rossi (MDB/SP)
2197505,Emenda de Plenário,204544,2019-04-10,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1730874,42,Alexandre Frota (PSL/SP)
2197583,Emenda de Plenário,204396,2019-04-10,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1731050,55,Vermelho (PSD/PR)
2197584,Emenda de Plenário,204396,2019-04-10,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1731052,55,Vermelho (PSD/PR)
2197585,Emenda de Plenário,204396,2019-04-10,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1731053,55,Vermelho (PSD/PR)
2197586,Emenda de Plenário,204396,2019-04-10,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1731054,55,Vermelho (PSD/PR)
2197587,Emenda de Plenário,204396,2019-04-10,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1731055,55,Vermelho (PSD/PR)
2197588,Emenda de Plenário,204396,2019-04-10,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1731056,55,Vermelho (PSD/PR)
