id_leggo,id_autor,nome,partido,uf,bancada,sigla_local,casa,id_principal,nome_eleitoral,node_size
42,141398,Carlos Zarattini,PT,SP,oposição,PLEN,camara,353631,Carlos Zarattini (PT/-),1
42,141422,Efraim Filho,DEM,,governo,PLEN,camara,353631,Efraim Filho (DEM/-),0.75
42,178922,Tadeu Alencar,PSB,PE,oposição,PLEN,camara,353631,Tadeu Alencar (PSB/-),0.75
42,178975,Baleia Rossi,MDB,SP,governo,PLEN,camara,353631,Baleia Rossi (MDB/-),0.75
42,204371,Felipe Rigoni,PSB,ES,oposição,PLEN,camara,353631,Felipe Rigoni (PSB/-),2.1666666666666665
42,204388,Bibo Nunes,PSL,RS,governo,PLEN,camara,353631,Bibo Nunes (PSL/-),0.75
42,204429,João H. Campos,PSB,PE,oposição,PLEN,camara,353631,João H. Campos (PSB/-),0.75
42,204534,Tabata Amaral,PDT,SP,oposição,PLEN,camara,353631,Tabata Amaral (PDT/-),2.1666666666666665
42,204544,Alexandre Frota,PSL,SP,governo,PLEN,camara,353631,Alexandre Frota (PSL/-),0.75
43,160512,Aureo Ribeiro,SOLIDARIEDADE,RJ,governo,PLEN,camara,2178170,Aureo Ribeiro (SOLIDARIEDADE/RJ),1
43,160587,Fábio Trad,PSD,MS,governo,PLEN,camara,2178170,Fábio Trad (PSD/MS),1
43,164359,Delegado Waldir,PSL,GO,governo,PLEN,camara,2178170,Delegado Waldir (PSL/GO),1
43,178832,Leandre,PV,PR,governo,PLEN,camara,2178170,Leandre (PV/PR),1
43,204366,Rodrigo Coelho,PSB,SC,oposição,PLEN,camara,2178170,Rodrigo Coelho (PSB/SC),1
43,204497,Júnior Ferrari,PSD,PA,governo,PLEN,camara,2178170,Júnior Ferrari (PSD/PA),1
43,204506,Marcos Pereira,PRB,SP,governo,MESA,camara,2178170,Marcos Pereira (PRB/SP),1
43,204527,Geninho Zuliani,DEM,SP,governo,PLEN,camara,2178170,Geninho Zuliani (DEM/SP),1
43,74554,José Rocha,PL,BA,governo,PLEN,camara,2178170,José Rocha (PL/BA),1
43,76874,Marcelo Freixo,PSOL,RJ,oposição,1SECM,camara,2178170,Marcelo Freixo (PSOL/RJ),1
44,160559,Alceu Moreira,MDB,,governo,MPV86718,camara,2190237,Alceu Moreira (MDB/-),2
44,178871,Evair Vieira De Melo,PP,ES,governo,MPV86718,camara,2190237,Evair Vieira De Melo (PP/-),8
44,178933,Sergio Souza,MDB,PR,governo,PLEN,camara,2190237,Sergio Souza (MDB/-),8
44,178963,Covatti Filho,PP,,governo,MPV86718,camara,2190237,Covatti Filho (PP/-),2
44,204386,Jose Mario Schreiner,DEM,GO,governo,MPV86718,camara,2190237,Jose Mario Schreiner (DEM/-),4
44,204395,Pedro Lupion,DEM,PR,governo,MPV86718,camara,2190237,Pedro Lupion (DEM/-),8
44,204449,Nelson Barbudo,PSL,MT,governo,MPV86718,camara,2190237,Nelson Barbudo (PSL/-),30
44,73483,Luis Carlos Heinze,PP,,governo,MPV86718,camara,2190237,Luis Carlos Heinze (PP/-),5
44,1186,Senador Luis Carlos Heinze,PP,RS,governo,CMMPV 867/2018,senado,135060,Senador Luis Carlos Heinze (PP/-),5
44,141470,Deputado Federal José Guimarães,PT,CE,oposição,CMMPV 867/2018,senado,135060,Deputado Federal José Guimarães (PT/-),3
44,178986,Deputado Federal Nilto Tatto,PT,SP,oposição,CMMPV 867/2018,senado,135060,Deputado Federal Nilto Tatto (PT/-),3
44,204530,Deputado Federal Rodrigo Agostinho,PSB,SP,oposição,CMMPV 867/2018,senado,135060,Deputado Federal Rodrigo Agostinho (PSB/-),2
44,5718,Senadora Eliziane Gama,CIDADANIA,MA,governo,CMMPV 867/2018,senado,135060,Senadora Eliziane Gama (CIDADANIA/-),1
45,160511,Alessandro Molon,PSB,RJ,oposição,PLEN,camara,604557,Alessandro Molon (PSB/RJ),1.5
45,74210,Sarney Filho,PV,MA,governo,PLEN,camara,604557,Sarney Filho (PV/MA),0.5
46,2331,Senadora Rose de Freitas,PMDB,ES,governo,CCJ,senado,136033,Senadora Rose de Freitas (PMDB/ES),1
46,285,Senador Marcio Bittar,MDB,AC,governo,CCJ,senado,136033,Senador Marcio Bittar (MDB/AC),3
46,4770,Senador Izalci Lucas,PSDB,DF,governo,PLEN,senado,136033,Senador Izalci Lucas (PSDB/DF),4
46,4994,Senador Eduardo Braga,MDB,AM,governo,CCJ,senado,136033,Senador Eduardo Braga (MDB/AM),1
46,5352,Senador Rogério Carvalho,PT,SE,oposição,PLEN,senado,136033,Senador Rogério Carvalho (PT/SE),3
46,5523,Senador Otto Alencar,PSD,BA,governo,CCJ,senado,136033,Senador Otto Alencar (PSD/BA),5
46,5531,Senador Elmano Férrer,PODEMOS,PI,governo,CCJ,senado,136033,Senador Elmano Férrer (PODEMOS/PI),2
46,5666,Senador Major Olimpio,PSL,SP,governo,CCJ,senado,136033,Senador Major Olimpio (PSL/SP),2
46,5718,Senadora Eliziane Gama,CIDADANIA,MA,governo,CCJ,senado,136033,Senadora Eliziane Gama (CIDADANIA/MA),2
46,5942,Senador Marcos do Val,PODEMOS,ES,governo,CCJ,senado,136033,Senador Marcos do Val (PODEMOS/ES),2
46,5982,Senador Alessandro Vieira,CIDADANIA,SE,governo,CCJ,senado,136033,Senador Alessandro Vieira (CIDADANIA/SE),1
46,5988,Senadora Soraya Thronicke,PSL,MS,governo,CCJ,senado,136033,Senadora Soraya Thronicke (PSL/MS),5
46,751,Senador Arolde de Oliveira,PSD,RJ,governo,CCJ,senado,136033,Senador Arolde de Oliveira (PSD/RJ),7
46,945,Senador Alvaro Dias,PODEMOS,PR,governo,PLEN,senado,136033,Senador Alvaro Dias (PODEMOS/PR),1
47,122974,Pedro Lucas Fernandes,PTB,MA,governo,PLEN,camara,2193540,Pedro Lucas Fernandes (PTB/MA),2
47,132504,Enio Verri,PT,,oposição,PLEN,camara,2193540,Enio Verri (PT/NA),2
47,133439,André Figueiredo,PDT,CE,oposição,PLEN,camara,2193540,André Figueiredo (PDT/CE),1
47,141518,Paulo Pereira Da Silva,SOLIDARIEDADE,SP,governo,CCJC,camara,2193540,Paulo Pereira Da Silva (SOLIDARIEDADE/SP),11
47,156190,Marcel Van Hattem,NOVO,RS,governo,PLEN,camara,2193540,Marcel Van Hattem (NOVO/RS),2
47,160510,Luis Tibé,AVANTE,MG,governo,PLEN,camara,2193540,Luis Tibé (AVANTE/MG),1
47,164359,Delegado Waldir,PSL,GO,governo,PLEN,camara,2193540,Delegado Waldir (PSL/GO),1
47,178854,Elmar Nascimento,DEM,BA,governo,MESA,camara,2193540,Elmar Nascimento (DEM/BA),2
47,204358,Beto Pereira,PSDB,MS,governo,PLEN,camara,2193540,Beto Pereira (PSDB/MS),1
47,204503,Alexandre Padilha,PT,SP,oposição,PLEN,camara,2193540,Alexandre Padilha (PT/SP),2
47,73482,Henrique Fontana,PT,RS,oposição,PLEN,camara,2193540,Henrique Fontana (PT/RS),1
47,73486,Pompeo De Mattos,PDT,RS,oposição,PLEN,camara,2193540,Pompeo De Mattos (PDT/RS),1
47,74400,Paulo Pimenta,PT,RS,oposição,PLEN,camara,2193540,Paulo Pimenta (PT/RS),2
47,74478,Luciano Bivar,PSL,PE,governo,PLEN,camara,2193540,Luciano Bivar (PSL/PE),1
47,74693,Rodrigo Maia,DEM,RJ,governo,PLEN,camara,2193540,Rodrigo Maia (DEM/RJ),1
47,1173,Senador Wellington Fagundes,PR,MT,governo,PLEN,senado,136173,Senador Wellington Fagundes (PR/MT),1
47,5422,Senador Marcos Rogério,DEM,RO,governo,CCJ,senado,136173,Senador Marcos Rogério (DEM/RO),2
47,5533,Senador Lasier Martins,PSD,RS,governo,CCJ,senado,136173,Senador Lasier Martins (PSD/RS),4
47,5718,Senadora Eliziane Gama,CIDADANIA,MA,governo,PLEN,senado,136173,Senadora Eliziane Gama (CIDADANIA/MA),1
47,5924,Senador Oriovisto Guimarães,PODEMOS,PR,governo,CCJ,senado,136173,Senador Oriovisto Guimarães (PODEMOS/PR),2
47,5953,Senador Fabiano Contarato,REDE,ES,oposição,CCJ,senado,136173,Senador Fabiano Contarato (REDE/ES),1
47,5959,Senador Styvenson Valentim,PODEMOS,RN,governo,PLEN,senado,136173,Senador Styvenson Valentim (PODEMOS/RN),1
47,5982,Senador Alessandro Vieira,CIDADANIA,SE,governo,CCJ,senado,136173,Senador Alessandro Vieira (CIDADANIA/SE),1
47,739,Senador Ciro Nogueira,PP,PI,governo,PLEN,senado,136173,Senador Ciro Nogueira (PP/PI),3
48,285,Senador Marcio Bittar,MDB,AC,governo,PLEN,senado,135799,Senador Marcio Bittar (MDB/AC),2
48,4560,Senador Sérgio Petecão,PSD,AC,governo,PLEN,senado,135799,Senador Sérgio Petecão (PSD/AC),1
48,5953,Senador Fabiano Contarato,REDE,ES,oposição,PLEN,senado,135799,Senador Fabiano Contarato (REDE/ES),1
49,5895,Líder do PSB Jorge Kajuru,PSB,GO,oposição,PLEN,senado,135505,Líder do PSB Jorge Kajuru (PSB/GO),1
49,5953,Senador Fabiano Contarato,REDE,ES,oposição,CCJ,senado,135505,Senador Fabiano Contarato (REDE/ES),2
49,5967,Senador Angelo Coronel,PSD,BA,governo,CCJ,senado,135505,Senador Angelo Coronel (PSD/BA),2
50,133439,Deputado Federal André Figueiredo,PDT,CE,oposição,CMMPV 869/2018,senado,135062,Deputado Federal André Figueiredo (PDT/CE),4
50,141470,Deputado Federal José Guimarães,PT,CE,oposição,CMMPV 869/2018,senado,135062,Deputado Federal José Guimarães (PT/CE),2
50,141513,Deputado Federal Bilac Pinto,DEM,MG,governo,CMMPV 869/2018,senado,135062,Deputado Federal Bilac Pinto (DEM/MG),1
50,141531,Deputado Federal Rodrigo de Castro,PSDB,MG,governo,CMMPV 869/2018,senado,135062,Deputado Federal Rodrigo de Castro (PSDB/MG),3
50,141555,Deputado Federal Vinicius Carvalho,PRB,SP,governo,CMMPV 869/2018,senado,135062,Deputado Federal Vinicius Carvalho (PRB/SP),3
50,157130,Deputado Federal Túlio Gadêlha,PDT,PE,oposição,CMMPV 869/2018,senado,135062,Deputado Federal Túlio Gadêlha (PDT/PE),2
50,160511,Deputado Federal Alessandro Molon,PSB,RJ,oposição,CMMPV 869/2018,senado,135062,Deputado Federal Alessandro Molon (PSB/RJ),6
50,160528,Deputado Federal Danilo Cabral,PSB,PE,oposição,CMMPV 869/2018,senado,135062,Deputado Federal Danilo Cabral (PSB/PE),2
50,160532,Deputado Federal Eli Corrêa Filho,DEM,SP,governo,CMMPV 869/2018,senado,135062,Deputado Federal Eli Corrêa Filho (DEM/SP),2
50,171619,Deputada Federal Margarida Salomão,PT,MG,oposição,CMMPV 869/2018,senado,135062,Deputada Federal Margarida Salomão (PT/MG),1
50,178842,Deputado Federal Jhc,PSB,AL,oposição,CMMPV 869/2018,senado,135062,Deputado Federal Jhc (PSB/AL),1
50,178874,Deputado Federal Sergio Vidigal,PDT,ES,oposição,CMMPV 869/2018,senado,135062,Deputado Federal Sergio Vidigal (PDT/ES),2
50,178916,Deputado Federal Daniel Coelho,PPS,PE,governo,CMMPV 869/2018,senado,135062,Deputado Federal Daniel Coelho (PPS/PE),1
50,178977,Deputado Federal Eduardo Cury,PSDB,SP,governo,CMMPV 869/2018,senado,135062,Deputado Federal Eduardo Cury (PSDB/SP),3
50,178987,Deputado Federal Orlando Silva,PCdoB,SP,oposição,CMMPV 869/2018,senado,135062,Deputado Federal Orlando Silva (PCdoB/SP),28
50,204365,Deputado Federal Gilson Marques,NOVO,SC,governo,CMMPV 869/2018,senado,135062,Deputado Federal Gilson Marques (NOVO/SC),3
50,204371,Deputado Federal Felipe Rigoni,PSB,ES,oposição,CMMPV 869/2018,senado,135062,Deputado Federal Felipe Rigoni (PSB/ES),5
50,204374,Deputada Federal Bia Kicis,"",DF,governo,CMMPV 869/2018,senado,135062,Deputada Federal Bia Kicis (/DF),2
50,204381,Deputado Federal Luis Miranda,DEM,DF,governo,CMMPV 869/2018,senado,135062,Deputado Federal Luis Miranda (DEM/DF),2
50,204391,Deputado Federal José Nelto,PODE,GO,governo,CMMPV 869/2018,senado,135062,Deputado Federal José Nelto (PODE/GO),1
50,204406,Deputado Federal Pedro Westphalen,PP,RS,governo,CMMPV 869/2018,senado,135062,Deputado Federal Pedro Westphalen (PP/RS),1
50,204425,Deputado Federal Silvio Costa Filho,PRB,PE,governo,CMMPV 869/2018,senado,135062,Deputado Federal Silvio Costa Filho (PRB/PE),9
50,204453,Deputada Federal Natália Bonavides,PT,RN,oposição,CMMPV 869/2018,senado,135062,Deputada Federal Natália Bonavides (PT/RN),5
50,204464,Deputada Federal Talíria Petrone,PSOL,RJ,oposição,CMMPV 869/2018,senado,135062,Deputada Federal Talíria Petrone (PSOL/RJ),9
50,204504,Deputado Federal Cezinha de Madureira,PSD,SP,governo,CMMPV 869/2018,senado,135062,Deputado Federal Cezinha de Madureira (PSD/SP),1
50,204532,Deputado Federal Vinicius Poit,NOVO,SP,governo,CMMPV 869/2018,senado,135062,Deputado Federal Vinicius Poit (NOVO/SP),2
50,204535,Deputada Federal Sâmia Bomfim,PSOL,SP,oposição,CMMPV 869/2018,senado,135062,Deputada Federal Sâmia Bomfim (PSOL/SP),9
50,204548,Deputado Federal Heitor Freire,PSL,CE,governo,CMMPV 869/2018,senado,135062,Deputado Federal Heitor Freire (PSL/CE),3
50,22,Senador Esperidião Amin,PP,SC,governo,CMMPV 869/2018,senado,135062,Senador Esperidião Amin (PP/SC),2
50,3777,Senador Eduardo Gomes,MDB,TO,governo,CMMPV 869/2018,senado,135062,Senador Eduardo Gomes (MDB/TO),3
50,4770,Senador Izalci Lucas,PSDB,DF,governo,CMMPV 869/2018,senado,135062,Senador Izalci Lucas (PSDB/DF),16
50,5008,Senador Humberto Costa,PT,PE,oposição,CMMPV 869/2018,senado,135062,Senador Humberto Costa (PT/PE),9
50,5350,Senador Jorginho Mello,PL,SC,governo,CMMPV 869/2018,senado,135062,Senador Jorginho Mello (PL/SC),1
50,5352,Senador Rogério Carvalho,PT,SE,oposição,CMMPV 869/2018,senado,135062,Senador Rogério Carvalho (PT/SE),7
50,5385,Senador Irajá,PSD,TO,governo,CMMPV 869/2018,senado,135062,Senador Irajá (PSD/TO),1
50,5411,Senador Weverton,PDT,MA,oposição,CMMPV 869/2018,senado,135062,Senador Weverton (PDT/MA),2
50,5523,Senador Otto Alencar,PSD,BA,governo,CMMPV 869/2018,senado,135062,Senador Otto Alencar (PSD/BA),1
50,5732,Senador Rodrigo Pacheco,DEM,MG,governo,CMMPV 869/2018,senado,135062,Senador Rodrigo Pacheco (DEM/MG),1
50,5924,Senador Oriovisto Guimarães,PODEMOS,PR,governo,CMMPV 869/2018,senado,135062,Senador Oriovisto Guimarães (PODEMOS/PR),3
50,5988,Senadora Soraya Thronicke,PSL,MS,governo,CMMPV 869/2018,senado,135062,Senadora Soraya Thronicke (PSL/MS),1
50,73441,Deputado Federal Celso Russomanno,PRB,SP,governo,CMMPV 869/2018,senado,135062,Deputado Federal Celso Russomanno (PRB/SP),5
50,73460,Deputado Federal Gustavo Fruet,PDT,PR,oposição,CMMPV 869/2018,senado,135062,Deputado Federal Gustavo Fruet (PDT/PR),1
50,73531,Deputado Federal Ivan Valente,PSOL,SP,oposição,CMMPV 869/2018,senado,135062,Deputado Federal Ivan Valente (PSOL/SP),9
50,74400,Deputado Federal Paulo Pimenta,PT,RS,oposição,CMMPV 869/2018,senado,135062,Deputado Federal Paulo Pimenta (PT/RS),7
50,74655,Deputado Federal Eduardo Barbosa,PSDB,MG,governo,CMMPV 869/2018,senado,135062,Deputado Federal Eduardo Barbosa (PSDB/MG),1
50,76874,Deputado Federal Marcelo Freixo,PSOL,RJ,oposição,CMMPV 869/2018,senado,135062,Deputado Federal Marcelo Freixo (PSOL/RJ),9
51,374,Senador Paulo Rocha,PT,PA,oposição,PLEN,senado,131429,Senador Paulo Rocha (PT/PA),0.8888888888888888
51,5008,Senador Humberto Costa,PT,PE,oposição,PLEN,senado,131429,Senador Humberto Costa (PT/PE),1.8888888888888888
51,5012,Senador Randolfe Rodrigues,REDE,AP,oposição,CCJ,senado,131429,Senador Randolfe Rodrigues (REDE/AP),1
51,5352,Senador Rogério Carvalho,PT,SE,oposição,PLEN,senado,131429,Senador Rogério Carvalho (PT/SE),0.8888888888888888
51,5385,Senador Irajá,PSD,TO,governo,PLEN,senado,131429,Senador Irajá (PSD/TO),0.8888888888888888
51,5531,Senador Elmano Férrer,PODEMOS,PI,governo,PLEN,senado,131429,Senador Elmano Férrer (PODEMOS/PI),0.8888888888888888
51,5627,Senador Jean Paul Prates,PT,RN,oposição,PLEN,senado,131429,Senador Jean Paul Prates (PT/RN),0.8888888888888888
51,581,Senador Jaques Wagner,PT,BA,oposição,PLEN,senado,131429,Senador Jaques Wagner (PT/BA),0.8888888888888888
51,825,Senador Paulo Paim,PT,RS,oposição,PLEN,senado,131429,Senador Paulo Paim (PT/RS),0.8888888888888888
51,5783,Senadora Zenaide Maia,PROS,RN,governo,PLEN,senado,131429,Senadora Zenaide Maia (PROS/RN),0.8888888888888888
52,160653,Roberto De Lucena,PODE,SP,governo,CCJC,camara,522447,Roberto De Lucena (PODE/SP),1
52,178881,Aluisio Mendes,PODE,MA,governo,CSPCCO,camara,522447,Aluisio Mendes (PODE/MA),1
54,141523,Raul Henry,MDB,PE,governo,PEC01515,camara,1198512,Raul Henry (MDB/PE),1
54,160592,Zeca Dirceu,PT,PR,oposição,CE,camara,1198512,Zeca Dirceu (PT/PR),0.8888888888888888
54,160604,Pedro Uczai,PT,SC,oposição,PEC01515,camara,1198512,Pedro Uczai (PT/SC),1.8888888888888888
54,160630,Ságuas Moraes,PT,MT,oposição,PEC01515,camara,1198512,Ságuas Moraes (PT/MT),1
54,160639,Professora Dorinha Seabra Rezende,DEM,TO,governo,PEC01515,camara,1198512,Professora Dorinha Seabra Rezende (DEM/TO),26.5
54,171619,Margarida Salomão,PT,MG,oposição,CE,camara,1198512,Margarida Salomão (PT/MG),0.8888888888888888
54,178842,Jhc,PSB,AL,oposição,PEC01515,camara,1198512,Jhc (PSB/AL),0.8333333333333333
54,178865,Cabo Sabino,AVANTE,CE,governo,PEC01515,camara,1198512,Cabo Sabino (AVANTE/CE),1
54,178998,Raquel Muniz,PSD,MG,governo,CCP,camara,1198512,Raquel Muniz (PSD/MG),3
54,195997,Pollyana Gama,PPS,SP,governo,PEC01515,camara,1198512,Pollyana Gama (PPS/SP),1
54,198783,Emanuel Pinheiro Neto,PTB,MT,governo,PEC01515,camara,1198512,Emanuel Pinheiro Neto (PTB/MT),0.8333333333333333
54,204371,Felipe Rigoni,PSB,ES,oposição,PEC01515,camara,1198512,Felipe Rigoni (PSB/ES),2.3333333333333335
54,204429,João H. Campos,PSB,PE,oposição,PEC01515,camara,1198512,João H. Campos (PSB/PE),0.8333333333333333
54,204433,Marcelo Calero,CIDADANIA,RJ,governo,PEC01515,camara,1198512,Marcelo Calero (CIDADANIA/RJ),0.5
54,204453,Natália Bonavides,PT,RN,oposição,CE,camara,1198512,Natália Bonavides (PT/RN),0.8888888888888888
54,204459,Daniela Do Waguinho,MDB,RJ,governo,PEC01515,camara,1198512,Daniela Do Waguinho (MDB/RJ),1
54,204467,Professora Rosa Neide,PT,MT,oposição,PEC01515,camara,1198512,Professora Rosa Neide (PT/MT),3.888888888888889
54,204519,Tiago Mitraud,NOVO,MG,governo,PEC01515,camara,1198512,Tiago Mitraud (NOVO/MG),2.333333333333333
54,69871,Bacelar,PODE,BA,governo,9,camara,1198512,Bacelar (PODE/BA),1.5
54,74057,Alice Portugal,PCdoB,BA,oposição,PEC01515,camara,1198512,Alice Portugal (PCdoB/BA),1
54,74160,Patrus Ananias,PT,MG,oposição,CE,camara,1198512,Patrus Ananias (PT/MG),0.8888888888888888
54,74161,Reginaldo Lopes,PT,MG,oposição,CE,camara,1198512,Reginaldo Lopes (PT/MG),0.8888888888888888
54,74398,Maria Do Rosário,PT,RS,oposição,CE,camara,1198512,Maria Do Rosário (PT/RS),0.8888888888888888
54,74459,Átila Lira,PSB,PI,oposição,PEC01515,camara,1198512,Átila Lira (PSB/PI),1
54,204501,Alencar Santana Braga,PT,SP,oposição,CE,camara,1198512,Alencar Santana Braga (PT/SP),0.8888888888888888
54,204528,Adriana Ventura,NOVO,SP,governo,PEC01515,camara,1198512,Adriana Ventura (NOVO/SP),0.8333333333333333
54,204534,Tabata Amaral,PDT,SP,oposição,PEC01515,camara,1198512,Tabata Amaral (PDT/SP),1.5
55,133439,André Figueiredo,PDT,CE,oposição,PLEN,camara,16526,André Figueiredo (PDT/CE),4
55,133810,Marcelo Moraes,PTB,RS,governo,CCP,camara,16526,Marcelo Moraes (PTB/RS),1
55,141391,Arnaldo Jardim,CIDADANIA,SP,governo,PLEN,camara,16526,Arnaldo Jardim (CIDADANIA/SP),5
55,141405,Celso Maldaner,MDB,SC,governo,PLEN,camara,16526,Celso Maldaner (MDB/SC),1
55,141458,João Carlos Bacelar,PL,BA,governo,PL129295,camara,16526,João Carlos Bacelar (PL/BA),1
55,141485,Luiz Carlos Busato,PTB,,governo,MESA,camara,16526,Luiz Carlos Busato (PTB/NA),1
55,141497,Márcio França,PSB,,oposição,MESA,camara,16526,Márcio França (PSB/NA),1
55,141508,Mauro Nazif,PSB,RO,oposição,PLEN,camara,16526,Mauro Nazif (PSB/RO),1
55,141555,Vinicius Carvalho,PRB,SP,governo,CCP,camara,16526,Vinicius Carvalho (PRB/SP),2
55,151208,Laercio Oliveira,PP,SE,governo,PLEN,camara,16526,Laercio Oliveira (PP/SE),6
55,160508,Afonso Florence,PT,BA,oposição,PLEN,camara,16526,Afonso Florence (PT/BA),9
55,160531,Jhonatan De Jesus,PRB,RR,governo,MESA,camara,16526,Jhonatan De Jesus (PRB/RR),1
55,160573,João Arruda,MDB,PR,governo,PL129295,camara,16526,João Arruda (MDB/PR),2
55,160587,Fábio Trad,PSD,MS,governo,PLEN,camara,16526,Fábio Trad (PSD/MS),3
55,160611,Toninho Pinheiro,PP,MG,governo,PL129295,camara,16526,Toninho Pinheiro (PP/MG),1
55,160635,Ruy Carneiro,PSDB,PB,governo,PLEN,camara,16526,Ruy Carneiro (PSDB/PB),1
55,160638,Ângelo Agnolin,PDT,TO,oposição,MESA,camara,16526,Ângelo Agnolin (PDT/TO),1
55,160639,Professora Dorinha Seabra Rezende,DEM,TO,governo,PL129295,camara,16526,Professora Dorinha Seabra Rezende (DEM/TO),7
55,160653,Roberto De Lucena,PODE,SP,governo,CCP,camara,16526,Roberto De Lucena (PODE/SP),1
55,160655,Ricardo Izar,PP,SP,governo,CCP,camara,16526,Ricardo Izar (PP/SP),1
55,160665,Augusto Coutinho,SOLIDARIEDADE,PE,governo,PL129295,camara,16526,Augusto Coutinho (SOLIDARIEDADE/PE),8.8
55,160666,Félix Mendonça Júnior,PDT,BA,oposição,PL129295,camara,16526,Félix Mendonça Júnior (PDT/BA),2
55,160672,Jean Wyllys,PSOL,,oposição,MESA,camara,16526,Jean Wyllys (PSOL/NA),1
55,164359,Delegado Waldir,PSL,GO,governo,PLEN,camara,16526,Delegado Waldir (PSL/GO),3
55,178834,Bebeto,PSB,BA,oposição,PL129295,camara,16526,Bebeto (PSB/BA),1
55,178854,Elmar Nascimento,DEM,BA,governo,PLEN,camara,16526,Elmar Nascimento (DEM/BA),1.8
55,178874,Sergio Vidigal,PDT,ES,oposição,MESA,camara,16526,Sergio Vidigal (PDT/ES),2
55,178878,Giuseppe Vecci,PSDB,GO,governo,PL129295,camara,16526,Giuseppe Vecci (PSDB/GO),2
55,178884,Hildo Rocha,MDB,MA,governo,PLEN,camara,16526,Hildo Rocha (MDB/MA),0.8
55,178890,Adelmo Carneiro Leão,PT,MG,oposição,PL129295,camara,16526,Adelmo Carneiro Leão (PT/MG),3
55,178910,Joaquim Passarinho,PSD,PA,governo,PL129295,camara,16526,Joaquim Passarinho (PSD/PA),3
55,178916,Daniel Coelho,CIDADANIA,PE,governo,PLEN,camara,16526,Daniel Coelho (CIDADANIA/PE),1
55,178977,Eduardo Cury,PSDB,SP,governo,PL129295,camara,16526,Eduardo Cury (PSDB/SP),1
55,178992,Vitor Lippi,PSDB,SP,governo,PLEN,camara,16526,Vitor Lippi (PSDB/SP),1
55,194260,Nivaldo Albuquerque,PTB,AL,governo,PLEN,camara,16526,Nivaldo Albuquerque (PTB/AL),1
55,204364,Eli Borges,SOLIDARIEDADE,TO,governo,PLEN,camara,16526,Eli Borges (SOLIDARIEDADE/TO),1
55,204365,Gilson Marques,NOVO,SC,governo,PLEN,camara,16526,Gilson Marques (NOVO/SC),1
55,204371,Felipe Rigoni,PSB,ES,oposição,PLEN,camara,16526,Felipe Rigoni (PSB/ES),1
55,204388,Bibo Nunes,PSL,RS,governo,PLEN,camara,16526,Bibo Nunes (PSL/RS),6
55,204389,Elias Vaz,PSB,GO,oposição,PLEN,camara,16526,Elias Vaz (PSB/GO),1
55,204396,Vermelho,PSD,PR,governo,PLEN,camara,16526,Vermelho (PSD/PR),11
55,204398,Felipe Francischini,PSL,PR,governo,PLEN,camara,16526,Felipe Francischini (PSL/PR),2
55,204418,Luizão Goulart,PRB,PR,governo,MESA,camara,16526,Luizão Goulart (PRB/PR),4
55,204427,Fernando Rodolfo,PL,PE,governo,CCP,camara,16526,Fernando Rodolfo (PL/PE),1
55,204429,João H. Campos,PSB,PE,oposição,PLEN,camara,16526,João H. Campos (PSB/PE),1
55,204452,Márcio Labre,PSL,,governo,CCP,camara,16526,Márcio Labre (PSL/NA),1
55,204477,Felício Laterça,PSL,RJ,governo,PLEN,camara,16526,Felício Laterça (PSL/RJ),5
55,204504,Cezinha De Madureira,PSD,SP,governo,PLEN,camara,16526,Cezinha De Madureira (PSD/SP),1
55,204506,Marcos Pereira,PRB,SP,governo,CCP,camara,16526,Marcos Pereira (PRB/SP),2
55,204513,Guiga Peixoto,PSL,SP,governo,PLEN,camara,16526,Guiga Peixoto (PSL/SP),1
55,204524,Pinheirinho,PP,MG,governo,PLEN,camara,16526,Pinheirinho (PP/MG),1
55,204530,Rodrigo Agostinho,PSB,SP,oposição,CCP,camara,16526,Rodrigo Agostinho (PSB/SP),2
55,204536,Kim Kataguiri,DEM,SP,governo,PLEN,camara,16526,Kim Kataguiri (DEM/SP),1
55,204541,Eduardo Bismarck,PDT,CE,oposição,CCP,camara,16526,Eduardo Bismarck (PDT/CE),5
55,204543,Luiz Flávio Gomes,PSB,SP,oposição,PLEN,camara,16526,Luiz Flávio Gomes (PSB/SP),1
55,205865,Reinhold Stephanes Junior,PSD,PR,governo,PLEN,camara,16526,Reinhold Stephanes Junior (PSD/PR),3
55,4930,Silvio Costa,AVANTE,PE,governo,MESA,camara,16526,Silvio Costa (AVANTE/PE),1
55,69871,Bacelar,PODE,BA,governo,PL129295,camara,16526,Bacelar (PODE/BA),1
55,73466,Rubens Bueno,CIDADANIA,PR,governo,CCP,camara,16526,Rubens Bueno (CIDADANIA/PR),2
55,73492,Antonio Carlos Biscaia,PT,RJ,oposição,MESA,camara,16526,Antonio Carlos Biscaia (PT/RJ),1
55,73584,Antonio Carlos Mendes Thame,PV,SP,governo,MESA,camara,16526,Antonio Carlos Mendes Thame (PV/SP),1
55,74043,Wellington Roberto,PL,PB,governo,PLEN,camara,16526,Wellington Roberto (PL/PB),17
55,74060,Daniel Almeida,PCdoB,BA,oposição,PLEN,camara,16526,Daniel Almeida (PCdoB/BA),4
55,74158,Mário Heringer,PDT,MG,oposição,PLEN,camara,16526,Mário Heringer (PDT/MG),4
55,74160,Patrus Ananias,PT,MG,oposição,PL129295,camara,16526,Patrus Ananias (PT/MG),1
