id_proposicao,casa,codigo_texto,data,tipo_texto,descricao,link_inteiro_teor,pagina_inicial
2119881,camara,2125238,2017-03-14,Emenda na Comissão,"Altera os arts. 37, 40, 109, 149, 167, 195, 201 e 203 da Constituição, para dispor sobre a seguridade social, estabelece regras de transição e dá outras providências.",http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1532804,1
2119881,camara,2125239,2017-03-14,Emenda na Comissão,"Altera os arts. 37, 40, 109, 149, 167, 195, 201 e 203 da Constituição, para dispor sobre a seguridade social, estabelece regras de transição e dá outras providências.",http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1532805,1
2119881,camara,2125240,2017-03-14,Emenda na Comissão,"Altera os arts. 37, 40, 109, 149, 167, 195, 201 e 203 da Constituição Federal, para dispor sobre a seguridade social, estabelece regras de transição e dá outras providências.",http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1532807,1
2119881,camara,2125241,2017-03-14,Emenda na Comissão,"Altera os arts. 37, 40, 109, 149, 167, 195, 201 e 203 da Constituição Federal, para dispor sobre a seguridade social, estabelece regras de transição e dá outras providências.",http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1532811,1
2119881,camara,2125286,2017-03-14,Emenda na Comissão,"Altera os arts. 5º, 37, 40, 109, 114, 149, 167, 195, 201, 203 e 250 da Constituição para dispor sobre os regimes próprios de previdência e Seguridade Social, estabelecendo regras de transição e dá outras providências.",http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1532963,1
2119881,camara,2125291,2017-03-14,Emenda na Comissão,"Altera os arts. 5º, 37, 40, 109, 114, 149, 167, 195, 201, 203 e 250 da Constituição para dispor sobre os regimes próprios de previdência e Seguridade Social, estabelecendo regras de transição e dá outras providências.",http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1532970,1
2119881,camara,2125292,2017-03-14,Emenda na Comissão,"Altera os arts. 5º, 37, 40, 109, 114, 149, 167, 195, 201, 203 e 250 da Constituição para dispor sobre os regimes próprios de previdência e Seguridade Social, estabelecendo regras de transição e dá outras providências.",http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1532971,1
2119881,camara,2125293,2017-03-14,Emenda na Comissão,"Altera os arts. 5º, 37, 40, 109, 114, 149, 167, 195, 201, 203 e 250 da Constituição para dispor sobre os regimes próprios de previdência e Seguridade Social, estabelecendo regras de transição e dá outras providências.",http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1532972,1
2119881,camara,2125304,2017-03-14,Emenda na Comissão,"Insere-se o parágrafo § 7º ao art. 2º da PEC 287, de 2016, e, por via de consequência, altere-se o caput do artigo 3º, da forma a seguir:",http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1532990,1
2119881,camara,2125305,2017-03-14,Emenda na Comissão,"COMISSÃO ESPECIAL DESTINADA AO EXAME DA PROPOSTA DE EMENDA À CONSTITUIÇÃO Nº 287, DE 2016

PROPOSTA DE EMENDA À CONSTITUIÇÃO Nº 287, DE 2016


Altera os arts. 37, 40, 109, 149, 167, 195, 201 e 203 da Constituição, para dispor sobre a seguridade social, estabelece regras de transição e dá outras providências.


EMENDA ADITIVA N.º             /2017
(Do Sr. Arnaldo Faria de Sá e outros)


Altere-se o art. 1º da Proposta de Emenda à Constituição n.º 287, de 2016, para acrescentar o §7º-D ao art. 201 da Constituição Federal, com a seguinte redação:

""Art. 201. .............................................................................................................. 
...............................................................................................................................

§ 7° D. O valor da aposentadoria para os aeronautas que cumprirem os requisitos do artigo 201, §7°, corresponderá a 100% (cem por cento) da média dos salários de contribuição e das remunerações utilizadas como base para as contribuições do segurado ao regime geral de previdência, respeitado o limite máximo do salário de contribuição, apurada na forma da lei."" (NR)


JUSTIFIC",http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1532991,1
2119881,camara,2125316,2017-03-14,Emenda na Comissão,"Emenda restabelecendo as regras de aposentadoria para deficientes físicos, professores e policiais. Mantém a regra para  os trabalhadores rurais. Altera em 5 anos a idade para homens e mulheres nas regras de transição.",http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1533005,1
2119881,camara,2125317,2017-03-14,Emenda na Comissão,"Altera os arts. 37, 40, 109, 149, 167, 195, 201 e 203 da Constituição, para dispor sobre a seguridade social, estabelece regras de transição e dá outras providências.",http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1533006,1
2119881,camara,2125318,2017-03-14,Emenda na Comissão,"Substitua-se o texto da Proposta de Emenda à Constituição nº 287 de 2016, pela seguinte redação.",http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1533007,1
2119881,camara,2125320,2017-03-14,Emenda na Comissão,"Altera os arts. 37, 40, 109, 149, 167, 195, 201 e 203 da Constituição, para dispor sobre a seguridade social, estabelece regras de transição e dá outras providências",http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1533010,1
2119881,camara,2125321,2017-03-14,Emenda na Comissão,"Altere-se o § 7º do artigo 40 da Constituição Federal, constante do art. 1º e o art. 3º da PEC 287/2016, como segue",http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1533013,1
2119881,camara,2125322,2017-03-14,Emenda na Comissão,"Dê-se nova redação ao inciso I do § 3º, e ao § 3º-A do artigo 40 da Constituição Federal, constante do art. 1º da PEC 287/2016, e suprima-se os §§6º e 22 do artigo 40 da Constituição Federal, como segue",http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1533014,1
2119881,camara,2125323,2017-03-14,Emenda na Comissão,"Dê-se ao § 13º do artigo 37 da Constituição Federal, constante do art. 1º da PEC 287/2016 a seguinte redação",http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1533015,1
2119881,camara,2125324,2017-03-14,Emenda na Comissão,Emenda Modificativa,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1533016,1
2119881,camara,2125325,2017-03-14,Emenda na Comissão,Emenda Adiitiva,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1533017,1
2119881,camara,2125326,2017-03-14,Emenda na Comissão,EMENDA SUPRESSIVA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1533018,1
2119881,camara,2125327,2017-03-14,Emenda na Comissão,"Altera os arts. 37, 40, 109, 149, 149-B, 167, 195, 201 e 203 da Constituição, para dispor sobre a seguridade social, estabelece regras de transição e dá outras providências.",http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1533019,1
2119881,camara,2125328,2017-03-14,Emenda na Comissão,"PROPOSTA DE EMENDA À CONSTITUIÇÃO Nº 287, DE 2016

Altera os arts. 37, 40, 109, 149, 167, 195, 201 e 203 da Constituição, para dispor sobre a seguridade social, estabelece regras de transição e dá outras providências.



EMENDA MODIFICATIVA

Dê-se ao art. 40 da Constituição, alterado pelo art. 1º da PEC 287/2016, a seguinte redação.
""Art. 1º, altera
....
CF, Art. 40
§ 2º SUPRESSÃO.
[...]
§ 7º
I - na hipótese de óbito do aposentado, as cotas serão calculadas sobre a totalidade dos proventos do servidor falecido;
II - na hipótese de óbito de servidor em atividade, as cotas serão calculadas sobre o valor dos proventos aos quais o servidor teria direito caso fosse aposentado por incapacidade permanente na data do óbito, observado o disposto no inciso I do § 3º, e no § 3º-A deste artigo;
[...]
IV -SUPRESSÃO
V - SUPRESSÃO.
[...]
§ 8º SUPRESSÃO""",http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1533021,1
2119881,camara,2125329,2017-03-14,Emenda na Comissão,"PROPOSTA DE EMENDA À CONSTITUIÇÃO Nº 287, DE 2016

Altera os arts. 37, 40, 109, 149, 167, 195, 201 e 203 da Constituição, para dispor sobre a seguridade social, estabelece regras de transição e dá outras providências.

EMENDA MODIFICATIVA

Dê-se ao art. 40 da Constituição, alterado pelo art. 1º da PEC 287/2016, a seguinte redação.
""Art. 1º, altera
....
CF, Art. 40
[...]
§ 7º  Na concessão do benefício de pensão por morte, cujo valor será equivalente a uma cota familiar de 60% (sessenta por cento), acrescida de cotas individuais de 10 (dez) pontos percentuais por dependente, até o limite de 100% (cem por cento), e será observado o seguinte:",http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1533022,1
2119881,camara,2125330,2017-03-14,Emenda na Comissão,"Alteram-se os arts. 2º e 3º da PEC 287, de 2016, como segue.",http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1533023,1
2119881,camara,2125331,2017-03-14,Emenda na Comissão,"PROPOSTA DE EMENDA À CONSTITUIÇÃO Nº 287, DE 2016

Altera os arts. 37, 40, 109, 149, 167, 195, 201 e 203 da Constituição, para dispor sobre a seguridade social, estabelece regras de transição e dá outras providências.



EMENDA MODIFICATIVA

Dê-se ao art. 40 da Constituição, alterado pelo art. 1º da PEC 287/2016, a seguinte redação.
""Art. 1º, altera 
....
CF, Art. 40
[...]
§ 6º  É vedado o recebimento conjunto, sem prejuízo de outras hipóteses previstas em lei, de mais de uma aposentadoria à conta dos regimes de previdência dos servidores titulares de cargos efetivos da União, dos Estados, do Distrito Federal e dos Municípios, ressalvadas as aposentadorias decorrentes dos cargos acumuláveis na forma desta Constituição.""
I - SUPRESSÃO
II - SUPRESSÃO
III - SUPRESSÃO",http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1533024,1
2119881,camara,2125333,2017-03-14,Emenda na Comissão,"Altera-se o art. 1º e suprima-se o art. 22 da PEC 287, de 2016, como segue",http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1533025,1
2119881,camara,2125334,2017-03-14,Emenda na Comissão,"""Art. 4º O valor da pensão por morte concedida aos dependentes do servidor que ingressou em cargo efetivo da União, dos Estados, do Distrito Federal ou dos Municípios anteriormente à instituição do regime de previdência complementar de que trata o § 14 do art. 40 da Constituição e que não realizou a opção de que trata o § 16 do mesmo artigo, será igual:",http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1533026,1
2119881,camara,2125335,2017-03-14,Emenda na Comissão,"Para a aposentadoria por incapacidade permanente para o trabalho e a aposentadoria voluntária, a 65% (sessenta e cinco por cento) da média aritmética simples das maiores remunerações e dos salários de contribuição utilizados como base para as contribuições do servidor aos regimes de previdência aos quais esteve vinculado, correspondentes a 80% (oitenta por cento) de todo o período contributivo desde a competência julho de 1994 ou desde a do início da contribuição.",http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1533027,1
2119881,camara,2125336,2017-03-14,Emenda na Comissão,"Dê-se ao art. 5º da PEC 287/2016, a seguinte redação.
""Art. 5º
Parágrafo único. Os proventos de aposentadoria a serem concedidos ao servidor público referido no caput, em termos integrais ou proporcionais ao tempo de contribuição já exercido até a data de promulgação desta Emenda, e as pensões de seus dependentes, serão calculados e reajustados de acordo com a legislação em vigor à época em que foram atendidos os requisitos nela estabelecidos para a concessão desses benefícios"".",http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1533029,1
2119881,camara,2125338,2017-03-14,Emenda na Comissão,"§ X. Caso o servidor que, até a data de publicação desta Emenda Constitucional, tenha se aposentado nos termos descritos no inciso I do § 1º deste artigo e retorne à ativa, após a promulgação desta Emenda Constitucional, por ter superado as condições previstas no inciso I do §1º deste artigo, será assegurado a opção para requerer a aposentadoria com os mesmos requisitos exigidos e garantias ao tempo da primeira aposentadoria, ou àquela que lhe for mais vantajosa. (NR).""",http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1533032,1
2119881,camara,2125339,2017-03-14,Emenda na Comissão,"Suprima-se do art. 23 da PEC 287/2016 a alínea ""a"" do inciso I.

a) o inciso II do § 4º, o § 5º e o § 21 do art. 40. Que trata das Aposentadorias que envolvam risco e o exercício do magistério.",http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1533033,1
2119881,camara,2125344,2017-03-14,Emenda na Comissão,"Altera os arts. 37, 40, 109, 149, 167, 195, 201 e 203 da Constituição Federal, para dispor sobre a seguridade social, estabelece regras de transição, e dá outras providências.

EMENDA Nº
Possibilita regra de transição a todos os trabalhadores, desde que cumpram requisitos de contribuição e idade mínima, conforme tabelas.",http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1533035,1
2119881,camara,2125345,2017-03-14,Emenda na Comissão,"Altera os arts. 37, 40, 109, 149, 167, 195, 201 e 203 da Constituição, para dispor sobre a seguridade social, estabelece regras de transição e dá outras providências.",http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1533036,1
2119881,camara,2125346,2017-03-14,Emenda na Comissão,"Altera os arts. 37, 40, 109, 149, 167, 195, 201 e 203 da Constituição, para dispor sobre a seguridade social, estabelece regras de transição e dá outras providências",http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1533037,1
2119881,camara,2125347,2017-03-14,Emenda na Comissão,"Altera os arts. 37, 40, 109, 149, 167, 195, 201 e 203 da Constituição Federal, para dispor sobre a seguridade social, estabelece regras de transição e dá outras providências.",http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1533040,1
2119881,camara,2125349,2017-03-14,Emenda na Comissão,"Altera os arts. 37, 40, 109, 149, 167, 195, 201 e 203 da Constituição, para dispor sobre a seguridade social, estabelece regras de transição e dá outras providências.

EMENDA ADITIVA N.º

Art. 1º. Inclua-se o § 18 ao art. 201 alterado pelo art. 1º da Proposta de Emenda à Constituição nº 287, de 2016:
""§ 18. O produtor, o parceiro, o meeiro e o arrendatário rurais, o extrativista, o pescador artesanal e seus respectivos cônjuges ou companheiros e filhos que exerçam suas atividades em regime de economia familiar, sem empregados permanentes, que tenham exercido atividade exclusivamente na qualidade de trabalhador rural, farão jus à aposentadoria, nos termos da lei e obedecidas as seguintes condições:
I -  60 (sessenta) anos de idade, se homem, e 55 (cinquenta e cinco) anos de idade, se mulher; e
II - 180 (cento e oitenta) meses de tempo de atividade rural. """,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1533042,1
2119881,camara,2125351,2017-03-14,Emenda na Comissão,"Altera os arts. 37, 40, 109, 149, 167, 195, 201 e 203 da Constituição, para dispor sobre a seguridade social, estabelece regras de transição e dá outras providências.",http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1533044,1
2119881,camara,2125354,2017-03-14,Emenda na Comissão,"EMENDA A PROPOSTA DE EMENDA À CONSTITUIÇÃO N.º 287, DE 2016 (Do Poder Executivo) que ""Altera os arts. 37, 40, 109, 149, 167, 195, 201 e 203 da Constituição, para dispor sobre a seguridade social, estabelece regras de transição e dá outras providências.""",http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1533047,1
2119881,camara,2125357,2017-03-14,Emenda na Comissão,"Altera os arts. 37, 40, 109, 149, 167, 195, 201 e 203 da Constituição, para dispor sobre a seguridade social, estabelece regras de transição e dá outras providências.",http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1533050,1
2119881,camara,2125359,2017-03-14,Emenda na Comissão,"Art. 1º - O § 4ºA do artigo 40, alterado pelo Art. 1º da Proposta de Emenda à Constituição nº 287, de 2016, que passa a vigorar com a seguinte redação:",http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1533053,1
2119881,camara,2125360,2017-03-14,Emenda na Comissão,"Altera os arts. 37, 40, 109, 149, 167, 195, 201 e 203 da Constituição, para dispor sobre a seguridade social, estabelece regras de transição e dá outras providências.",http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1533057,1
2119881,camara,2125362,2017-03-14,Emenda na Comissão,"Altera os arts. 37, 40, 109, 149, 167, 195, 201 e 203 da Constituição, para dispor sobre a seguridade social, estabelece regras de transição e dá outras providências.",http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1533059,1
2119881,camara,2125363,2017-03-14,Emenda na Comissão,"Altera os arts. 37, 40, 109, 149, 167, 195, 201 e 203 da Constituição, para dispor sobre a seguridade social, estabelece regras de transição e dá outras providências.",http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1533060,1
2119881,camara,2125364,2017-03-14,Emenda na Comissão,"PROPOSTA DE EMENDA À CONSTITUIÇÃO Nº  287,     DE 2017
Altera os arts. 5°, 37, 40, 109, 114, 149, 167, 195, 201, 203 e 250 da Constituição para dispor sobre os Regimes Próprios de Previdência e Seguridade Social, estabelecendo regras de transição e dá outras providências.

EMENDA MODIFICATIVA     de 2017
(do Sr. Arnaldo Faria de Sá e outros)


O artigo 1º caput e § único da Emenda Constitucional nº 70 de 029/03/2012 passa a vigorar com a seguinte redação:

Art. 6º-A. O servidor a União, dos Estados, do Distrito Federal e dos Municípios, incluídas suas autarquias e fundações, com fundamento no inciso  I do § 1º do art. 40 da Constituição Federal, tem direito a proventos de aposentadoria calculados com base na remuneração do cargo efetivo em que se der a aposentadoria, na forma da lei, não sendo aplicáveis as disposições constantes dos §§ 3º, 8º e 17 do art. 40 da Constituição Federal.",http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1533061,1
2119881,camara,2125365,2017-03-14,Emenda na Comissão,"PROPOSTA DE EMENDA À CONSTITUIÇÃO Nº  287, DE 2017
Altera os arts. 5°, 37, 40, 109, 114, 149, 167, 195, 201, 203 e 250 da Constituição para dispor sobre os Regimes Próprios de Previdência e Seguridade Social, estabelecendo regras de transição e dá outras providências.

EMENDA SUPRESSIVA N.º     de 2017
(do Sr. Arnaldo Faria de Sá e outros)


Suprima-se, da Proposta de Emenda Constitucional n.º 287 de 2016, o seguinte:
Artigo 40, § 1º, inciso III da PEC 287/2016 :
III - voluntariamente, aos sessenta e cinco anos de idade e vinte e cinco anos de contribuição, desde que cumprido o tempo mínimo de dez anos de efetivo exercício no serviço público e cinco anos no cargo efetivo em que se dará a aposentadoria.",http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1533062,1
2119881,camara,2125366,2017-03-14,Emenda na Comissão,"COMISSÃO ESPECIAL DESTINADA A PROFERIR PARECER À PROPOSTA DE EMENDA À CONSTITUIÇÃO Nº 287 DE 2016, DO PODER EXECUTIVO

PROPOSTA DE EMENDA À CONSTITUIÇÃO Nº 287 DE 2016

""Altera os artigos 37, 40, 109, 149, 167, 195, 201 e 203 da Constituição, para dispor sobre a seguridade social, estabelece regras de transição e dá outras providências""

EMENDA

O artigo 40, § 4º, inciso III, tratado no artigo 1º da PEC nº 287, de 2016, passa a vigorar com a seguinte redação:

Art. 40.   ......................................................................................................................

§ 4º    ..........................................................................................................................

III - cujas atividades sejam exercidas sob condições especiais que prejudiquem a saúde ou a integridade física.",http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1533063,1
2119881,camara,2125367,2017-03-14,Emenda na Comissão,"COMISSÃO ESPECIAL DESTINADA A PROFERIR PARECER À PROPOSTA DE EMENDA À CONSTITUIÇÃO Nº 287 DE 2016, DO PODER EXECUTIVO

PROPOSTA DE EMENDA À CONSTITUIÇÃO Nº 287 DE 2016
""Altera os artigos 37, 40, 109, 149, 167, 195, 201 e 203 da Constituição, para dispor sobre a seguridade social, estabelece regras de transição e dá outras providências""

EMENDA

Suprima-se, na parte inicial da alínea ""a"" do inciso I, do artigo 23 da PEC nº 287, de 2016, a expressão ""o inciso II do § 4º"", conferindo-lhe a seguinte redação:

Art. 23. Ficam revogados os seguintes dispositivos:
I - da Constituição:
a) o § 5º e o § 21 do art. 40; e


JUSTIFICATIVA


A presente emenda pretende assegurar aos servidores que exerçam atividades de risco, o direito à aposentadoria, segundo requisitos e critérios diferenciados.",http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1533064,1
2119881,camara,2125368,2017-03-14,Emenda na Comissão,"COMISSÃO ESPECIAL DESTINADA A PROFERIR PARECER À PROPOSTA DE EMENDA À CONSTITUIÇÃO Nº 287 DE 2016, DO PODER EXECUTIVO
PROPOSTA DE EMENDA À CONSTITUIÇÃO Nº 287 DE 2016
 ""Altera os artigos 37, 40, 109, 149, 167, 195, 201 e 203 da Constituição, para dispor sobre a seguridade social, estabelece regras de transição e dá outras providências""
EMENDA

Suprima-se o parágrafo 22 do artigo 40, tratado no artigo 1º da PEC nº 287, de 2016:

Art. 40.   ......................................................................................................................

§ 22. Sempre que verificado o incremento mínimo de 1 (um) ano inteiro na média nacional única correspondente à expectativa de sobrevida da população brasileira aos sessenta e cinco anos, para ambos os sexos, em comparação à média apurada no ano de promulgação desta Emenda, as idades previstas nos incisos II e III do § 1º serão majoradas em números inteiros, nos termos fixados para o regime geral de previdência social.",http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1533065,1
2119881,camara,2125369,2017-03-14,Emenda na Comissão,"COMISSÃO ESPECIAL DESTINADA A PROFERIR PARECER À PROPOSTA DE EMENDA À CONSTITUIÇÃO Nº 287 DE 2016, DO PODER EXECUTIVO

PROPOSTA DE EMENDA À CONSTITUIÇÃO Nº 287 DE 2016


""Altera os artigos 37, 40, 109, 149, 167, 195, 201 e 203 da Constituição, para dispor sobre a seguridade social, estabelece regras de transição e dá outras providências""


EMENDA

O artigo 13 da PEC nº 287, de 2016, passa a vigorar com a seguinte redação:

Art. 13. É assegurada, na forma da lei, a conversão de tempo ao segurado do regime geral ou próprio de previdência social que comprovar tempo de contribuição na condição de pessoa com deficiência ou decorrente do exercício de atividade sujeita a condições especiais que prejudiquem a saúde ou a integridade física, cumprido até a data de promulgação desta Emenda.",http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1533066,1
2119881,camara,2125370,2017-03-14,Emenda na Comissão,"Altera os arts. 37, 40, 109, 149, 167, 195, 201 e 203 da Constituição, para dispor sobre a seguridade social, estabelece regras de transição e dá outras providências.",http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1533068,1
2119881,camara,2125371,2017-03-14,Emenda na Comissão,"Dá nova redação ao caput e ao inc. V do art. 2º, ao caput e ao inc. I do art. 7º, ao caput e ao inc. II do art. 8º, e ao caput e ao inc. II do art. 11 da Proposta de Emenda à Constituição nº 287, de 2016.",http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1533069,1
2119881,camara,2125372,2017-03-14,Emenda na Comissão,"Art. 1º Acrescente-se ao art. 1º da Proposta de Emenda à Constituição nº 287, de 2016, entre as alterações referentes ao art. 195 da Constituição, o seguinte parágrafo: 
""§ 14. A lei garantirá a aplicação de alíquotas favorecidas de contribuição ao trabalhador e demais segurados da previdência social que forem beneficiários de aposentadoria."" 
Art. 2º Acrescente-se ao art. 1º da Proposta de Emenda à Constituição nº 287, de 2016, entre as alterações referentes ao art. 201 da Constituição, o seguinte parágrafo:
""§ 18. A lei garantirá a revisão da renda do benefício de aposentadoria, de modo a considerar as contribuições vertidas após a sua concessão, o respectivo tempo adicional de contribuição e o aumento na idade do beneficiário.""",http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1533070,1
2119881,camara,2125373,2017-03-14,Emenda na Comissão,"Altera os arts. 37, 40, 109, 149, 167, 195, 201 e 203 da Constituição, para dispor sobre a seguridade social, estabelece regras de transição e dá outras providências.",http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1533071,1
2119881,camara,2125374,2017-03-14,Emenda na Comissão,"Altera os arts. 37, 40, 109, 149, 167, 195, 201 e 203 da Constituição, para dispor sobre a seguridade social, estabelece regras de transição e dá outras providências.",http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1533072,1
2119881,camara,2125375,2017-03-14,Emenda na Comissão,"Altera os arts. 37, 40, 42, 149, 167, 195, 201 e 203 da Constituição, para dispor sobre a seguridade social, estabelece regras de transição e dá outras providências.",http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1533073,1
2119881,camara,2125379,2017-03-14,Emenda na Comissão,"Altera os arts. 5º, 37, 40, 109, 114, 149, 167, 195, 201, 203 e 250 da Constituição para dispor sobre os regimes próprios de previdência e Seguridade Social, estabelecendo regras de transição e dá outras providências.",http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1533077,1
2119881,camara,2125380,2017-03-14,Emenda na Comissão,"COMISSÃO ESPECIAL DESTINADA AO EXAME DA PROPOSTA DE EMENDA À CONSTITUIÇÃO Nº 287, DE 2016

PROPOSTA DE EMENDA À CONSTITUIÇÃO Nº 287, DE 2016


Altera os arts. 37, 40, 109, 149, 167, 195, 201 e 203 da Constituição, para dispor sobre a seguridade social, estabelece regras de transição e dá outras providências.


EMENDA MODIFICATIVA N.º             /2017
(Do Sr. Arnaldo Faria de Sá e outros)

Art. 1º. Dê-se ao art. 40 da Constituição Federal alterado pelo art. 1º da PEC 287/2016, a seguinte redação:

""Art. 40. ................................................................................................................
...............................................................................................................................
...............................................................................................................................
§ 3º-A. Os proventos de aposentadoria por incapacidade permanente para o trabalho, quando decorrentes exclusivamente de doença grave, definida em Lei, e de acidente do trabalho, corresponderão a 100% (cem por cento) da média das remunerações utilizadas como base para as contribuições aos regimes de pr",http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1533078,1
2119881,camara,2125383,2017-03-14,Emenda na Comissão,"COMISSÃO ESPECIAL DESTINADA AO EXAME DA PROPOSTA DE EMENDA À CONSTITUIÇÃO Nº 287, DE 2016

PROPOSTA DE EMENDA À CONSTITUIÇÃO Nº 287, DE 2016


Altera os arts. 37, 40, 109, 149, 167, 195, 201 e 203 da Constituição, para dispor sobre a seguridade social, estabelece regras de transição e dá outras providências.


EMENDA MODIFICATIVA N.º             /2017
(Do Sr. Arnaldo Faria de Sá e outros)


Art. 1º Dê-se ao art. 23 da PEC 287/2016, a seguinte redação:

""Art. 23 .................................................................................................................
I - ..........................................................................................................................
a) o inciso II do § 4º e o § 21 do art. 40; e
............................................................................................................................ (NR)""

Art. 2º Acrescente-se à PEC 287/2016 o art. 23-A com a seguinte redação:

""Art. 23-A. As disposições da presente Emenda Constitucional não se aplicam aos integrantes da Carreira do Magistério. (NR)""


JUSTIFICAÇÃO


São decepcionantes os argumentos do Executivo Federal para justificar as",http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1533081,1
2119881,camara,2125384,2017-03-14,Emenda na Comissão,"Altera os arts. 37, 40, 109, 149, 167, 195, 201 e 203 da Constituição, para dispor sobre a seguridade social, estabelece regras de transição e dá outras providências.",http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1533082,1
2119881,camara,2125385,2017-03-14,Emenda na Comissão,"Art. 1º Altere-se da PEC 287, de 2016:",http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1533083,1
2119881,camara,2125386,2017-03-14,Emenda na Comissão,"Acrescente-se e altere-se à PEC 287, de 2016, os seguintes artigos.",http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1533085,1
2119881,camara,2125387,2017-03-14,Emenda na Comissão,"Dê-se, aos art 2º, 3º e 4º da PEC 287, a seguinte redação, suprimindo-se, em consequência, o inciso  III do art. 23",http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1533086,1
2119881,camara,2125389,2017-03-14,Emenda na Comissão,"Altera os arts. 37, 40, 109, 149, 167, 195, 201 e 203 da Constituição, para dispor sobre a seguridade social, estabelece regras de transição e dá outras providências.",http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1533088,1
2119881,camara,2125391,2017-03-14,Emenda na Comissão,"Altera os arts. 37, 40, 109, 149, 167, 195, 201 e 203 da Constituição, para dispor sobre a seguridade social, estabelece regras de transição e dá outras providências.",http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1533091,1
