id_leggo,id_ext,casa,id_autor,tipo_autor,nome_autor,partido,uf,tipo_generico,sigla_local,peso_total_documentos,num_documentos,is_important,bancada
55,16526,camara,74043,deputado,Wellington Roberto,PL,PB,Emenda,PLEN,17,17,TRUE,governo
55,16526,camara,204396,deputado,Vermelho,PSD,PR,Emenda,PLEN,11,11,TRUE,governo
55,16526,camara,160508,deputado,Afonso Florence,PT,BA,Emenda,PLEN,9,9,TRUE,oposição
55,16526,camara,151208,deputado,Laercio Oliveira,PP,SE,Emenda,PLEN,6,6,TRUE,governo
55,16526,camara,160639,deputado,Professora Dorinha Seabra Rezende,DEM,TO,Emenda,PLEN,6,6,TRUE,governo
55,16526,camara,204388,deputado,Bibo Nunes,PSL,RS,Emenda,PLEN,6,6,TRUE,governo
55,16526,camara,141391,deputado,Arnaldo Jardim,CIDADANIA,SP,Emenda,PLEN,5,5,TRUE,governo
55,16526,camara,204477,deputado,Felício Laterça,PSL,RJ,Emenda,PLEN,5,5,TRUE,governo
55,16526,camara,204541,deputado,Eduardo Bismarck,PDT,CE,Proposição Apensada,CCP,5,5,FALSE,oposição
55,16526,camara,160665,deputado,Augusto Coutinho,SOLIDARIEDADE,PE,Emenda,PLEN,4.2,5,TRUE,governo
55,16526,camara,74060,deputado,Daniel Almeida,PCdoB,BA,Emenda,PLEN,4,4,TRUE,oposição
55,16526,camara,74158,deputado,Mário Heringer,PDT,MG,Emenda,PLEN,4,4,TRUE,oposição
55,16526,camara,133439,deputado,André Figueiredo,PDT,CE,Emenda,PLEN,4,4,TRUE,oposição
55,16526,camara,81055,deputado,Márcio Jerry,PCdoB,MA,Emenda,PLEN,3,3,TRUE,oposição
55,16526,camara,160587,deputado,Fábio Trad,PSD,MS,Emenda,PLEN,3,3,TRUE,governo
55,16526,camara,164359,deputado,Delegado Waldir,PSL,GO,Emenda,PLEN,3,3,TRUE,governo
55,16526,camara,205865,deputado,Reinhold Stephanes Junior,PSD,PR,Emenda,PLEN,3,3,TRUE,governo
55,16526,camara,73466,deputado,Rubens Bueno,CIDADANIA,PR,Proposição Apensada,CCP,2,2,FALSE,governo
55,16526,camara,74366,deputado,João Campos,PRB,GO,Emenda,PLEN,2,2,TRUE,governo
55,16526,camara,160665,deputado,Augusto Coutinho,SOLIDARIEDADE,PE,Parecer,PLEN,2,2,TRUE,governo
55,16526,camara,178910,deputado,Joaquim Passarinho,PSD,PA,Emenda,PLEN,2,2,TRUE,governo
55,16526,camara,204398,deputado,Felipe Francischini,PSL,PR,Emenda,PLEN,2,2,TRUE,governo
55,16526,camara,204418,deputado,Luizão Goulart,PRB,PR,Emenda,PLEN,2,2,TRUE,governo
55,16526,camara,204418,deputado,Luizão Goulart,PRB,PR,Requerimento,PLEN,2,2,TRUE,governo
55,16526,camara,204530,deputado,Rodrigo Agostinho,PSB,SP,Proposição Apensada,CCP,2,2,FALSE,oposição
55,16526,camara,178854,deputado,Elmar Nascimento,DEM,BA,Emenda,PLEN,1.2,2,TRUE,governo
55,16526,camara,74283,deputado,Vicentinho,PT,SP,Requerimento,PLEN,1,1,TRUE,oposição
55,16526,camara,92699,deputado,Fernando Monteiro,PP,PE,Emenda,PLEN,1,1,TRUE,governo
55,16526,camara,133810,deputado,Marcelo Moraes,PTB,RS,Proposição Apensada,CCP,1,1,FALSE,governo
55,16526,camara,141508,deputado,Mauro Nazif,PSB,RO,Requerimento,PLEN,1,1,TRUE,oposição
55,16526,camara,141555,deputado,Vinicius Carvalho,PRB,SP,Emenda,PLEN,1,1,TRUE,governo
55,16526,camara,160635,deputado,Ruy Carneiro,PSDB,PB,Emenda,PLEN,1,1,TRUE,governo
55,16526,camara,160653,deputado,Roberto De Lucena,PODE,SP,Proposição Apensada,CCP,1,1,FALSE,governo
55,16526,camara,160655,deputado,Ricardo Izar,PP,SP,Proposição Apensada,CCP,1,1,FALSE,governo
55,16526,camara,160665,deputado,Augusto Coutinho,SOLIDARIEDADE,PE,Parecer,PL129295,1,1,TRUE,governo
55,16526,camara,160666,deputado,Félix Mendonça Júnior,PDT,BA,Emenda,PLEN,1,1,TRUE,oposição
55,16526,camara,178874,deputado,Sergio Vidigal,PDT,ES,Proposição Apensada,MESA,1,1,FALSE,oposição
55,16526,camara,178874,deputado,Sergio Vidigal,PDT,ES,Requerimento,PLEN,1,1,TRUE,oposição
55,16526,camara,178916,deputado,Daniel Coelho,CIDADANIA,PE,Emenda,PLEN,1,1,TRUE,governo
55,16526,camara,178992,deputado,Vitor Lippi,PSDB,SP,Emenda,PLEN,1,1,TRUE,governo
55,16526,camara,194260,deputado,Nivaldo Albuquerque,PTB,AL,Emenda,PLEN,1,1,TRUE,governo
55,16526,camara,204364,deputado,Eli Borges,SOLIDARIEDADE,TO,Emenda,PLEN,1,1,TRUE,governo
55,16526,camara,204365,deputado,Gilson Marques,NOVO,SC,Emenda,PLEN,1,1,TRUE,governo
55,16526,camara,204371,deputado,Felipe Rigoni,PSB,ES,Emenda,PLEN,1,1,TRUE,oposição
55,16526,camara,204389,deputado,Elias Vaz,PSB,GO,Emenda,PLEN,1,1,TRUE,oposição
55,16526,camara,204427,deputado,Fernando Rodolfo,PL,PE,Proposição Apensada,CCP,1,1,FALSE,governo
55,16526,camara,204429,deputado,João H. Campos,PSB,PE,Emenda,PLEN,1,1,TRUE,oposição
55,16526,camara,204452,deputado,Márcio Labre,PSL,,Proposição Apensada,CCP,1,1,FALSE,governo
55,16526,camara,204504,deputado,Cezinha De Madureira,PSD,SP,Emenda,PLEN,1,1,TRUE,governo
55,16526,camara,204506,deputado,Marcos Pereira,PRB,SP,Emenda,PLEN,1,1,TRUE,governo
55,16526,camara,204506,deputado,Marcos Pereira,PRB,SP,Proposição Apensada,CCP,1,1,FALSE,governo
55,16526,camara,204513,deputado,Guiga Peixoto,PSL,SP,Emenda,PLEN,1,1,TRUE,governo
55,16526,camara,204524,deputado,Pinheirinho,PP,MG,Emenda,PLEN,1,1,TRUE,governo
55,16526,camara,204536,deputado,Kim Kataguiri,DEM,SP,Emenda,PLEN,1,1,TRUE,governo
55,16526,camara,204543,deputado,Luiz Flávio Gomes,PSB,SP,Emenda,PLEN,1,1,TRUE,oposição
55,16526,camara,74262,deputado,Carlos Sampaio,PSDB,SP,Emenda,PLEN,0.2,1,TRUE,governo
55,16526,camara,178884,deputado,Hildo Rocha,MDB,MA,Emenda,PLEN,0.2,1,TRUE,governo
55,16526,camara,204358,deputado,Beto Pereira,PSDB,MS,Emenda,PLEN,0.2,1,TRUE,governo
5,46249,camara,72442,deputado,Felipe Carreras,PSB,PE,Proposição Apensada,MESA,2,2,FALSE,oposição
5,46249,camara,74400,deputado,Paulo Pimenta,PT,RS,Proposição Apensada,CCP,1,1,FALSE,oposição
5,46249,camara,133968,deputado,Paulo Ramos,PDT,RJ,Proposição Apensada,CCP,1,1,FALSE,oposição
5,46249,camara,160632,deputado,Zé Silva,SOLIDARIEDADE,MG,Proposição Apensada,CCP,1,1,FALSE,governo
5,46249,camara,178835,deputado,Afonso Motta,PDT,RS,Proposição Apensada,MESA,1,1,FALSE,oposição
5,46249,camara,178858,deputado,Mário Negromonte Jr.,PP,BA,Proposição Apensada,MESA,1,1,FALSE,governo
5,46249,camara,178930,deputado,Evandro Roman,PSD,PR,Proposição Apensada,MESA,1,1,FALSE,governo
5,46249,camara,178970,deputado,João Daniel,PT,SE,Proposição Apensada,CCP,1,1,FALSE,oposição
5,46249,camara,178986,deputado,Nilto Tatto,PT,SP,Proposição Apensada,CCP,1,1,FALSE,oposição
5,46249,camara,204478,deputado,Vinicius Farah,MDB,RJ,Requerimento,PLEN,1,3,TRUE,governo
24,51066,camara,74398,deputado,Maria Do Rosário,PT,RS,Proposição Apensada,PLEN,1,1,TRUE,oposição
24,51066,camara,160575,deputado,Erika Kokay,PT,DF,Requerimento,PLEN,1,1,TRUE,oposição
24,51066,camara,160619,deputado,José Nunes,PSD,BA,Requerimento,PLEN,1,1,TRUE,governo
24,51066,camara,171619,deputado,Margarida Salomão,PT,MG,Requerimento,MESA,1,1,FALSE,oposição
24,51066,camara,171619,deputado,Margarida Salomão,PT,MG,Requerimento,PLEN,1,1,TRUE,oposição
24,51066,camara,204537,deputado,Enrico Misasi,PV,SP,Parecer,CCJC,1,2,TRUE,governo
2,257161,camara,74439,deputado,Wolney Queiroz,PDT,PE,Requerimento,PLEN,1,1,TRUE,oposição
2,257161,camara,76874,deputado,Marcelo Freixo,PSOL,RJ,Proposição Apensada,MESA,1,1,FALSE,oposição
2,257161,camara,141516,deputado,Paulo Abi-Ackel,PSDB,MG,Requerimento,PLEN,1,1,TRUE,governo
2,257161,camara,178896,deputado,Newton Cardoso Jr,MDB,MG,Requerimento,PLEN,1,1,TRUE,governo
2,257161,camara,178908,deputado,Delegado Éder Mauro,PSD,PA,Proposição Apensada,CFT,1,1,TRUE,governo
2,257161,camara,178954,deputado,Lucio Mosquini,MDB,RO,Requerimento,PLEN,1,2,TRUE,governo
2,257161,camara,204536,deputado,Kim Kataguiri,DEM,SP,Requerimento,PLEN,1,2,TRUE,governo
7,345311,camara,141417,deputado,Edio Lopes,PL,RR,Requerimento,PLEN,1,1,TRUE,governo
7,345311,camara,160559,deputado,Alceu Moreira,MDB,,Requerimento,PLEN,1,1,TRUE,governo
7,345311,camara,160600,deputado,Arthur Oliveira Maia,DEM,BA,Requerimento,PLEN,1,1,TRUE,governo
7,345311,camara,178963,deputado,Covatti Filho,PP,,Requerimento,PLEN,1,1,TRUE,governo
7,345311,camara,204478,deputado,Vinicius Farah,MDB,RJ,Requerimento,PLEN,1,3,TRUE,governo
42,353631,camara,132504,deputado,Enio Verri,PT,,Emenda,PLEN,0.8333333333333333,3,TRUE,oposição
42,353631,camara,204371,deputado,Felipe Rigoni,PSB,ES,Emenda,PLEN,0.8333333333333333,3,TRUE,oposição
42,353631,camara,204534,deputado,Tabata Amaral,PDT,SP,Emenda,PLEN,0.8333333333333333,3,TRUE,oposição
42,353631,camara,141422,deputado,Efraim Filho,DEM,,Emenda,PLEN,0.25,1,TRUE,governo
42,353631,camara,178922,deputado,Tadeu Alencar,PSB,PE,Emenda,PLEN,0.25,1,TRUE,oposição
42,353631,camara,178975,deputado,Baleia Rossi,MDB,SP,Emenda,PLEN,0.25,1,TRUE,governo
42,353631,camara,204388,deputado,Bibo Nunes,PSL,RS,Emenda,PLEN,0.25,1,TRUE,governo
42,353631,camara,204429,deputado,João H. Campos,PSB,PE,Emenda,PLEN,0.25,1,TRUE,oposição
42,353631,camara,204544,deputado,Alexandre Frota,PSL,SP,Emenda,PLEN,0.25,1,TRUE,governo
52,522447,camara,178881,deputado,Aluisio Mendes,PODE,MA,Parecer,CSPCCO,1,1,TRUE,governo
13,541857,camara,160545,deputado,Alexandre Leite,DEM,SP,Proposição Apensada,CCP,2,2,FALSE,governo
13,541857,camara,204416,deputado,Sanderson,PSL,RS,Proposição Apensada,CCP,2,2,FALSE,governo
13,541857,camara,204416,deputado,Sanderson,PSL,RS,Proposição Apensada,MESA,2,2,FALSE,governo
13,541857,camara,204416,deputado,Ubiratan Sanderson,PSL,RS,Requerimento,PLEN,2,2,TRUE,governo
13,541857,camara,204548,deputado,Heitor Freire,PSL,CE,Proposição Apensada,CCP,2,2,FALSE,governo
13,541857,camara,204456,deputado,Gutemberg Reis,MDB,RJ,Proposição Apensada,CCP,1.5,2,FALSE,governo
13,541857,camara,73486,deputado,Pompeo de Mattos,PDT,RS,Proposição Apensada,CCP,1,1,FALSE,oposição
13,541857,camara,73486,deputado,Pompeo De Mattos,PDT,RS,Proposição Apensada,MESA,1,1,FALSE,oposição
13,541857,camara,74044,deputado,Wilson Santiago,PTB,PB,Proposição Apensada,MESA,1,1,FALSE,governo
13,541857,camara,74305,deputado,Roberto Pessoa,PSDB,CE,Proposição Apensada,MESA,1,1,FALSE,governo
13,541857,camara,74399,deputado,Onyx Lorenzoni,DEM,,Requerimento,PLEN,1,1,TRUE,governo
13,541857,camara,74419,deputado,Gonzaga Patriota,PSB,PE,Proposição Apensada,CCP,1,1,FALSE,oposição
13,541857,camara,74585,deputado,Lincoln Portela,PL,MG,Proposição Apensada,CCP,1,1,FALSE,governo
13,541857,camara,76874,deputado,Marcelo Freixo,PSOL,RJ,Proposição Apensada,CCP,1,1,FALSE,oposição
13,541857,camara,116379,deputado,Darci De Matos,PSD,SC,Proposição Apensada,CCP,1,1,FALSE,governo
13,541857,camara,141401,deputado,Carlos Bezerra,MDB,,Proposição Apensada,MESA,1,1,FALSE,governo
13,541857,camara,151208,deputado,Laercio Oliveira,PP,SE,Proposição Apensada,CCP,1,1,FALSE,governo
13,541857,camara,160511,deputado,Alessandro Molon,PSB,RJ,Proposição Apensada,CCP,1,1,FALSE,oposição
13,541857,camara,160545,deputado,Alexandre Leite,DEM,SP,Requerimento,MESA,1,1,FALSE,governo
13,541857,camara,164359,deputado,Delegado Waldir,PSL,GO,Requerimento,PLEN,1,1,TRUE,governo
13,541857,camara,177282,deputado,Subtenente Gonzaga,PDT,MG,Requerimento,PLEN,1,2,TRUE,oposição
13,541857,camara,178881,deputado,Aluisio Mendes,PODE,MA,Proposição Apensada,CCP,1,1,FALSE,governo
13,541857,camara,178924,deputado,Capitão Fábio Abreu,PL,,Requerimento,PLEN,1,1,TRUE,governo
13,541857,camara,178948,deputado,Beto Rosado,PP,RN,Requerimento,PLEN,1,1,TRUE,governo
13,541857,camara,178953,deputado,Expedito Netto,PSD,RO,Proposição Apensada,CCP,1,1,FALSE,governo
13,541857,camara,178954,deputado,Lucio Mosquini,MDB,RO,Requerimento,PLEN,1,2,TRUE,governo
13,541857,camara,178964,deputado,Heitor Schuch,PSB,RS,Requerimento,PLEN,1,1,TRUE,oposição
13,541857,camara,179587,deputado,Major Vitor Hugo,PSL,GO,Proposição Apensada,CCP,1,1,FALSE,governo
13,541857,camara,179587,deputado,Major Vitor Hugo,PSL,GO,Requerimento,PLEN,1,2,TRUE,governo
13,541857,camara,194260,deputado,Nivaldo Albuquerque,PTB,AL,Proposição Apensada,CCP,1,1,FALSE,governo
13,541857,camara,204355,deputado,Da Vitoria,CIDADANIA,ES,Proposição Apensada,MESA,1,1,FALSE,governo
13,541857,camara,204356,deputado,Amaro Neto,PRB,ES,Proposição Apensada,CCP,1,1,FALSE,governo
13,541857,camara,204359,deputado,Léo Moraes,PODE,RO,Requerimento,PLEN,1,1,TRUE,governo
13,541857,camara,204368,deputado,Fabio Schiochet,PSL,SC,Proposição Apensada,MESA,1,1,FALSE,governo
13,541857,camara,204388,deputado,Bibo Nunes,PSL,RS,Proposição Apensada,CCP,1,1,FALSE,governo
13,541857,camara,204388,deputado,Bibo Nunes,PSL,RS,Requerimento,PLEN,1,1,TRUE,governo
13,541857,camara,204391,deputado,José Nelto,PODE,GO,Proposição Apensada,CCP,1,1,FALSE,governo
13,541857,camara,204416,deputado,Ubiratan Sanderson,PSL,RS,Requerimento,MESA,1,1,FALSE,governo
13,541857,camara,204420,deputado,Julian Lemos,PSL,PB,Proposição Apensada,CCP,1,1,FALSE,governo
13,541857,camara,204421,deputado,Edna Henrique,PSDB,PB,Proposição Apensada,CCP,1,1,FALSE,governo
13,541857,camara,204441,deputado,Otoni De Paula,PSC,RJ,Proposição Apensada,CCP,1,1,FALSE,governo
13,541857,camara,204442,deputado,Gurgel,PSL,RJ,Proposição Apensada,MESA,1,1,FALSE,governo
13,541857,camara,204472,deputado,José Medeiros,PODE,MT,Proposição Apensada,CCP,1,1,FALSE,governo
13,541857,camara,204511,deputado,David Soares,DEM,SP,Proposição Apensada,MESA,1,1,FALSE,governo
13,541857,camara,204512,deputado,Delegado Marcelo Freitas,PSL,MG,Proposição Apensada,CCP,1,1,FALSE,governo
13,541857,camara,204529,deputado,Policial Katia Sastre,PL,SP,Proposição Apensada,CCP,1,1,FALSE,governo
13,541857,camara,204531,deputado,Guilherme Derrite,PP,,Proposição Apensada,CCP,1,1,FALSE,governo
13,541857,camara,204550,deputado,Júnior Mano,PL,CE,Proposição Apensada,CCP,1,1,FALSE,governo
13,541857,camara,204576,deputado,João Roma,PRB,BA,Proposição Apensada,MESA,1,1,FALSE,governo
13,541857,camara,164359,deputado,Delegado Waldir,PSL,GO,Proposição Apensada,CCP,0.5,1,FALSE,governo
30,546383,camara,204425,deputado,Silvio Costa Filho,PRB,PE,Requerimento,PLEN,1,1,TRUE,governo
30,546383,camara,204523,deputado,Lucas Gonzalez,NOVO,MG,Proposição Apensada,MESA,1,1,FALSE,governo
45,604557,camara,160511,deputado,Alessandro Molon,PSB,RJ,Requerimento,PLEN,1,1,TRUE,oposição
33,604888,camara,88950,deputado,Rodrigo Garcia,DEM,,Emenda,PLEN,2,2,TRUE,governo
33,604888,camara,178915,deputado,Betinho Gomes,PSDB,PE,Emenda,PLEN,2,2,TRUE,governo
33,604888,camara,204526,deputado,Luiz Philippe De Orleans e Bragança,PSL,SP,Requerimento,PLEN,2,2,TRUE,governo
33,604888,camara,160511,deputado,Alessandro Molon,PSB,RJ,Requerimento,MESA,1,1,FALSE,oposição
33,604888,camara,160598,deputado,Flávia Morais,PDT,GO,Emenda,PLEN,1,1,TRUE,oposição
33,604888,camara,160653,deputado,Roberto De Lucena,PODE,SP,Requerimento,PLEN,1,1,TRUE,governo
33,604888,camara,178881,deputado,Aluisio Mendes,PODE,MA,Emenda,PLEN,1,1,TRUE,governo
33,604888,camara,204377,deputado,Paula Belmonte,CIDADANIA,DF,Proposição Apensada,MESA,1,1,FALSE,governo
33,604888,camara,204488,deputado,Célio Studart,PV,CE,Proposição Apensada,CCP,1,1,FALSE,governo
33,604888,camara,204526,deputado,Luiz Philippe de Orleans e Bragança,PSL,SP,Proposição Apensada,MESA,1,1,FALSE,governo
33,604888,camara,204526,deputado,Luiz Philippe De Orleans e Bragança,PSL,SP,Proposição Apensada,MESA,1,1,FALSE,governo
33,604888,camara,204530,deputado,Rodrigo Agostinho,PSB,SP,Proposição Apensada,CCP,1,1,FALSE,oposição
33,604888,camara,204536,deputado,Kim Kataguiri,DEM,SP,Proposição Apensada,CCP,1,1,FALSE,governo
12,606722,camara,204444,deputado,Helio Lopes,PSL,RJ,Proposição Apensada,MESA,2,2,FALSE,governo
12,606722,camara,160531,deputado,Jhonatan De Jesus,PRB,RR,Requerimento,PLEN,1,1,TRUE,governo
12,606722,camara,160642,deputado,Pastor Eurico,PATRIOTA,PE,Proposição Apensada,CCP,1,1,FALSE,governo
12,606722,camara,164359,deputado,Delegado Waldir,PSL,GO,Requerimento,PLEN,1,1,TRUE,governo
12,606722,camara,204374,deputado,Bia Kicis,PSL,DF,Requerimento,PLEN,1,1,TRUE,governo
12,606722,camara,204441,deputado,Otoni De Paula,PSC,RJ,Proposição Apensada,CCP,1,1,FALSE,governo
12,606722,camara,204453,deputado,Natália Bonavides,PT,RN,Proposição Apensada,CCP,1,1,FALSE,oposição
12,606722,camara,204478,deputado,Vinicius Farah,MDB,RJ,Requerimento,PLEN,1,3,TRUE,governo
12,606722,camara,204503,deputado,Alexandre Padilha,PT,SP,Proposição Apensada,CCP,1,1,FALSE,oposição
12,606722,camara,204542,deputado,Denis Bezerra,PSB,CE,Proposição Apensada,CCP,1,1,FALSE,oposição
12,606722,camara,204564,deputado,Igor Kannário,PHS,BA,Proposição Apensada,CCP,1,1,FALSE,governo
12,606722,camara,204407,deputado,Fernanda Melchionna,PSOL,RS,Proposição Apensada,MESA,0.3333333333333333,1,FALSE,oposição
12,606722,camara,204535,deputado,Sâmia Bomfim,PSOL,SP,Proposição Apensada,MESA,0.3333333333333333,1,FALSE,oposição
12,606722,camara,205548,deputado,David Miranda,PSOL,RJ,Proposição Apensada,MESA,0.3333333333333333,1,FALSE,oposição
12,606722,camara,74784,deputado,Luiza Erundina,PSOL,SP,Proposição Apensada,CCP,0.2,1,FALSE,oposição
12,606722,camara,204407,deputado,Fernanda Melchionna,PSOL,RS,Proposição Apensada,CCP,0.2,1,FALSE,oposição
12,606722,camara,204464,deputado,Talíria Petrone,PSOL,RJ,Proposição Apensada,CCP,0.2,1,FALSE,oposição
12,606722,camara,204509,deputado,Áurea Carolina,PSOL,MG,Proposição Apensada,CCP,0.2,1,FALSE,oposição
12,606722,camara,204535,deputado,Sâmia Bomfim,PSOL,SP,Proposição Apensada,CCP,0.2,1,FALSE,oposição
54,1198512,camara,160639,deputado,Professora Dorinha Seabra Rezende,DEM,TO,Requerimento,PEC01515,7,7,TRUE,governo
54,1198512,camara,160604,deputado,Pedro Uczai,PT,SC,Requerimento,PEC01515,3,3,TRUE,oposição
54,1198512,camara,204467,deputado,Professora Rosa Neide,PT,MT,Requerimento,PEC01515,3,3,TRUE,oposição
54,1198512,camara,204371,deputado,Felipe Rigoni,PSB,ES,Emenda,PEC01515,1.1666666666666667,3,TRUE,oposição
54,1198512,camara,69871,deputado,Bacelar,PODE,BA,Requerimento,PEC01515,1,1,TRUE,governo
54,1198512,camara,74057,deputado,Alice Portugal,PCdoB,BA,Requerimento,PEC01515,1,1,TRUE,oposição
54,1198512,camara,141523,deputado,Raul Henry,MDB,PE,Requerimento,PEC01515,1,1,TRUE,governo
54,1198512,camara,160639,deputado,Professora Dorinha Seabra Rezende,DEM,TO,Requerimento,PLEN,1,1,TRUE,governo
54,1198512,camara,204375,deputado,Leda Sadala,AVANTE,AP,Requerimento,PEC01515,1,1,TRUE,governo
54,1198512,camara,204459,deputado,Daniela Do Waguinho,MDB,RJ,Requerimento,PEC01515,1,1,TRUE,governo
54,1198512,camara,204467,deputado,Professora Rosa Neide,PT,MT,Outros,.,1,1,FALSE,oposição
54,1198512,camara,204467,deputado,Professora Rosa Neide,PT,MT,Outros,Audiência Pública realizada com a presença do senhor JUCA GIL - Representante da Associação Nacional de Pós-Graduação e Pesquisa em Educação - ANPED.,1,1,FALSE,oposição
54,1198512,camara,204519,deputado,Tiago Mitraud,NOVO,MG,Requerimento,PEC01515,1,1,TRUE,governo
54,1198512,camara,204534,deputado,Tabata Amaral,PDT,SP,Emenda,PEC01515,1,2,TRUE,oposição
54,1198512,camara,204519,deputado,Tiago Mitraud,NOVO,MG,Emenda,PEC01515,0.6666666666666666,2,TRUE,governo
54,1198512,camara,69871,deputado,Bacelar,PODE,BA,Requerimento,9,0.5,1,FALSE,governo
54,1198512,camara,160639,deputado,Professora Dorinha Seabra Rezende,DEM,TO,Requerimento,9,0.5,1,FALSE,governo
54,1198512,camara,204371,deputado,Felipe Rigoni,PSB,ES,Requerimento,PEC01515,0.5,1,TRUE,oposição
54,1198512,camara,204433,deputado,Marcelo Calero,CIDADANIA,RJ,Emenda,PEC01515,0.5,1,TRUE,governo
54,1198512,camara,204534,deputado,Tabata Amaral,PDT,SP,Requerimento,PEC01515,0.5,1,TRUE,oposição
54,1198512,camara,178842,deputado,Jhc,PSB,AL,Emenda,PEC01515,0.16666666666666666,1,TRUE,oposição
54,1198512,camara,198783,deputado,Emanuel Pinheiro Neto,PTB,MT,Emenda,PEC01515,0.16666666666666666,1,TRUE,governo
54,1198512,camara,204429,deputado,João H. Campos,PSB,PE,Emenda,PEC01515,0.16666666666666666,1,TRUE,oposição
54,1198512,camara,204528,deputado,Adriana Ventura,NOVO,SP,Emenda,PEC01515,0.16666666666666666,1,TRUE,governo
54,1198512,camara,74160,deputado,Patrus Ananias,PT,MG,Requerimento,CE,0.1111111111111111,1,TRUE,oposição
54,1198512,camara,74161,deputado,Reginaldo Lopes,PT,MG,Requerimento,CE,0.1111111111111111,1,TRUE,oposição
54,1198512,camara,74398,deputado,Maria do Rosário,PT,RS,Requerimento,CE,0.1111111111111111,1,TRUE,oposição
54,1198512,camara,160592,deputado,Zeca Dirceu,PT,PR,Requerimento,CE,0.1111111111111111,1,TRUE,oposição
54,1198512,camara,160604,deputado,Pedro Uczai,PT,SC,Requerimento,CE,0.1111111111111111,1,TRUE,oposição
54,1198512,camara,171619,deputado,Margarida Salomão,PT,MG,Requerimento,CE,0.1111111111111111,1,TRUE,oposição
54,1198512,camara,204453,deputado,Natália Bonavides,PT,RN,Requerimento,CE,0.1111111111111111,1,TRUE,oposição
54,1198512,camara,204467,deputado,Professora Rosa Neide,PT,MT,Requerimento,CE,0.1111111111111111,1,TRUE,oposição
54,1198512,camara,204501,deputado,Alencar Santana Braga,PT,SP,Requerimento,CE,0.1111111111111111,1,TRUE,oposição
58,1307190,camara,160538,deputado,Bohn Gass,PT,RS,Emenda,PL191715,20,20,TRUE,oposição
58,1307190,camara,141417,deputado,Edio Lopes,PL,RR,Requerimento,PL191715,2,2,TRUE,governo
58,1307190,camara,160758,deputado,Domingos Sávio,PSDB,MG,Emenda,PL191715,2,2,TRUE,governo
58,1307190,camara,98057,deputado,Lafayette de Andrada,PRB,MG,Requerimento,PL191715,1,1,TRUE,governo
58,1307190,camara,108338,deputado,Jaqueline Cassol,PP,RO,Requerimento,PL191715,1,1,TRUE,governo
58,1307190,camara,141408,deputado,Cleber Verde,PRB,MA,Requerimento,PLEN,1,2,TRUE,governo
58,1307190,camara,160528,deputado,Danilo Cabral,PSB,PE,Emenda,PL191715,1,1,TRUE,oposição
58,1307190,camara,204505,deputado,Vavá Martins,PRB,PA,Proposição Apensada,CCP,1,2,FALSE,governo
58,1307190,camara,204523,deputado,Lucas Gonzalez,NOVO,MG,Emenda,PL191715,1,1,TRUE,governo
17,1738598,camara,160655,deputado,Ricardo Izar,PP,SP,Requerimento,PLEN,1,1,TRUE,governo
59,2081681,camara,177282,deputado,Subtenente Gonzaga,PDT,MG,Requerimento,PLEN,1,2,TRUE,oposição
4,2088990,camara,204523,deputado,Lucas Gonzalez,NOVO,MG,Requerimento,PLEN,1,1,TRUE,governo
9,2120775,camara,178970,deputado,João Daniel,PT,SE,Requerimento,PLEN,1,1,TRUE,oposição
9,2120775,camara,178986,deputado,Nilto Tatto,PT,SP,Requerimento,PLEN,1,1,TRUE,oposição
6,2121442,camara,160531,deputado,Jhonatan de Jesus,PRB,RR,Requerimento,MESA,1,1,FALSE,governo
6,2121442,camara,204544,deputado,Alexandre Frota,PSL,SP,Proposição Apensada,CCP,1,1,FALSE,governo
19,2170839,camara,178986,deputado,Nilto Tatto,PT,SP,Emenda,CMADS,2,2,TRUE,oposição
19,2170839,camara,178986,deputado,Nilto Tatto,PT,SP,Parecer,CMADS,1,1,TRUE,oposição
19,2170839,camara,204386,deputado,Jose Mario Schreiner,DEM,GO,Requerimento,PLEN,1,2,TRUE,governo
43,2178170,camara,74554,deputado,José Rocha,PL,BA,Requerimento,PLEN,1,1,TRUE,governo
43,2178170,camara,76874,deputado,Marcelo Freixo,PSOL,RJ,Requerimento,1SECM,1,4,FALSE,oposição
43,2178170,camara,160512,deputado,Aureo Ribeiro,SOLIDARIEDADE,RJ,Requerimento,PLEN,1,1,TRUE,governo
43,2178170,camara,160587,deputado,Fábio Trad,PSD,MS,Requerimento,PLEN,1,1,TRUE,governo
43,2178170,camara,164359,deputado,Delegado Waldir,PSL,GO,Requerimento,PLEN,1,3,TRUE,governo
43,2178170,camara,178832,deputado,Leandre,PV,PR,Requerimento,PLEN,1,1,TRUE,governo
43,2178170,camara,204366,deputado,Rodrigo Coelho,PSB,SC,Requerimento,PLEN,1,2,TRUE,oposição
43,2178170,camara,204497,deputado,Júnior Ferrari,PSD,PA,Requerimento,PLEN,1,2,TRUE,governo
43,2178170,camara,204506,deputado,Marcos Pereira,PRB,SP,Parecer,MESA,1,4,FALSE,governo
43,2178170,camara,204527,deputado,Geninho Zuliani,DEM,SP,Requerimento,PLEN,1,1,TRUE,governo
61,2187087,camara,74044,deputado,Wilson Santiago,PTB,PB,Parecer,PLEN,10,10,TRUE,governo
61,2187087,camara,74044,deputado,Wilson Santiago,PTB,PB,Emenda,PLEN,3,3,TRUE,governo
