index,id_leggo,id_autor,nome,partido,uf,bancada,nome_eleitoral,node_size
542,61,143632,Domingos Neto,PSD,CE,governo,Domingos Neto (PSD/CE),925.6493506493507
543,61,160541,Arthur Lira,PP,AL,governo,Arthur Lira (PP/AL),275
544,61,178879,Lucas Vergilio,SOLIDARIEDADE,GO,governo,Lucas Vergilio (SOLIDARIEDADE/GO),383.3333333333333
545,15,3741,Senador Paulo Bauer,PSDB,SC,governo,Senador Paulo Bauer (PSDB/SC),1462.9629629629628
546,15,456,Senador Ronaldo Caiado,DEM,GO,governo,Senador Ronaldo Caiado (DEM/GO),312.5
547,15,4763,Senador Vicentinho Alves,PR,TO,governo,Senador Vicentinho Alves (PR/TO),1462.9629629629628
548,15,4767,Senador Eduardo Lopes,PRB,RJ,governo,Senador Eduardo Lopes (PRB/RJ),312.5
549,15,715,Senador Armando Monteiro,PTB,PE,governo,Senador Armando Monteiro (PTB/PE),312.5
550,15,73,Senador Romero Jucá,MDB,RR,governo,Senador Romero Jucá (MDB/RR),312.5
551,15,739,Senador Ciro Nogueira,PP,PI,governo,Senador Ciro Nogueira (PP/PI),1539.4736842105262
552,21,3394,Senador João Capiberibe,PSB,AP,oposição,Senador João Capiberibe (PSB/AP),1262.9629629629628
553,21,4990,Senador Jorge Viana,PT,AC,oposição,Senador Jorge Viana (PT/AC),2462.9629629629626
554,34,1023,Senadora Maria do Carmo Alves,DEM,SE,governo,Senadora Maria do Carmo Alves (DEM/SE),2499.9999999999995
555,34,1173,Senador Wellington Fagundes,PR,MT,governo,Senador Wellington Fagundes (PR/MT),16885.920784196645
556,34,1173,Senador Wellington Fagundes,PL,MT,governo,Senador Wellington Fagundes (PL/MT),16885.920784196645
557,34,1186,Senador Luis Carlos Heinze,PP,RS,governo,Senador Luis Carlos Heinze (PP/RS),34210.72677002453
558,34,1249,Senadora Kátia Abreu,PMDB,TO,governo,Senadora Kátia Abreu (PMDB/TO),103349.8669321438
559,34,1249,Senadora Kátia Abreu,PDT,TO,oposição,Senadora Kátia Abreu (PDT/TO),103349.8669321438
560,34,22,Senador Esperidião Amin,PP,SC,governo,Senador Esperidião Amin (PP/SC),13049.98728229262
561,34,2331,Senadora Rose de Freitas,PMDB,ES,governo,Senadora Rose de Freitas (PMDB/ES),33257.684080891886
562,34,2331,Senadora Rose de Freitas,PODEMOS,ES,governo,Senadora Rose de Freitas (PODEMOS/ES),33257.684080891886
563,34,2331,Senadora Rose de Freitas,PODE,ES,governo,Senadora Rose de Freitas (PODE/ES),33257.684080891886
564,34,285,Senador Marcio Bittar,MDB,AC,governo,Senador Marcio Bittar (MDB/AC),2468.4210526315787
565,34,285,Líder do MDB Marcio Bittar,MDB,AC,governo,Líder do MDB Marcio Bittar (MDB/AC),2468.4210526315787
566,34,3361,Senador José Maranhão,MDB,PB,governo,Senador José Maranhão (MDB/PB),146652.22764213057
567,34,3361,Senador José Maranhão,PMDB,PB,governo,Senador José Maranhão (PMDB/PB),146652.22764213057
568,34,3396,Senador Tasso Jereissati,PSDB,CE,governo,Senador Tasso Jereissati (PSDB/CE),4864.407814407814
569,34,345,Senador Flávio Arns,REDE,PR,oposição,Senador Flávio Arns (REDE/PR),92859.79047663721
570,34,374,Senador Paulo Rocha,PT,PA,oposição,Senador Paulo Rocha (PT/PA),98987.15746808026
571,34,3777,Senador Eduardo Gomes,MDB,TO,governo,Senador Eduardo Gomes (MDB/TO),10031.13213905977
572,34,3806,Senador Zequinha Marinho,PSC,PA,governo,Senador Zequinha Marinho (PSC/PA),10877.76899105422
573,34,3830,Senador Davi Alcolumbre,DEM,AP,governo,Senador Davi Alcolumbre (DEM/AP),1923.611111111111
574,34,4525,Senador Fernando Collor,PROS,AL,governo,Senador Fernando Collor (PROS/AL),2743.548387096774
575,34,4531,Senador Jayme Campos,DEM,MT,governo,Senador Jayme Campos (DEM/MT),78919.25337485119
576,34,4560,Senador Sérgio Petecão,PSD,AC,governo,Senador Sérgio Petecão (PSD/AC),32264.399586604373
577,34,4560,Presidente do Senado Federal: Senador Sérgio Petecão,PSD,AC,governo,Presidente do Senado Federal: Senador Sérgio Petecão (PSD/AC),32264.399586604373
578,34,470,Senador Chico Rodrigues,DEM,RR,governo,Senador Chico Rodrigues (DEM/RR),6607.70844736362
579,34,475,Senador Confúcio Moura,MDB,RO,governo,Senador Confúcio Moura (MDB/RO),24357.485325433812
580,34,4770,Senador Izalci Lucas,PSDB,DF,governo,Senador Izalci Lucas (PSDB/DF),128064.1766542902
581,34,4770,Presidente do Senado Federal: Senador Izalci Lucas,PSDB,DF,governo,Presidente do Senado Federal: Senador Izalci Lucas (PSDB/DF),128064.1766542902
582,34,4981,Senador Acir Gurgacz,PDT,RO,oposição,Senador Acir Gurgacz (PDT/RO),87105.46650569199
583,34,4994,Senador Eduardo Braga,MDB,AM,governo,Senador Eduardo Braga (MDB/AM),7453.347414234511
584,34,4994,Líder do MDB Eduardo Braga,MDB,AM,governo,Líder do MDB Eduardo Braga (MDB/AM),7453.347414234511
585,34,5008,Senador Humberto Costa,PT,PE,oposição,Senador Humberto Costa (PT/PE),178955.6238345693
586,34,5008,Líder do PT Humberto Costa,PT,PE,oposição,Líder do PT Humberto Costa (PT/PE),178955.6238345693
587,34,5012,Senador Randolfe Rodrigues,REDE,AP,oposição,Senador Randolfe Rodrigues (REDE/AP),179458.59784846887
588,34,5012,Líder do REDE Randolfe Rodrigues,REDE,AP,oposição,Líder do REDE Randolfe Rodrigues (REDE/AP),179458.59784846887
589,34,5236,Senador Reguffe,"",DF,governo,Senador Reguffe (/DF),134181.19320879714
590,34,5236,Senador Reguffe,PODEMOS,DF,governo,Senador Reguffe (PODEMOS/DF),134181.19320879714
591,34,5322,Senador Romário,PODEMOS,RJ,governo,Senador Romário (PODEMOS/RJ),112222.92364661733
592,34,5322,Senador Romário,PODE,RJ,governo,Senador Romário (PODE/RJ),112222.92364661733
593,34,5322,Senador Romário,PSB,RJ,oposição,Senador Romário (PSB/RJ),112222.92364661733
594,34,5350,Senador Jorginho Mello,PL,SC,governo,Senador Jorginho Mello (PL/SC),40911.66497704764
595,34,5350,Senador Jorginho Mello,PR,SC,governo,Senador Jorginho Mello (PR/SC),40911.66497704764
596,34,5352,Senador Rogério Carvalho,PT,SE,oposição,Senador Rogério Carvalho (PT/SE),66280.57292997872
597,34,5376,Senadora Mara Gabrilli,PSDB,SP,governo,Senadora Mara Gabrilli (PSDB/SP),12445.398841354723
598,34,5385,Senador Irajá,PSD,TO,governo,Senador Irajá (PSD/TO),7230.113636363636
599,34,5411,Senador Weverton,PDT,MA,oposição,Senador Weverton (PDT/MA),196605.91688696767
600,34,5411,Líder do PDT Weverton,PDT,MA,oposição,Líder do PDT Weverton (PDT/MA),196605.91688696767
601,34,5422,Senador Marcos Rogério,DEM,RO,governo,Senador Marcos Rogério (DEM/RO),12796.870916607757
602,34,5502,Senador Plínio Valério,PSDB,AM,governo,Senador Plínio Valério (PSDB/AM),82135.23800588181
603,34,5523,Senador Otto Alencar,PSD,BA,governo,Senador Otto Alencar (PSD/BA),75971.94876595862
604,34,5525,Senador Omar Aziz,PSD,AM,governo,Senador Omar Aziz (PSD/AM),11745.86320191159
605,34,5527,Senadora Simone Tebet,PMDB,MS,governo,Senadora Simone Tebet (PMDB/MS),7416.559829059829
606,34,5527,Senadora Simone Tebet,MDB,MS,governo,Senadora Simone Tebet (MDB/MS),7416.559829059829
607,34,5531,Senador Elmano Férrer,PODEMOS,PI,governo,Senador Elmano Férrer (PODEMOS/PI),199097.62029725968
608,34,5531,Senador Elmano Férrer,PODE,PI,governo,Senador Elmano Férrer (PODE/PI),199097.62029725968
609,34,5531,Senador Elmano Férrer,PMDB,PI,governo,Senador Elmano Férrer (PMDB/PI),199097.62029725968
610,34,5533,Senador Lasier Martins,PSD,RS,governo,Senador Lasier Martins (PSD/RS),269156.3249183393
611,34,5533,Senador Lasier Martins,PODEMOS,RS,governo,Senador Lasier Martins (PODEMOS/RS),269156.3249183393
612,34,5533,Senador Lasier Martins,PDT,RS,oposição,Senador Lasier Martins (PDT/RS),269156.3249183393
613,34,5533,Senador Lasier Martins,PODE,RS,governo,Senador Lasier Martins (PODE/RS),269156.3249183393
614,34,5535,Senador Telmário Mota,PROS,RR,governo,Senador Telmário Mota (PROS/RR),54620.61284944316
615,34,5535,Líder do PROS Telmário Mota,PROS,RR,governo,Líder do PROS Telmário Mota (PROS/RR),54620.61284944316
616,34,5535,Senador Telmário Mota,PTB,RR,governo,Senador Telmário Mota (PTB/RR),54620.61284944316
617,34,5537,Senador Dário Berger,MDB,SC,governo,Senador Dário Berger (MDB/SC),63992.15444525899
618,34,5540,Senador Fernando Bezerra Coelho,PSB,PE,oposição,Senador Fernando Bezerra Coelho (PSB/PE),3068.253968253968
619,34,5540,Senador Fernando Bezerra Coelho,MDB,PE,governo,Senador Fernando Bezerra Coelho (MDB/PE),3068.253968253968
620,34,5557,Senadora Mailza Gomes,PP,AC,governo,Senadora Mailza Gomes (PP/AC),55254.6802984644
621,34,5585,Senador Luiz do Carmo,MDB,GO,governo,Senador Luiz do Carmo (MDB/GO),4984.238641475484
622,34,5627,Senador Jean Paul Prates,PT,RN,oposição,Senador Jean Paul Prates (PT/RN),81170.72808069683
623,34,5666,Senador Major Olimpio,PSL,SP,governo,Senador Major Olimpio (PSL/SP),94342.49839716428
624,34,5666,Líder do PSL Major Olimpio,PSL,SP,governo,Líder do PSL Major Olimpio (PSL/SP),94342.49839716428
625,34,5718,Senadora Eliziane Gama,CIDADANIA,MA,governo,Senadora Eliziane Gama (CIDADANIA/MA),276746.065917777
626,34,5718,Líder do CIDADANIA Eliziane Gama,CIDADANIA,MA,governo,Líder do CIDADANIA Eliziane Gama (CIDADANIA/MA),276746.065917777
627,34,5718,Senadora Eliziane Gama,PPS,MA,governo,Senadora Eliziane Gama (PPS/MA),276746.065917777
628,34,5732,Senador Rodrigo Pacheco,DEM,MG,governo,Senador Rodrigo Pacheco (DEM/MG),22302.367319747045
629,34,5748,Senador Veneziano Vital do Rêgo,PSB,PB,oposição,Senador Veneziano Vital do Rêgo (PSB/PB),71442.85378754989
630,34,5783,Senadora Zenaide Maia,PROS,RN,governo,Senadora Zenaide Maia (PROS/RN),193454.73601682944
631,34,5783,Líder do PROS Zenaide Maia,PROS,RN,governo,Líder do PROS Zenaide Maia (PROS/RN),193454.73601682944
632,34,581,Senador Jaques Wagner,PT,BA,oposição,Senador Jaques Wagner (PT/BA),54792.49237464877
633,34,5894,Senador Flávio Bolsonaro,PSL,RJ,governo,Senador Flávio Bolsonaro (PSL/RJ),2913.174603174603
634,34,5895,Líder do PSB Jorge Kajuru,PSB,GO,oposição,Líder do PSB Jorge Kajuru (PSB/GO),381387.1826259987
635,34,5895,Senador Jorge Kajuru,PATRIOTA,GO,governo,Senador Jorge Kajuru (PATRIOTA/GO),381387.1826259987
636,34,5895,Senador Jorge Kajuru,CIDADANIA,GO,governo,Senador Jorge Kajuru (CIDADANIA/GO),381387.1826259987
637,34,5895,Senador Jorge Kajuru,PSB,GO,oposição,Senador Jorge Kajuru (PSB/GO),381387.1826259987
638,34,5895,Presidente do Senado Federal: Senador Jorge Kajuru,PSB,GO,oposição,Presidente do Senado Federal: Senador Jorge Kajuru (PSB/GO),381387.1826259987
639,34,5899,Senador Vanderlan Cardoso,PP,GO,governo,Senador Vanderlan Cardoso (PP/GO),38241.48496007129
640,34,5905,Senador Rodrigo Cunha,PSDB,AL,governo,Senador Rodrigo Cunha (PSDB/AL),7316.329284750337
641,34,5924,Senador Oriovisto Guimarães,PODEMOS,PR,governo,Senador Oriovisto Guimarães (PODEMOS/PR),92578.94328962108
642,34,5924,Senador Oriovisto Guimarães,PODE,PR,governo,Senador Oriovisto Guimarães (PODE/PR),92578.94328962108
643,34,5926,Senador Lucas Barreto,PSD,AP,governo,Senador Lucas Barreto (PSD/AP),87608.07721664949
644,34,5929,Senadora Juíza Selma,PSL,MT,governo,Senadora Juíza Selma (PSL/MT),49340.45610640745
645,34,5929,Senadora Juíza Selma,PODEMOS,MT,governo,Senadora Juíza Selma (PODEMOS/MT),49340.45610640745
646,34,5942,Senador Marcos do Val,PODEMOS,ES,governo,Senador Marcos do Val (PODEMOS/ES),93298.64623078745
647,34,5942,Senador Marcos do Val,PPS,ES,governo,Senador Marcos do Val (PPS/ES),93298.64623078745
648,34,5942,Senador Marcos do Val,CIDADANIA,ES,governo,Senador Marcos do Val (CIDADANIA/ES),93298.64623078745
649,34,5953,Senador Fabiano Contarato,REDE,ES,oposição,Senador Fabiano Contarato (REDE/ES),96145.8872600295
650,34,5959,Senador Styvenson Valentim,PODEMOS,RN,governo,Senador Styvenson Valentim (PODEMOS/RN),208456.6724819238
651,34,5959,Senador Styvenson Valentim,PODE,RN,governo,Senador Styvenson Valentim (PODE/RN),208456.6724819238
652,34,5967,Senador Angelo Coronel,PSD,BA,governo,Senador Angelo Coronel (PSD/BA),23741.004379637583
653,34,5973,Senador Cid Gomes,PDT,CE,oposição,Senador Cid Gomes (PDT/CE),75708.37798194784
654,34,5976,Senador Eduardo Girão,PODEMOS,CE,governo,Senador Eduardo Girão (PODEMOS/CE),187256.71779880082
655,34,5976,Senador Eduardo Girão,PODE,CE,governo,Senador Eduardo Girão (PODE/CE),187256.71779880082
656,34,5979,Senadora Leila Barros,PSB,DF,oposição,Senadora Leila Barros (PSB/DF),86470.48551698188
657,34,5982,Senador Alessandro Vieira,CIDADANIA,SE,governo,Senador Alessandro Vieira (CIDADANIA/SE),138695.31082609764
658,34,5982,Senador Alessandro Vieira,PPS,SE,governo,Senador Alessandro Vieira (PPS/SE),138695.31082609764
659,34,5985,Senador Nelsinho Trad,PSD,MS,governo,Senador Nelsinho Trad (PSD/MS),20486.12894621175
660,34,5988,Senadora Soraya Thronicke,PSL,MS,governo,Senadora Soraya Thronicke (PSL/MS),8277.033702459066
661,34,5990,Senador Carlos Viana,PSD,MG,governo,Senador Carlos Viana (PSD/MG),3356.390977443609
662,34,677,Senador Roberto Rocha,PSDB,MA,governo,Senador Roberto Rocha (PSDB/MA),3739.010989010989
663,34,70,Senador Renan Calheiros,MDB,AL,governo,Senador Renan Calheiros (MDB/AL),11377.075606635615
664,34,739,Senador Ciro Nogueira,PP,PI,governo,Senador Ciro Nogueira (PP/PI),1539.4736842105262
665,34,742,Senador Marcelo Castro,MDB,PI,governo,Senador Marcelo Castro (MDB/PI),30815.26794436216
666,34,751,Senador Arolde de Oliveira,PSD,RJ,governo,Senador Arolde de Oliveira (PSD/RJ),30500.0632209405
667,34,825,Senador Paulo Paim,PT,RS,oposição,Senador Paulo Paim (PT/RS),106560.85693427139
668,34,90,Senador José Serra,PSDB,SP,governo,Senador José Serra (PSDB/SP),3862.433862433862
669,34,945,Senador Alvaro Dias,PODEMOS,PR,governo,Senador Alvaro Dias (PODEMOS/PR),312854.71230188967
670,34,945,Líder do PODEMOS Alvaro Dias,PODEMOS,PR,governo,Líder do PODEMOS Alvaro Dias (PODEMOS/PR),312854.71230188967
671,34,945,Líder do PODE Alvaro Dias,PODE,PR,governo,Líder do PODE Alvaro Dias (PODE/PR),312854.71230188967
672,34,945,Senador Alvaro Dias,PODE,PR,governo,Senador Alvaro Dias (PODE/PR),312854.71230188967
673,34,945,Senador Alvaro Dias,PV,PR,governo,Senador Alvaro Dias (PV/PR),312854.71230188967
674,35,345,Senador Flávio Arns,REDE,PR,oposição,Senador Flávio Arns (REDE/PR),92859.79047663721
675,35,5012,Senador Randolfe Rodrigues,REDE,AP,oposição,Senador Randolfe Rodrigues (REDE/AP),179458.59784846887
676,35,5012,Líder do REDE Randolfe Rodrigues,REDE,AP,oposição,Líder do REDE Randolfe Rodrigues (REDE/AP),179458.59784846887
677,40,1186,Senador Luis Carlos Heinze,PP,RS,governo,Senador Luis Carlos Heinze (PP/RS),34210.72677002453
678,40,3396,Senador Tasso Jereissati,PSDB,CE,governo,Senador Tasso Jereissati (PSDB/CE),4864.407814407814
679,40,3806,Senador Zequinha Marinho,PSC,PA,governo,Senador Zequinha Marinho (PSC/PA),10877.76899105422
680,40,4531,Senador Jayme Campos,DEM,MT,governo,Senador Jayme Campos (DEM/MT),78919.25337485119
681,40,4560,Senador Sérgio Petecão,PSD,AC,governo,Senador Sérgio Petecão (PSD/AC),32264.399586604373
682,40,4560,Presidente do Senado Federal: Senador Sérgio Petecão,PSD,AC,governo,Presidente do Senado Federal: Senador Sérgio Petecão (PSD/AC),32264.399586604373
683,40,5012,Senador Randolfe Rodrigues,REDE,AP,oposição,Senador Randolfe Rodrigues (REDE/AP),179458.59784846887
684,40,5012,Líder do REDE Randolfe Rodrigues,REDE,AP,oposição,Líder do REDE Randolfe Rodrigues (REDE/AP),179458.59784846887
685,40,5236,Senador Reguffe,"",DF,governo,Senador Reguffe (/DF),134181.19320879714
686,40,5236,Senador Reguffe,PODEMOS,DF,governo,Senador Reguffe (PODEMOS/DF),134181.19320879714
687,40,5322,Senador Romário,PODEMOS,RJ,governo,Senador Romário (PODEMOS/RJ),112222.92364661733
688,40,5322,Senador Romário,PODE,RJ,governo,Senador Romário (PODE/RJ),112222.92364661733
689,40,5322,Senador Romário,PSB,RJ,oposição,Senador Romário (PSB/RJ),112222.92364661733
690,40,5411,Senador Weverton,PDT,MA,oposição,Senador Weverton (PDT/MA),196605.91688696767
691,40,5411,Líder do PDT Weverton,PDT,MA,oposição,Líder do PDT Weverton (PDT/MA),196605.91688696767
692,40,5422,Senador Marcos Rogério,DEM,RO,governo,Senador Marcos Rogério (DEM/RO),12796.870916607757
693,40,5523,Senador Otto Alencar,PSD,BA,governo,Senador Otto Alencar (PSD/BA),75971.94876595862
694,40,5527,Senadora Simone Tebet,PMDB,MS,governo,Senadora Simone Tebet (PMDB/MS),7416.559829059829
695,40,5527,Senadora Simone Tebet,MDB,MS,governo,Senadora Simone Tebet (MDB/MS),7416.559829059829
696,40,5531,Senador Elmano Férrer,PODEMOS,PI,governo,Senador Elmano Férrer (PODEMOS/PI),199097.62029725968
697,40,5531,Senador Elmano Férrer,PODE,PI,governo,Senador Elmano Férrer (PODE/PI),199097.62029725968
698,40,5531,Senador Elmano Férrer,PMDB,PI,governo,Senador Elmano Férrer (PMDB/PI),199097.62029725968
699,40,5533,Senador Lasier Martins,PSD,RS,governo,Senador Lasier Martins (PSD/RS),269156.3249183393
700,40,5533,Senador Lasier Martins,PODEMOS,RS,governo,Senador Lasier Martins (PODEMOS/RS),269156.3249183393
701,40,5533,Senador Lasier Martins,PDT,RS,oposição,Senador Lasier Martins (PDT/RS),269156.3249183393
702,40,5533,Senador Lasier Martins,PODE,RS,governo,Senador Lasier Martins (PODE/RS),269156.3249183393
703,40,5585,Senador Luiz do Carmo,MDB,GO,governo,Senador Luiz do Carmo (MDB/GO),4984.238641475484
704,40,5895,Líder do PSB Jorge Kajuru,PSB,GO,oposição,Líder do PSB Jorge Kajuru (PSB/GO),381387.1826259987
705,40,5895,Senador Jorge Kajuru,PATRIOTA,GO,governo,Senador Jorge Kajuru (PATRIOTA/GO),381387.1826259987
706,40,5895,Senador Jorge Kajuru,CIDADANIA,GO,governo,Senador Jorge Kajuru (CIDADANIA/GO),381387.1826259987
707,40,5895,Senador Jorge Kajuru,PSB,GO,oposição,Senador Jorge Kajuru (PSB/GO),381387.1826259987
708,40,5895,Presidente do Senado Federal: Senador Jorge Kajuru,PSB,GO,oposição,Presidente do Senado Federal: Senador Jorge Kajuru (PSB/GO),381387.1826259987
709,40,5905,Senador Rodrigo Cunha,PSDB,AL,governo,Senador Rodrigo Cunha (PSDB/AL),7316.329284750337
710,40,5926,Senador Lucas Barreto,PSD,AP,governo,Senador Lucas Barreto (PSD/AP),87608.07721664949
711,40,5942,Senador Marcos do Val,PODEMOS,ES,governo,Senador Marcos do Val (PODEMOS/ES),93298.64623078745
712,40,5942,Senador Marcos do Val,PPS,ES,governo,Senador Marcos do Val (PPS/ES),93298.64623078745
713,40,5942,Senador Marcos do Val,CIDADANIA,ES,governo,Senador Marcos do Val (CIDADANIA/ES),93298.64623078745
714,40,5959,Senador Styvenson Valentim,PODEMOS,RN,governo,Senador Styvenson Valentim (PODEMOS/RN),208456.6724819238
715,40,5959,Senador Styvenson Valentim,PODE,RN,governo,Senador Styvenson Valentim (PODE/RN),208456.6724819238
716,40,5967,Senador Angelo Coronel,PSD,BA,governo,Senador Angelo Coronel (PSD/BA),23741.004379637583
717,40,5976,Senador Eduardo Girão,PODEMOS,CE,governo,Senador Eduardo Girão (PODEMOS/CE),187256.71779880082
718,40,5976,Senador Eduardo Girão,PODE,CE,governo,Senador Eduardo Girão (PODE/CE),187256.71779880082
719,40,677,Senador Roberto Rocha,PSDB,MA,governo,Senador Roberto Rocha (PSDB/MA),3739.010989010989
720,40,751,Senador Arolde de Oliveira,PSD,RJ,governo,Senador Arolde de Oliveira (PSD/RJ),30500.0632209405
721,40,945,Senador Alvaro Dias,PODEMOS,PR,governo,Senador Alvaro Dias (PODEMOS/PR),312854.71230188967
722,40,945,Líder do PODEMOS Alvaro Dias,PODEMOS,PR,governo,Líder do PODEMOS Alvaro Dias (PODEMOS/PR),312854.71230188967
723,40,945,Líder do PODE Alvaro Dias,PODE,PR,governo,Líder do PODE Alvaro Dias (PODE/PR),312854.71230188967
724,40,945,Senador Alvaro Dias,PODE,PR,governo,Senador Alvaro Dias (PODE/PR),312854.71230188967
725,40,945,Senador Alvaro Dias,PV,PR,governo,Senador Alvaro Dias (PV/PR),312854.71230188967
726,46,5012,Senador Randolfe Rodrigues,REDE,AP,oposição,Senador Randolfe Rodrigues (REDE/AP),179458.59784846887
727,46,5012,Líder do REDE Randolfe Rodrigues,REDE,AP,oposição,Líder do REDE Randolfe Rodrigues (REDE/AP),179458.59784846887
728,46,5531,Senador Elmano Férrer,PODEMOS,PI,governo,Senador Elmano Férrer (PODEMOS/PI),199097.62029725968
729,46,5531,Senador Elmano Férrer,PODE,PI,governo,Senador Elmano Férrer (PODE/PI),199097.62029725968
730,46,5531,Senador Elmano Férrer,PMDB,PI,governo,Senador Elmano Férrer (PMDB/PI),199097.62029725968
731,46,5533,Senador Lasier Martins,PSD,RS,governo,Senador Lasier Martins (PSD/RS),269156.3249183393
732,46,5533,Senador Lasier Martins,PODEMOS,RS,governo,Senador Lasier Martins (PODEMOS/RS),269156.3249183393
733,46,5533,Senador Lasier Martins,PDT,RS,oposição,Senador Lasier Martins (PDT/RS),269156.3249183393
734,46,5533,Senador Lasier Martins,PODE,RS,governo,Senador Lasier Martins (PODE/RS),269156.3249183393
735,46,5666,Senador Major Olimpio,PSL,SP,governo,Senador Major Olimpio (PSL/SP),94342.49839716428
736,46,5666,Líder do PSL Major Olimpio,PSL,SP,governo,Líder do PSL Major Olimpio (PSL/SP),94342.49839716428
737,46,5718,Senadora Eliziane Gama,CIDADANIA,MA,governo,Senadora Eliziane Gama (CIDADANIA/MA),276746.065917777
738,46,5718,Líder do CIDADANIA Eliziane Gama,CIDADANIA,MA,governo,Líder do CIDADANIA Eliziane Gama (CIDADANIA/MA),276746.065917777
739,46,5718,Senadora Eliziane Gama,PPS,MA,governo,Senadora Eliziane Gama (PPS/MA),276746.065917777
740,46,5895,Líder do PSB Jorge Kajuru,PSB,GO,oposição,Líder do PSB Jorge Kajuru (PSB/GO),381387.1826259987
741,46,5895,Senador Jorge Kajuru,PATRIOTA,GO,governo,Senador Jorge Kajuru (PATRIOTA/GO),381387.1826259987
742,46,5895,Senador Jorge Kajuru,CIDADANIA,GO,governo,Senador Jorge Kajuru (CIDADANIA/GO),381387.1826259987
743,46,5895,Senador Jorge Kajuru,PSB,GO,oposição,Senador Jorge Kajuru (PSB/GO),381387.1826259987
744,46,5895,Presidente do Senado Federal: Senador Jorge Kajuru,PSB,GO,oposição,Presidente do Senado Federal: Senador Jorge Kajuru (PSB/GO),381387.1826259987
745,46,5905,Senador Rodrigo Cunha,PSDB,AL,governo,Senador Rodrigo Cunha (PSDB/AL),7316.329284750337
746,46,5953,Senador Fabiano Contarato,REDE,ES,oposição,Senador Fabiano Contarato (REDE/ES),96145.8872600295
747,46,5959,Senador Styvenson Valentim,PODEMOS,RN,governo,Senador Styvenson Valentim (PODEMOS/RN),208456.6724819238
748,46,5959,Senador Styvenson Valentim,PODE,RN,governo,Senador Styvenson Valentim (PODE/RN),208456.6724819238
749,46,5976,Senador Eduardo Girão,PODEMOS,CE,governo,Senador Eduardo Girão (PODEMOS/CE),187256.71779880082
750,46,5976,Senador Eduardo Girão,PODE,CE,governo,Senador Eduardo Girão (PODE/CE),187256.71779880082
751,46,5982,Senador Alessandro Vieira,CIDADANIA,SE,governo,Senador Alessandro Vieira (CIDADANIA/SE),138695.31082609764
752,46,5982,Senador Alessandro Vieira,PPS,SE,governo,Senador Alessandro Vieira (PPS/SE),138695.31082609764
753,46,945,Senador Alvaro Dias,PODEMOS,PR,governo,Senador Alvaro Dias (PODEMOS/PR),312854.71230188967
754,46,945,Líder do PODEMOS Alvaro Dias,PODEMOS,PR,governo,Líder do PODEMOS Alvaro Dias (PODEMOS/PR),312854.71230188967
755,46,945,Líder do PODE Alvaro Dias,PODE,PR,governo,Líder do PODE Alvaro Dias (PODE/PR),312854.71230188967
756,46,945,Senador Alvaro Dias,PODE,PR,governo,Senador Alvaro Dias (PODE/PR),312854.71230188967
757,46,945,Senador Alvaro Dias,PV,PR,governo,Senador Alvaro Dias (PV/PR),312854.71230188967
758,51,374,Senador Paulo Rocha,PT,PA,oposição,Senador Paulo Rocha (PT/PA),98987.15746808026
759,51,5008,Senador Humberto Costa,PT,PE,oposição,Senador Humberto Costa (PT/PE),178955.6238345693
760,51,5008,Líder do PT Humberto Costa,PT,PE,oposição,Líder do PT Humberto Costa (PT/PE),178955.6238345693
761,51,5352,Senador Rogério Carvalho,PT,SE,oposição,Senador Rogério Carvalho (PT/SE),66280.57292997872
762,51,5385,Senador Irajá,PSD,TO,governo,Senador Irajá (PSD/TO),7230.113636363636
763,51,5531,Senador Elmano Férrer,PODEMOS,PI,governo,Senador Elmano Férrer (PODEMOS/PI),199097.62029725968
764,51,5531,Senador Elmano Férrer,PODE,PI,governo,Senador Elmano Férrer (PODE/PI),199097.62029725968
765,51,5531,Senador Elmano Férrer,PMDB,PI,governo,Senador Elmano Férrer (PMDB/PI),199097.62029725968
766,51,5627,Senador Jean Paul Prates,PT,RN,oposição,Senador Jean Paul Prates (PT/RN),81170.72808069683
767,51,581,Senador Jaques Wagner,PT,BA,oposição,Senador Jaques Wagner (PT/BA),54792.49237464877
768,51,825,Senador Paulo Paim,PT,RS,oposição,Senador Paulo Paim (PT/RS),106560.85693427139
769,53,1023,Senadora Maria do Carmo Alves,DEM,SE,governo,Senadora Maria do Carmo Alves (DEM/SE),2499.9999999999995
770,53,1186,Senador Luis Carlos Heinze,PP,RS,governo,Senador Luis Carlos Heinze (PP/RS),34210.72677002453
771,53,1249,Senadora Kátia Abreu,PMDB,TO,governo,Senadora Kátia Abreu (PMDB/TO),103349.8669321438
772,53,1249,Senadora Kátia Abreu,PDT,TO,oposição,Senadora Kátia Abreu (PDT/TO),103349.8669321438
773,53,22,Senador Esperidião Amin,PP,SC,governo,Senador Esperidião Amin (PP/SC),13049.98728229262
774,53,2331,Senadora Rose de Freitas,PMDB,ES,governo,Senadora Rose de Freitas (PMDB/ES),33257.684080891886
775,53,2331,Senadora Rose de Freitas,PODEMOS,ES,governo,Senadora Rose de Freitas (PODEMOS/ES),33257.684080891886
776,53,2331,Senadora Rose de Freitas,PODE,ES,governo,Senadora Rose de Freitas (PODE/ES),33257.684080891886
777,53,3,Senador Antonio Carlos Valadares,PSB,SE,oposição,Senador Antonio Carlos Valadares (PSB/SE),1166.6666666666665
