id_ext,codigo_emenda,data_apresentacao,numero,local,autor,casa,tipo_documento,inteiro_teor
2190288,2201239,2019-02-11,323,MPV87019,Capitão Augusto - PR/SP,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1744243
2190288,2201240,2019-02-11,324,MPV87019,Capitão Augusto - PR/SP,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1744244
2190288,2201241,2019-02-11,325,MPV87019,Talíria Petrone - PSOL/RJ,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1744245
2190288,2201242,2019-02-11,326,MPV87019,Talíria Petrone - PSOL/RJ,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1744246
2190288,2201243,2019-02-11,327,MPV87019,Professora Rosa Neide - PT/MT,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1744247
2190288,2201244,2019-02-11,328,MPV87019,Perpétua Almeida - PCdoB/AC,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1744248
2190288,2201245,2019-02-11,329,MPV87019,Perpétua Almeida - PCdoB/AC,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1744249
2190288,2201246,2019-02-11,330,MPV87019,Perpétua Almeida - PCdoB/AC,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1744250
2190288,2201247,2019-02-11,331,MPV87019,Perpétua Almeida - PCdoB/AC,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1744251
2190288,2201248,2019-02-11,332,MPV87019,Perpétua Almeida - PCdoB/AC,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1744252
2190288,2201249,2019-02-11,333,MPV87019,Perpétua Almeida - PCdoB/AC,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1744253
2190288,2201250,2019-02-11,334,MPV87019,Vander Loubet - PT/MS,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1744254
2190288,2201251,2019-02-11,335,MPV87019,Vander Loubet - PT/MS,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1744255
2190288,2201252,2019-02-11,336,MPV87019,Major Olimpio,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1744256
2190288,2201253,2019-02-11,337,MPV87019,Major Olimpio,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1744257
2190288,2201254,2019-02-11,338,MPV87019,Major Olimpio,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1744258
2190288,2201255,2019-02-11,339,MPV87019,Major Olimpio,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1744259
2190288,2201256,2019-02-11,340,MPV87019,Daniel Almeida - PCdoB/BA,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1744260
2190288,2201257,2019-02-11,341,MPV87019,Daniel Almeida - PCdoB/BA,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1744261
2190288,2201258,2019-02-11,342,MPV87019,Daniel Almeida - PCdoB/BA,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1744262
2190288,2201259,2019-02-11,343,MPV87019,Marcon - PT/RS,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1744263
2190288,2201260,2019-02-11,344,MPV87019,Marcon - PT/RS,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1744264
2190288,2201261,2019-02-11,345,MPV87019,Marcon - PT/RS,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1744265
2190288,2201262,2019-02-11,346,MPV87019,Marcon - PT/RS,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1744266
2190288,2201263,2019-02-11,347,MPV87019,Marcon - PT/RS,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1744267
2190288,2201264,2019-02-11,348,MPV87019,Marcon - PT/RS,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1744268
2190288,2201265,2019-02-11,349,MPV87019,Marcon - PT/RS,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1744269
2190288,2201266,2019-02-11,350,MPV87019,Áurea Carolina - PSOL/MG,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1744270
2190288,2201267,2019-02-11,351,MPV87019,Áurea Carolina - PSOL/MG,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1744271
2190288,2201268,2019-02-11,352,MPV87019,Camilo Capiberibe - PSB/AP,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1744272
2190288,2201269,2019-02-11,353,MPV87019,Camilo Capiberibe - PSB/AP,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1744273
2190288,2201270,2019-02-11,354,MPV87019,Valmir Assunção - PT/BA,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1744274
2190288,2201271,2019-02-11,355,MPV87019,Áurea Carolina - PSOL/MG,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1744275
2190288,2201272,2019-02-11,356,MPV87019,Áurea Carolina - PSOL/MG,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1744276
2190288,2201273,2019-02-11,357,MPV87019,Áurea Carolina - PSOL/MG,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1744277
2190288,2201274,2019-02-11,358,MPV87019,Áurea Carolina - PSOL/MG,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1744278
2190288,2201275,2019-02-11,359,MPV87019,Áurea Carolina - PSOL/MG,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1744279
2190288,2201276,2019-02-11,360,MPV87019,Áurea Carolina - PSOL/MG,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1744280
2190288,2201277,2019-02-11,361,MPV87019,Áurea Carolina - PSOL/MG,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1744281
2190288,2201278,2019-02-11,362,MPV87019,Áurea Carolina - PSOL/MG,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1744282
2190288,2201279,2019-02-11,363,MPV87019,Áurea Carolina - PSOL/MG,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1744283
2190288,2201280,2019-02-11,364,MPV87019,Áurea Carolina - PSOL/MG,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1744284
2190288,2201281,2019-02-11,365,MPV87019,Áurea Carolina - PSOL/MG,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1744285
2190288,2201282,2019-02-11,366,MPV87019,Áurea Carolina - PSOL/MG,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1744286
2190288,2201283,2019-02-11,367,MPV87019,Áurea Carolina - PSOL/MG,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1744287
2190288,2201284,2019-02-11,368,MPV87019,Áurea Carolina - PSOL/MG,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1744288
2190288,2201285,2019-02-11,369,MPV87019,Áurea Carolina - PSOL/MG,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1744289
2190288,2201286,2019-02-11,370,MPV87019,Áurea Carolina - PSOL/MG,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1744290
2190288,2201287,2019-02-11,371,MPV87019,Áurea Carolina - PSOL/MG,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1744291
2190288,2201288,2019-02-11,372,MPV87019,Áurea Carolina - PSOL/MG,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1744292
2190288,2201289,2019-02-11,373,MPV87019,Áurea Carolina - PSOL/MG,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1744293
2190288,2201290,2019-02-11,374,MPV87019,Rogério Correia - PT/MG,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1744294
2190288,2201291,2019-02-11,375,MPV87019,Rogério Correia - PT/MG,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1744295
2190288,2201292,2019-02-11,376,MPV87019,Áurea Carolina - PSOL/MG,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1744296
2190288,2201293,2019-02-11,377,MPV87019,Alice Portugal - PCdoB/BA,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1744297
2190288,2201294,2019-02-11,378,MPV87019,Alice Portugal - PCdoB/BA,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1744298
2190288,2201295,2019-02-11,379,MPV87019,Edmilson Rodrigues - PSOL/PA,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1744299
2190288,2201296,2019-02-11,380,MPV87019,Edmilson Rodrigues - PSOL/PA,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1744300
2190288,2201297,2019-02-11,381,MPV87019,Edmilson Rodrigues - PSOL/PA,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1744301
2190288,2201298,2019-02-11,382,MPV87019,Edmilson Rodrigues - PSOL/PA,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1744302
2190288,2201299,2019-02-11,383,MPV87019,Edmilson Rodrigues - PSOL/PA,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1744303
2190288,2201300,2019-02-11,384,MPV87019,Edmilson Rodrigues - PSOL/PA,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1744304
2190288,2201301,2019-02-11,385,MPV87019,Edmilson Rodrigues - PSOL/PA,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1744305
2190288,2201302,2019-02-11,386,MPV87019,Edmilson Rodrigues - PSOL/PA,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1744306
2190288,2201303,2019-02-11,387,MPV87019,Edmilson Rodrigues - PSOL/PA,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1744307
2190288,2201304,2019-02-11,388,MPV87019,Edmilson Rodrigues - PSOL/PA,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1744308
2190288,2201305,2019-02-11,389,MPV87019,Edmilson Rodrigues - PSOL/PA,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1744309
2190288,2201306,2019-02-11,390,MPV87019,Edmilson Rodrigues - PSOL/PA,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1744310
2190288,2201307,2019-02-11,391,MPV87019,Edmilson Rodrigues - PSOL/PA,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1744311
2190288,2201308,2019-02-11,392,MPV87019,Edmilson Rodrigues - PSOL/PA,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1744312
2190288,2201309,2019-02-11,393,MPV87019,Edmilson Rodrigues - PSOL/PA,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1744313
2190288,2201310,2019-02-11,394,MPV87019,Edmilson Rodrigues - PSOL/PA,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1744314
2190288,2201311,2019-02-11,395,MPV87019,Edmilson Rodrigues - PSOL/PA,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1744315
2190288,2201312,2019-02-11,396,MPV87019,Edmilson Rodrigues - PSOL/PA,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1744316
2190288,2201313,2019-02-11,397,MPV87019,Edmilson Rodrigues - PSOL/PA,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1744317
2190288,2201314,2019-02-11,398,MPV87019,Edmilson Rodrigues - PSOL/PA,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1744318
2190288,2201315,2019-02-11,399,MPV87019,Jorge Solla - PT/BA,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1744319
2190288,2201316,2019-02-11,400,MPV87019,Jorge Solla - PT/BA,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1744320
2190288,2201317,2019-02-11,401,MPV87019,Caroline de Toni - PSL/SC,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1744321
2190288,2201318,2019-02-11,402,MPV87019,Eliziane Gama,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1744322
2190288,2201319,2019-02-11,403,MPV87019,Margarida Salomão - PT/MG,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1744323
2190288,2201320,2019-02-11,404,MPV87019,Margarida Salomão - PT/MG,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1744324
2190288,2201321,2019-02-11,405,MPV87019,Marcos Rogério,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1744325
2190288,2201322,2019-02-11,406,MPV87019,Marcos Rogério,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1744326
2190288,2201323,2019-02-11,407,MPV87019,Marcos Rogério,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1744327
2190288,2201324,2019-02-11,408,MPV87019,Marcos Rogério,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1744328
2190288,2201325,2019-02-11,409,MPV87019,Bohn Gass - PT/RS,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1744329
2190288,2201326,2019-02-11,410,MPV87019,Maria do Rosário - PT/RS,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1744330
2190288,2201327,2019-02-11,411,MPV87019,Flávio Arns,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1744331
2190288,2201328,2019-02-11,412,MPV87019,Flávio Arns,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1744332
2190288,2201329,2019-02-11,413,MPV87019,Flávio Arns,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1744333
2190288,2201330,2019-02-11,414,MPV87019,Alice Portugal - PCdoB/BA,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1744334
2190288,2201331,2019-02-11,415,MPV87019,Alice Portugal - PCdoB/BA,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1744335
2190288,2201332,2019-02-11,416,MPV87019,Gilberto Nascimento - PSC/SP,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1744336
2190288,2201333,2019-02-11,417,MPV87019,Gilberto Nascimento - PSC/SP,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1744337
2190288,2201334,2019-02-11,418,MPV87019,Paulo Paim,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1744338
2190288,2201335,2019-02-11,419,MPV87019,Paulo Paim,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1744339
2190288,2201336,2019-02-11,420,MPV87019,Paulo Paim,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1744340
2190288,2201337,2019-02-11,421,MPV87019,Paulo Paim,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1744341
2190288,2201338,2019-02-11,422,MPV87019,Túlio Gadêlha - PDT/PE,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1744342
2190288,2201339,2019-02-11,423,MPV87019,Túlio Gadêlha - PDT/PE,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1744343
2190288,2201340,2019-02-11,424,MPV87019,Túlio Gadêlha - PDT/PE,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1744344
2190288,2201341,2019-02-11,425,MPV87019,Túlio Gadêlha - PDT/PE,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1744345
2190288,2201342,2019-02-11,426,MPV87019,Túlio Gadêlha - PDT/PE,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1744346
2190288,2201343,2019-02-11,427,MPV87019,Paulo Paim,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1744347
2190288,2201344,2019-02-11,428,MPV87019,Professora Dorinha Seabra Rezende - DEM/TO,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1744348
2190288,2201345,2019-02-11,429,MPV87019,Professora Dorinha Seabra Rezende - DEM/TO,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1744349
2190288,2201346,2019-02-11,430,MPV87019,Paulo Pimenta - PT/RS,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1744350
2190288,2201347,2019-02-11,431,MPV87019,Paulo Pimenta - PT/RS,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1744351
2190288,2201348,2019-02-11,432,MPV87019,Paulo Pimenta - PT/RS,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1744352
2190288,2201349,2019-02-11,433,MPV87019,Paulo Pimenta - PT/RS,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1744353
2190288,2201350,2019-02-11,434,MPV87019,Paulo Pimenta - PT/RS,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1744354
2190288,2201351,2019-02-11,435,MPV87019,Paulo Pimenta - PT/RS,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1744355
2190288,2201352,2019-02-11,436,MPV87019,Paulo Pimenta - PT/RS,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1744356
2190288,2201353,2019-02-11,437,MPV87019,Paulo Pimenta - PT/RS,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1744357
2190288,2201354,2019-02-11,438,MPV87019,Paulo Pimenta - PT/RS,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1744358
2190288,2201355,2019-02-11,439,MPV87019,Paulo Pimenta - PT/RS,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1744359
2190288,2201356,2019-02-11,440,MPV87019,Paulo Pimenta - PT/RS,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1744360
2190288,2201357,2019-02-11,441,MPV87019,Paulo Pimenta - PT/RS,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1744361
2190288,2201358,2019-02-11,442,MPV87019,Paulo Pimenta - PT/RS,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1744362
2190288,2201359,2019-02-11,443,MPV87019,Daniel Coelho - CIDADANIA/PE,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1744363
2190288,2201360,2019-02-11,444,MPV87019,Daniel Coelho - CIDADANIA/PE,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1744364
2190288,2201361,2019-02-11,445,MPV87019,Daniel Almeida - PCdoB/BA,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1744365
2190288,2201362,2019-02-11,446,MPV87019,Daniel Almeida - PCdoB/BA,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1744366
2190288,2201363,2019-02-11,447,MPV87019,Paulo Pimenta - PT/RS,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1744367
2190288,2201364,2019-02-11,448,MPV87019,Paulo Freire Costa - PR/SP,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1744368
2190288,2201365,2019-02-11,449,MPV87019,Paulo Freire Costa - PR/SP,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1744369
2190288,2201366,2019-02-11,450,MPV87019," Mecias de Jesus - PRB/RR, Mecias de Jesus - PRB/RR",camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1744370
2190288,2201367,2019-02-11,451,MPV87019,Policial Katia Sastre - PR/SP,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1744371
2190288,2201368,2019-02-11,452,MPV87019,Rogério Carvalho,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1744372
2190288,2201369,2019-02-11,453,MPV87019,Rogério Carvalho,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1744373
2190288,2201370,2019-02-11,454,MPV87019,Rogério Carvalho,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1744374
2190288,2201371,2019-02-11,455,MPV87019,Rogério Carvalho,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1744375
2190288,2201372,2019-02-11,456,MPV87019,Rogério Carvalho,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1744376
2190288,2201373,2019-02-11,457,MPV87019,Rogério Carvalho,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1744377
2190288,2201374,2019-02-11,458,MPV87019,Rogério Carvalho,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1744378
2190288,2201375,2019-02-11,459,MPV87019,Rogério Carvalho,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1744379
2190288,2201376,2019-02-11,460,MPV87019,Rogério Carvalho,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1744380
2190288,2201377,2019-02-11,461,MPV87019,Kátia Abreu,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1744381
2190288,2201378,2019-02-11,462,MPV87019,Jaques Wagner,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1744382
2190288,2201379,2019-02-11,463,MPV87019,Jaques Wagner,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1744383
2190288,2201380,2019-02-11,464,MPV87019,Jaques Wagner,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1744384
2190288,2201381,2019-02-11,465,MPV87019,Jaques Wagner,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1744385
2190288,2201382,2019-02-11,466,MPV87019,Jaques Wagner,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1744386
2190288,2201383,2019-02-11,467,MPV87019,Jaques Wagner,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1744387
2190288,2201384,2019-02-11,468,MPV87019,Jaques Wagner,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1744388
2190288,2201385,2019-02-11,469,MPV87019,Jaques Wagner,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1744389
2190288,2201386,2019-02-11,470,MPV87019,Jaques Wagner,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1744390
2190288,2201387,2019-02-11,471,MPV87019,Jaques Wagner,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1744391
2190288,2201388,2019-02-11,472,MPV87019,Jaques Wagner,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1744392
2190288,2201389,2019-02-11,473,MPV87019,Jaques Wagner,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1744394
2190288,2201390,2019-02-11,474,MPV87019,Jaques Wagner,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1744395
2190288,2201391,2019-02-11,475,MPV87019,Jaques Wagner,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1744396
2190288,2201392,2019-02-11,476,MPV87019," Jean Paul Prates - PT/RN, Jean Paul Prates - PT/RN",camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1744397
2190288,2201393,2019-02-11,477,MPV87019," Jean Paul Prates - PT/RN, Jean Paul Prates - PT/RN",camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1744398
2190288,2201394,2019-02-11,478,MPV87019," Jean Paul Prates - PT/RN, Jean Paul Prates - PT/RN",camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1744399
2190288,2201395,2019-02-11,479,MPV87019," Jean Paul Prates - PT/RN, Jean Paul Prates - PT/RN",camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1744400
2190288,2201396,2019-02-11,480,MPV87019," Jean Paul Prates - PT/RN, Jean Paul Prates - PT/RN",camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1744401
2190288,2201397,2019-02-11,481,MPV87019," Jean Paul Prates - PT/RN, Jean Paul Prates - PT/RN",camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1744402
2190288,2201398,2019-02-11,482,MPV87019," Jean Paul Prates - PT/RN, Jean Paul Prates - PT/RN",camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1744403
2190288,2201399,2019-02-11,483,MPV87019," Jean Paul Prates - PT/RN, Jean Paul Prates - PT/RN",camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1744404
2190288,2201400,2019-02-11,484,MPV87019," Jean Paul Prates - PT/RN, Jean Paul Prates - PT/RN",camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1744405
