id_leggo,id_autor_parlametria,id_ext,casa,id_autor,tipo_autor,tipo_generico,sigla_local,peso_total_documentos,num_documentos,partido,uf,nome_autor,is_important,bancada,casa_autor
125,1160639,2196833,camara,160639,Deputado,Emenda,PEC04519,4,4,DEM,TO,Dep. Professora Dorinha Seabra Rezende,TRUE,governo,camara
125,1177282,2196833,camara,177282,Deputado,Emenda,PEC04519,4,4,PDT,MG,Dep. Subtenente Gonzaga,TRUE,oposição,camara
125,1178896,2196833,camara,178896,Deputado,Emenda,PEC04519,4,4,MDB,MG,Dep. Newton Cardoso Jr,TRUE,governo,camara
125,1178896,2196833,camara,178896,Deputado,Requerimento,PEC04519,4,4,MDB,MG,Dep. Newton Cardoso Jr,TRUE,governo,camara
125,1178930,2196833,camara,178930,Deputado,Emenda,PEC04519,4,4,PSD,PR,Dep. Evandro Roman,TRUE,governo,camara
125,1178933,2196833,camara,178933,Deputado,Emenda,PEC04519,4,4,MDB,PR,Dep. Sergio Souza,TRUE,governo,camara
125,1178997,2196833,camara,178997,Deputado,Emenda,PEC04519,4,4,MDB,CE,Dep. Moses Rodrigues,TRUE,governo,camara
125,1204383,2196833,camara,204383,Deputado,Emenda,PEC04519,4,4,PV,DF,Dep. Professor Israel Batista,TRUE,governo,camara
125,1204534,2196833,camara,204534,Deputado,Emenda,PEC04519,4,4,PDT,SP,Dep. Tabata Amaral,TRUE,oposição,camara
125,1204556,2196833,camara,204556,Deputado,Emenda,PEC04519,4,4,PL,AM,Dep. Marcelo Ramos,TRUE,governo,camara
125,1204557,2196833,camara,204557,Deputado,Emenda,PEC04519,4,4,PSD,AM,Dep. Sidney Leite,TRUE,governo,camara
125,1204556,2196833,camara,204556,Deputado,Requerimento,PEC04519,3.2,4,PL,AM,Dep. Marcelo Ramos,TRUE,governo,camara
125,174317,2196833,camara,74317,Deputado,Emenda,PEC04519,3,3,PSD,PI,Dep. Júlio Cesar,TRUE,governo,camara
125,1132504,2196833,camara,132504,Deputado,Emenda,PEC04519,3,3,PT,,Dep. Enio Verri,TRUE,oposição,camara
125,1141553,2196833,camara,141553,Deputado,Emenda,PEC04519,3,3,PSDB,SP,Dep. Vanderlei Macris,TRUE,governo,camara
125,1160527,2196833,camara,160527,Deputado,Requerimento,PEC04519,3,3,PP,PB,Dep. Aguinaldo Ribeiro,TRUE,governo,camara
125,1160570,2196833,camara,160570,Deputado,Emenda,PEC04519,3,3,PP,RS,Dep. Jerônimo Goergen,TRUE,governo,camara
125,1178981,2196833,camara,178981,Deputado,Emenda,PEC04519,3,3,MDB,SP,Dep. Herculano Passos,TRUE,governo,camara
125,1204381,2196833,camara,204381,Deputado,Emenda,PEC04519,3,3,DEM,DF,Dep. Luis Miranda,TRUE,governo,camara
125,1204413,2196833,camara,204413,Deputado,Requerimento,PEC04519,3,3,PATRIOTA,GO,Dep. Alcides Rodrigues,TRUE,governo,camara
125,1204425,2196833,camara,204425,Deputado,Emenda,PEC04519,3,3,PRB,PE,Dep. Silvio Costa Filho,TRUE,governo,camara
125,1204496,2196833,camara,204496,Deputado,Emenda,PEC04519,3,3,PSDB,PA,Dep. Celso Sabino,TRUE,governo,camara
125,1204496,2196833,camara,204496,Deputado,Requerimento,PEC04519,3,3,PSDB,PA,Dep. Celso Sabino,TRUE,governo,camara
125,1204572,2196833,camara,204572,Deputado,Emenda,PEC04519,3,3,PRB,AM,Dep. Capitão Alberto Neto,TRUE,governo,camara
125,174044,2196833,camara,74044,Deputado,Emenda,PEC04519,2,2,PTB,PB,Dep. Wilson Santiago,TRUE,governo,camara
125,174305,2196833,camara,74305,Deputado,Emenda,PEC04519,2,2,PSDB,CE,Dep. Roberto Pessoa,TRUE,governo,camara
125,174366,2196833,camara,74366,Deputado,Emenda,PEC04519,2,2,PRB,GO,Dep. João Campos,TRUE,governo,camara
125,176874,2196833,camara,76874,Deputado,Emenda,PEC04519,2,2,PSOL,RJ,Dep. Marcelo Freixo,TRUE,oposição,camara
125,190201,2196833,camara,90201,Deputado,Requerimento,PEC04519,2,2,PTB,CE,Dep. Pedro Augusto Bezerra,TRUE,governo,camara
125,1122974,2196833,camara,122974,Deputado,Emenda,PEC04519,2,2,PTB,MA,Dep. Pedro Lucas Fernandes,TRUE,governo,camara
125,1141523,2196833,camara,141523,Deputado,Emenda,PEC04519,2,2,MDB,PE,Dep. Raul Henry,TRUE,governo,camara
125,1160518,2196833,camara,160518,Deputado,Emenda,PEC04519,2,2,PROS,MG,Dep. Weliton Prado,TRUE,governo,camara
125,1160666,2196833,camara,160666,Deputado,Emenda,PEC04519,2,2,PDT,BA,Dep. Félix Mendonça Júnior,TRUE,oposição,camara
125,1178884,2196833,camara,178884,Deputado,Requerimento,PEC04519,2,2,MDB,MA,Dep. Hildo Rocha,TRUE,governo,camara
125,1178977,2196833,camara,178977,Deputado,Emenda,PEC04519,2,2,PSDB,SP,Dep. Eduardo Cury,TRUE,governo,camara
125,1178977,2196833,camara,178977,Deputado,Requerimento,PEC04519,2,2,PSDB,SP,Dep. Eduardo Cury,TRUE,governo,camara
125,1178993,2196833,camara,178993,Deputado,Requerimento,PEC04519,2,2,DEM,TO,Dep. Carlos Henrique Gaguim,TRUE,governo,camara
125,1204355,2196833,camara,204355,Deputado,Emenda,PEC04519,2,2,CIDADANIA,ES,Dep. Da Vitoria,TRUE,governo,camara
125,1204359,2196833,camara,204359,Deputado,Emenda,PEC04519,2,2,PODE,RO,Dep. Léo Moraes,TRUE,governo,camara
125,1204359,2196833,camara,204359,Deputado,Requerimento,PEC04519,2,2,PODE,RO,Dep. Léo Moraes,TRUE,governo,camara
125,1204407,2196833,camara,204407,Deputado,Emenda,PEC04519,2,2,PSOL,RS,Dep. Fernanda Melchionna,TRUE,oposição,camara
125,1204482,2196833,camara,204482,Deputado,Emenda,PEC04519,2,2,PSC,MG,Dep. Euclydes Pettersen,TRUE,governo,camara
125,1204504,2196833,camara,204504,Deputado,Requerimento,PEC04519,2,2,PSD,SP,Dep. Cezinha De Madureira,TRUE,governo,camara
125,1204514,2196833,camara,204514,Deputado,Emenda,PEC04519,2,2,PSL,SP,Dep. Coronel Tadeu,TRUE,governo,camara
125,1204515,2196833,camara,204515,Deputado,Emenda,PEC04519,2,2,AVANTE,MG,Dep. André Janones,TRUE,governo,camara
125,1204516,2196833,camara,204516,Deputado,Emenda,PEC04519,2,2,NOVO,SP,Dep. Alexis Fonteyne,TRUE,governo,camara
125,1204518,2196833,camara,204518,Deputado,Emenda,PEC04519,2,2,PATRIOTA,MG,Dep. Dr. Frederico,TRUE,governo,camara
125,1204518,2196833,camara,204518,Deputado,Requerimento,PEC04519,2,2,PATRIOTA,MG,Dep. Dr. Frederico,TRUE,governo,camara
125,1204526,2196833,camara,204526,Deputado,Emenda,PEC04519,2,2,PSL,SP,Dep. Luiz Philippe De Orleans E Bragança,TRUE,governo,camara
125,1204526,2196833,camara,204526,Deputado,Requerimento,PEC04519,2,2,PSL,SP,Dep. Luiz Philippe De Orleans E Bragança,TRUE,governo,camara
125,1204570,2196833,camara,204570,Deputado,Requerimento,PEC04519,2,2,PMN,MA,Dep. Pastor Gildenemyr,TRUE,governo,camara
125,1204575,2196833,camara,204575,Deputado,Emenda,PEC04519,2,2,PDT,MA,Dep. Gil Cutrim,TRUE,oposição,camara
125,1204576,2196833,camara,204576,Deputado,Emenda,PEC04519,2,2,PRB,BA,Dep. João Roma,TRUE,governo,camara
125,1204551,2196833,camara,204551,Deputado,Requerimento,PEC04519,1.2,2,SOLIDARIEDADE,AM,Dep. Bosco Saraiva,TRUE,governo,camara
125,1204557,2196833,camara,204557,Deputado,Requerimento,PEC04519,1.2,2,PSD,AM,Dep. Sidney Leite,TRUE,governo,camara
125,1204464,2196833,camara,204464,Deputado,Requerimento,CCJC,1.1428571428571428,2,PSOL,RJ,Dep. Talíria Petrone,TRUE,oposição,camara
125,1204501,2196833,camara,204501,Deputado,Requerimento,CCJC,1.1428571428571428,2,PT,SP,Dep. Alencar Santana Braga,TRUE,oposição,camara
125,174043,2196833,camara,74043,Deputado,Emenda,PEC04519,1,1,PL,PB,Dep. Wellington Roberto,TRUE,governo,camara
125,174043,2196833,camara,74043,Deputado,Requerimento,PEC04519,1,1,PL,PB,Dep. Wellington Roberto,TRUE,governo,camara
125,174052,2196833,camara,74052,Deputado,Emenda,PEC04519,1,1,PL,SE,Dep. Bosco Costa,TRUE,governo,camara
125,174305,2196833,camara,74305,Deputado,Requerimento,PEC04519,1,1,PSDB,CE,Dep. Roberto Pessoa,TRUE,governo,camara
125,174356,2196833,camara,74356,Deputado,Emenda,PEC04519,1,1,PRB,AM,Dep. Silas Câmara,TRUE,governo,camara
125,174478,2196833,camara,74478,Deputado,Emenda,PEC04519,1,1,PSL,PE,Dep. Luciano Bivar,TRUE,governo,camara
125,174749,2196833,camara,74749,Deputado,Emenda,PEC04519,1,1,MDB,MG,Dep. Mauro Lopes,TRUE,governo,camara
125,174848,2196833,camara,74848,Deputado,Emenda,PEC04519,1,1,PCdoB,RJ,Dep. Jandira Feghali,TRUE,oposição,camara
125,1109429,2196833,camara,109429,Deputado,Emenda,PEC04519,1,1,PRB,RN,Dep. Benes Leocádio,TRUE,governo,camara
125,1116379,2196833,camara,116379,Deputado,Emenda,PEC04519,1,1,PSD,SC,Dep. Darci De Matos,TRUE,governo,camara
125,1116379,2196833,camara,116379,Deputado,Requerimento,PEC04519,1,1,PSD,SC,Dep. Darci De Matos,TRUE,governo,camara
125,1122158,2196833,camara,122158,Deputado,Requerimento,PEC04519,1,1,DEM,RJ,Dep. Pedro Paulo,TRUE,governo,camara
125,1132504,2196833,camara,132504,Deputado,Requerimento,PEC04519,1,1,PT,,Dep. Enio Verri,TRUE,oposição,camara
125,1141417,2196833,camara,141417,Deputado,Emenda,PEC04519,1,1,PL,RR,Dep. Edio Lopes,TRUE,governo,camara
125,1141427,2196833,camara,141427,Deputado,Requerimento,NAJUR(SGM),1,1,MDB,MG,Dep. Fábio Ramalho,FALSE,governo,camara
125,1141458,2196833,camara,141458,Deputado,Emenda,PEC04519,1,1,PL,BA,Dep. João Carlos Bacelar,TRUE,governo,camara
125,1141508,2196833,camara,141508,Deputado,Emenda,PEC04519,1,1,PSB,RO,Dep. Mauro Nazif,TRUE,oposição,camara
125,1141516,2196833,camara,141516,Deputado,Emenda,PEC04519,1,1,PSDB,MG,Dep. Paulo Abi-ackel,TRUE,governo,camara
125,1141531,2196833,camara,141531,Deputado,Emenda,PEC04519,1,1,PSDB,MG,Dep. Rodrigo De Castro,TRUE,governo,camara
125,1151208,2196833,camara,151208,Deputado,Requerimento,PEC04519,1,1,PP,SE,Dep. Laercio Oliveira,TRUE,governo,camara
125,1156190,2196833,camara,156190,Deputado,Requerimento,PEC04519,1,1,NOVO,RS,Dep. Marcel Van Hattem,TRUE,governo,camara
125,1159237,2196833,camara,159237,Deputado,Emenda,PEC04519,1,1,PT,PI,Dep. Assis Carvalho,TRUE,oposição,camara
125,1160538,2196833,camara,160538,Deputado,Emenda,PEC04519,1,1,PT,RS,Dep. Bohn Gass,TRUE,oposição,camara
125,1160569,2196833,camara,160569,Deputado,Emenda,PEC04519,1,1,PT,BA,Dep. Waldenor Pereira,TRUE,oposição,camara
125,1160600,2196833,camara,160600,Deputado,Emenda,PEC04519,1,1,DEM,BA,Dep. Arthur Oliveira Maia,TRUE,governo,camara
125,1160758,2196833,camara,160758,Deputado,Requerimento,PEC04519,1,1,PSDB,MG,Dep. Domingos Sávio,TRUE,governo,camara
125,1162332,2196833,camara,162332,Deputado,Requerimento,PEC04519,1,1,PL,PR,Dep. Luiz Nishimori,TRUE,governo,camara
125,1178829,2196833,camara,178829,Deputado,Requerimento,CCP,1,1,PL,SP,Dep. Capitão Augusto,FALSE,governo,camara
125,1178832,2196833,camara,178832,Deputado,Emenda,PEC04519,1,1,PV,PR,Dep. Leandre,TRUE,governo,camara
125,1178835,2196833,camara,178835,Deputado,Requerimento,MESA,1,1,PDT,RS,Dep. Afonso Motta,FALSE,oposição,camara
125,1178863,2196833,camara,178863,Deputado,Emenda,PEC04519,1,1,PROS,BA,Dep. Uldurico Junior,TRUE,governo,camara
125,1178871,2196833,camara,178871,Deputado,Emenda,PEC04519,1,1,PP,ES,Dep. Evair Vieira De Melo,TRUE,governo,camara
125,1178871,2196833,camara,178871,Deputado,Requerimento,PEC04519,1,1,PP,ES,Dep. Evair Vieira De Melo,TRUE,governo,camara
125,1178879,2196833,camara,178879,Deputado,Emenda,PEC04519,1,1,SOLIDARIEDADE,GO,Dep. Lucas Vergilio,TRUE,governo,camara
125,1178886,2196833,camara,178886,Deputado,Emenda,PEC04519,1,1,DEM,MA,Dep. Juscelino Filho,TRUE,governo,camara
125,1178934,2196833,camara,178934,Deputado,Emenda,PEC04519,1,1,PROS,PR,Dep. Toninho Wandscheer,TRUE,governo,camara
125,1178937,2196833,camara,178937,Deputado,Emenda,PEC04519,1,1,PL,RJ,Dep. Altineu Côrtes,TRUE,governo,camara
125,1178956,2196833,camara,178956,Deputado,Emenda,PEC04519,1,1,PSDB,RO,Dep. Mariana Carvalho,TRUE,governo,camara
125,1178959,2196833,camara,178959,Deputado,Emenda,PEC04519,1,1,PP,RR,Dep. Hiran Gonçalves,TRUE,governo,camara
125,1178962,2196833,camara,178962,Deputado,Emenda,PEC04519,1,1,PRB,RS,Dep. Carlos Gomes,TRUE,governo,camara
125,1178975,2196833,camara,178975,Deputado,Prop. Original / Apensada,MESA,1,1,MDB,SP,Dep. Baleia Rossi,FALSE,governo,camara
125,1178983,2196833,camara,178983,Deputado,Emenda,PEC04519,1,1,PL,SP,Dep. Marcio Alvino,TRUE,governo,camara
125,1178989,2196833,camara,178989,Deputado,Emenda,PEC04519,1,1,PODE,SP,Dep. Renata Abreu,TRUE,governo,camara
125,1178989,2196833,camara,178989,Deputado,Requerimento,PEC04519,1,1,PODE,SP,Dep. Renata Abreu,TRUE,governo,camara
125,1178992,2196833,camara,178992,Deputado,Emenda,PEC04519,1,1,PSDB,SP,Dep. Vitor Lippi,TRUE,governo,camara
125,1178994,2196833,camara,178994,Deputado,Requerimento,PEC04519,1,1,MDB,TO,Dep. Dulce Miranda,TRUE,governo,camara
125,1191923,2196833,camara,191923,Deputado,Emenda,PEC04519,1,1,PDT,PI,Dep. Flavio Nogueira,TRUE,oposição,camara
125,1204355,2196833,camara,204355,Deputado,Requerimento,PEC04519,1,1,CIDADANIA,ES,Dep. Da Vitoria,TRUE,governo,camara
125,1204364,2196833,camara,204364,Deputado,Emenda,PEC04519,1,1,SOLIDARIEDADE,TO,Dep. Eli Borges,TRUE,governo,camara
125,1204377,2196833,camara,204377,Deputado,Emenda,PEC04519,1,1,CIDADANIA,DF,Dep. Paula Belmonte,TRUE,governo,camara
125,1204377,2196833,camara,204377,Deputado,Requerimento,PEC04519,1,1,CIDADANIA,DF,Dep. Paula Belmonte,TRUE,governo,camara
125,1204380,2196833,camara,204380,Deputado,Emenda,PEC04519,1,1,PP,DF,Dep. Celina Leão,TRUE,governo,camara
125,1204389,2196833,camara,204389,Deputado,Requerimento,PEC04519,1,1,PSB,GO,Dep. Elias Vaz,TRUE,oposição,camara
125,1204392,2196833,camara,204392,Deputado,Emenda,PEC04519,1,1,PSD,GO,Dep. Francisco Jr.,TRUE,governo,camara
125,1204396,2196833,camara,204396,Deputado,Requerimento,PEC04519,1,1,PSD,PR,Dep. Vermelho,TRUE,governo,camara
125,1204400,2196833,camara,204400,Deputado,Emenda,PEC04519,1,1,PSL,PR,Dep. Aline Sleutjes,TRUE,governo,camara
125,1204403,2196833,camara,204403,Deputado,Requerimento,PEC04519,1,1,PDT,RS,Dep. Marlon Santos,TRUE,oposição,camara
125,1204406,2196833,camara,204406,Deputado,Emenda,PEC04519,1,1,PP,RS,Dep. Pedro Westphalen,TRUE,governo,camara
125,1204419,2196833,camara,204419,Deputado,Requerimento,ARQUIVO,1,1,PSC,GO,Dep. Glaustin Fokus,FALSE,governo,camara
125,1204419,2196833,camara,204419,Deputado,Requerimento,PEC04519,1,1,PSC,GO,Dep. Glaustin Fokus,TRUE,governo,camara
125,1204427,2196833,camara,204427,Deputado,Emenda,PEC04519,1,1,PL,PE,Dep. Fernando Rodolfo,TRUE,governo,camara
125,1204431,2196833,camara,204431,Deputado,Emenda,PEC04519,1,1,MDB,PI,Dep. Marcos Aurélio Sampaio,TRUE,governo,camara
125,1204431,2196833,camara,204431,Deputado,Requerimento,PEC04519,1,1,MDB,PI,Dep. Marcos Aurélio Sampaio,TRUE,governo,camara
125,1204433,2196833,camara,204433,Deputado,Requerimento,PEC04519,1,1,CIDADANIA,RJ,Dep. Marcelo Calero,TRUE,governo,camara
125,1204436,2196833,camara,204436,Deputado,Requerimento,CCP,1,1,MDB,AL,Dep. Isnaldo Bulhões Jr.,FALSE,governo,camara
125,1204440,2196833,camara,204440,Deputado,Emenda,PEC04519,1,1,PP,RJ,Dep. Christino Aureo,TRUE,governo,camara
125,1204460,2196833,camara,204460,Deputado,Emenda,PEC04519,1,1,PSL,RJ,Dep. Carlos Jordy,TRUE,governo,camara
125,1204464,2196833,camara,204464,Deputado,Voto em Separado,CCJC,1,1,PSOL,RJ,Dep. Talíria Petrone,TRUE,oposição,camara
125,1204484,2196833,camara,204484,Deputado,Emenda,PEC04519,1,1,PSL,SP,Dep. General Peternelli,TRUE,governo,camara
125,1204491,2196833,camara,204491,Deputado,Requerimento,PEC04519,1,1,PRB,MG,Dep. Gilberto Abramo,TRUE,governo,camara
125,1204499,2196833,camara,204499,Deputado,Emenda,PEC04519,1,1,PSB,PA,Dep. Cássio Andrade,TRUE,oposição,camara
125,1204501,2196833,camara,204501,Deputado,Emenda,PEC04519,1,1,PT,SP,Dep. Alencar Santana Braga,TRUE,oposição,camara
125,1204506,2196833,camara,204506,Deputado,Parecer,MESA,1,1,PRB,SP,Dep. Marcos Pereira,FALSE,governo,camara
125,1204517,2196833,camara,204517,Deputado,Emenda,PEC04519,1,1,PL,MG,Dep. Zé Vitor,TRUE,governo,camara
125,1204527,2196833,camara,204527,Deputado,Emenda,PEC04519,1,1,DEM,SP,Dep. Geninho Zuliani,TRUE,governo,camara
125,1204537,2196833,camara,204537,Deputado,Emenda,PEC04519,1,1,PV,SP,Dep. Enrico Misasi,TRUE,governo,camara
125,1204543,2196833,camara,204543,Deputado,Emenda,PEC04519,1,1,PSB,SP,Dep. Luiz Flávio Gomes,TRUE,oposição,camara
125,1204552,2196833,camara,204552,Deputado,Emenda,PEC04519,1,1,PMN,MA,Dep. Eduardo Braide,TRUE,governo,camara
125,1204552,2196833,camara,204552,Deputado,Requerimento,PEC04519,1,1,PMN,MA,Dep. Eduardo Braide,TRUE,governo,camara
125,1204555,2196833,camara,204555,Deputado,Emenda,PEC04519,1,1,PT,AM,Dep. José Ricardo,TRUE,oposição,camara
125,1204559,2196833,camara,204559,Deputado,Requerimento,PEC04519,1,1,PT,BA,Dep. Zé Neto,TRUE,oposição,camara
125,1204566,2196833,camara,204566,Deputado,Emenda,PEC04519,1,1,PATRIOTA,MA,Dep. Marreca Filho,TRUE,governo,camara
125,1204576,2196833,camara,204576,Deputado,Parecer,CCJC,1,1,PRB,BA,Dep. João Roma,TRUE,governo,camara
125,1207309,2196833,camara,207309,Deputado,Requerimento,PEC04519,1,1,PSL,MG,Dep. Enéias Reis,TRUE,governo,camara
125,1204461,2196833,camara,204461,Deputado,Requerimento,PEC04519,0.5,1,NOVO,RJ,Dep. Paulo Ganime,TRUE,governo,camara
125,1177282,2196833,camara,177282,Deputado,Requerimento,CCJC,0.47619047619047616,2,PDT,MG,Dep. Subtenente Gonzaga,TRUE,oposição,camara
125,173486,2196833,camara,73486,Deputado,Requerimento,CCJC,0.3333333333333333,1,PDT,RS,Dep. Pompeo De Mattos,TRUE,oposição,camara
125,1204541,2196833,camara,204541,Deputado,Requerimento,CCJC,0.3333333333333333,1,PDT,CE,Dep. Eduardo Bismarck,TRUE,oposição,camara
125,1204555,2196833,camara,204555,Deputado,Requerimento,PEC04519,0.2,1,PT,AM,Dep. José Ricardo,TRUE,oposição,camara
125,1204572,2196833,camara,204572,Deputado,Requerimento,PEC04519,0.2,1,PRB,AM,Dep. Capitão Alberto Neto,TRUE,governo,camara
125,198057,2196833,camara,98057,Deputado,Requerimento,CCJC,0.14285714285714285,1,PRB,MG,Dep. Lafayette De Andrada,TRUE,governo,camara
125,1141488,2196833,camara,141488,Deputado,Requerimento,CCJC,0.14285714285714285,1,PT,SP,Dep. Paulo Teixeira,TRUE,oposição,camara
125,1141513,2196833,camara,141513,Deputado,Requerimento,CCJC,0.14285714285714285,1,DEM,MG,Dep. Bilac Pinto,TRUE,governo,camara
125,1178939,2196833,camara,178939,Deputado,Requerimento,CCJC,0.14285714285714285,1,PROS,RJ,Dep. Clarissa Garotinho,TRUE,governo,camara
13,1204351,2197797,camara,204351,Deputado,Prop. Original / Apensada,CTASP,1,1,PSL,MS,Dep. Dr. Luiz Ovando,TRUE,governo,camara
14,1204377,2198845,camara,204377,Deputado,Prop. Original / Apensada,CE,1,1,CIDADANIA,DF,Dep. Paula Belmonte,TRUE,governo,camara
121,174400,2199763,camara,74400,Deputado,Emenda,MPV88119,18,18,PT,RS,Dep. Paulo Pimenta,TRUE,oposição,camara
121,1133439,2199763,camara,133439,Deputado,Emenda,MPV88119,18,18,PDT,CE,Dep. André Figueiredo,TRUE,oposição,camara
121,1178977,2199763,camara,178977,Deputado,Emenda,MPV88119,17,17,PSDB,SP,Dep. Eduardo Cury,TRUE,governo,camara
121,1204516,2199763,camara,204516,Deputado,Emenda,MPV88119,16,16,NOVO,SP,Dep. Alexis Fonteyne,TRUE,governo,camara
121,1204371,2199763,camara,204371,Deputado,Emenda,MPV88119,13,13,PSB,ES,Dep. Felipe Rigoni,TRUE,oposição,camara
121,174548,2199763,camara,74548,Deputado,Emenda,MPV88119,12,12,PT,BA,Dep. Jaques Wagner,TRUE,oposição,camara
121,1204532,2199763,camara,204532,Deputado,Emenda,MPV88119,11,11,NOVO,SP,Dep. Vinicius Poit,TRUE,governo,camara
121,1178897,2199763,camara,178897,Deputado,Emenda,MPV88119,10,10,DEM,MG,Dep. Rodrigo Pacheco,TRUE,governo,camara
121,1204429,2199763,camara,204429,Deputado,Emenda,MPV88119,9,9,PSB,PE,Dep. João H. Campos,TRUE,oposição,camara
121,1160568,2199763,camara,160568,Deputado,Emenda,MPV88119,8,8,PT,SE,Dep. Rogério Carvalho,TRUE,oposição,camara
121,174398,2199763,camara,74398,Deputado,Emenda,MPV88119,6,6,PT,RS,Dep. Maria Do Rosário,TRUE,oposição,camara
121,168720,2199763,camara,68720,Deputado,Emenda,MPV88119,5,5,PDT,SE,Dep. Fábio Henrique,TRUE,oposição,camara
121,174057,2199763,camara,74057,Deputado,Emenda,MPV88119,5,5,PCdoB,BA,Dep. Alice Portugal,TRUE,oposição,camara
121,174060,2199763,camara,74060,Deputado,Emenda,MPV88119,5,5,PCdoB,BA,Dep. Daniel Almeida,TRUE,oposição,camara
121,174848,2199763,camara,74848,Deputado,Emenda,MPV88119,5,5,PCdoB,RJ,Dep. Jandira Feghali,TRUE,oposição,camara
121,173531,2199763,camara,73531,Deputado,Emenda,MPV88119,4,4,PSOL,SP,Dep. Ivan Valente,TRUE,oposição,camara
121,173801,2199763,camara,73801,Deputado,Emenda,MPV88119,4,4,PCdoB,PE,Dep. Renildo Calheiros,TRUE,oposição,camara
121,181055,2199763,camara,81055,Deputado,Emenda,MPV88119,4,4,PCdoB,MA,Dep. Márcio Jerry,TRUE,oposição,camara
121,1160511,2199763,camara,160511,Deputado,Emenda,MPV88119,4,4,PSB,RJ,Dep. Alessandro Molon,TRUE,oposição,camara
121,1204389,2199763,camara,204389,Deputado,Emenda,MPV88119,4,4,PSB,GO,Dep. Elias Vaz,TRUE,oposição,camara
121,1204395,2199763,camara,204395,Deputado,Emenda,MPV88119,4,4,DEM,PR,Dep. Pedro Lupion,TRUE,governo,camara
121,1204477,2199763,camara,204477,Deputado,Emenda,MPV88119,4,4,PSL,RJ,Dep. Felício Laterça,TRUE,governo,camara
121,173486,2199763,camara,73486,Deputado,Emenda,MPV88119,3,3,PDT,RS,Dep. Pompeo De Mattos,TRUE,oposição,camara
121,174585,2199763,camara,74585,Deputado,Emenda,MPV88119,3,3,PL,MG,Dep. Lincoln Portela,TRUE,governo,camara
121,1141488,2199763,camara,141488,Deputado,Emenda,MPV88119,3,3,PT,SP,Dep. Paulo Teixeira,TRUE,oposição,camara
121,1160632,2199763,camara,160632,Deputado,Emenda,MPV88119,3,3,SOLIDARIEDADE,MG,Dep. Zé Silva,TRUE,governo,camara
121,1178949,2199763,camara,178949,Deputado,Emenda,MPV88119,3,3,PHS,RN,Dep. Zenaide Maia,TRUE,governo,camara
121,1204548,2199763,camara,204548,Deputado,Emenda,MPV88119,3,3,PSL,CE,Dep. Heitor Freire,TRUE,governo,camara
121,14931,2199763,camara,4931,Deputado,Emenda,MPV88119,2,2,PSDB,DF,Dep. Izalci Lucas,TRUE,governo,camara
121,173933,2199763,camara,73933,Deputado,Emenda,MPV88119,2,2,PSC,,Dep. Zequinha Marinho,TRUE,governo,camara
121,173945,2199763,camara,73945,Deputado,Emenda,MPV88119,2,2,SD,TO,Dep. Eduardo Gomes,TRUE,governo,camara
121,174478,2199763,camara,74478,Deputado,Emenda,MPV88119,2,2,PSL,PE,Dep. Luciano Bivar,TRUE,governo,camara
121,1133439,2199763,camara,133439,Deputado,Emenda,PLEN,2,2,PDT,CE,Dep. André Figueiredo,TRUE,oposição,camara
121,1160570,2199763,camara,160570,Deputado,Emenda,PLEN,2,2,PP,RS,Dep. Jerônimo Goergen,TRUE,governo,camara
121,1178836,2199763,camara,178836,Deputado,Emenda,MPV88119,2,2,DEM,AC,Dep. Alan Rick,TRUE,governo,camara
121,1178871,2199763,camara,178871,Deputado,Emenda,MPV88119,2,2,PP,ES,Dep. Evair Vieira De Melo,TRUE,governo,camara
121,1178961,2199763,camara,178961,Deputado,Emenda,MPV88119,2,2,PSDB,RR,Dep. Shéridan,TRUE,governo,camara
121,1178970,2199763,camara,178970,Deputado,Emenda,MPV88119,2,2,PT,SE,Dep. João Daniel,TRUE,oposição,camara
121,1204380,2199763,camara,204380,Deputado,Emenda,MPV88119,2,2,PP,DF,Dep. Celina Leão,TRUE,governo,camara
121,1204386,2199763,camara,204386,Deputado,Emenda,MPV88119,2,2,DEM,GO,Dep. Jose Mario Schreiner,TRUE,governo,camara
121,1204485,2199763,camara,204485,Deputado,Emenda,MPV88119,2,2,PL,SP,Dep. Luiz Carlos Motta,TRUE,governo,camara
121,1204536,2199763,camara,204536,Deputado,Emenda,MPV88119,2,2,DEM,SP,Dep. Kim Kataguiri,TRUE,governo,camara
121,169871,2199763,camara,69871,Deputado,Emenda,MPV88119,1,1,PODE,BA,Dep. Bacelar,TRUE,governo,camara
121,173592,2199763,camara,73592,Deputado,Emenda,MPV88119,1,1,PFL,TO,Dep. Kátia Abreu,TRUE,governo,camara
121,173924,2199763,camara,73924,Deputado,Emenda,MPV88119,1,1,DEM,AP,Dep. Davi Alcolumbre,TRUE,governo,camara
121,173943,2199763,camara,73943,Deputado,Emenda,MPV88119,1,1,PCdoB,AC,Dep. Perpétua Almeida,TRUE,oposição,camara
121,174400,2199763,camara,74400,Deputado,Requerimento,PLEN,1,1,PT,RS,Dep. Paulo Pimenta,TRUE,oposição,camara
121,174419,2199763,camara,74419,Deputado,Emenda,MPV88119,1,1,PSB,PE,Dep. Gonzaga Patriota,TRUE,oposição,camara
121,1108338,2199763,camara,108338,Deputado,Emenda,MPV88119,1,1,PP,RO,Dep. Jaqueline Cassol,TRUE,governo,camara
