id_leggo,id_autor,nome,partido,uf,bancada,casa_autor,nome_eleitoral,node_size,id_autor_parlametria
231,152610,Dep. Roberto Alves,PRB,SP,governo,camara,Dep. Roberto Alves (PRB/SP),1.8,1152610
231,160511,Dep. Alessandro Molon,PSB,RJ,oposição,camara,Dep. Alessandro Molon (PSB/RJ),3.1,1160511
231,160531,Dep. Jhonatan De Jesus,PRB,RR,governo,camara,Dep. Jhonatan De Jesus (PRB/RR),0.8,1160531
231,160541,Dep. Arthur Lira,PP,AL,governo,camara,Dep. Arthur Lira (PP/AL),1.8,1160541
231,160575,Dep. Erika Kokay,PT,DF,oposição,camara,Dep. Erika Kokay (PT/DF),0.8,1160575
231,160673,Dep. Giovani Cherini,PL,RS,governo,camara,Dep. Giovani Cherini (PL/RS),11,1160673
231,178951,Dep. Rafael Motta,PSB,RN,oposição,camara,Dep. Rafael Motta (PSB/RN),2,1178951
231,204540,Dep. Maria Rosas,PRB,SP,governo,camara,Dep. Maria Rosas (PRB/SP),1,1204540
231,66828,Dep. Fausto Pinato,PP,SP,governo,camara,Dep. Fausto Pinato (PP/SP),0.8,166828
231,73943,Dep. Perpétua Almeida,PCdoB,AC,oposição,camara,Dep. Perpétua Almeida (PCdoB/AC),0.8,173943
231,74043,Dep. Wellington Roberto,PL,PB,governo,camara,Dep. Wellington Roberto (PL/PB),0.5,174043
231,74439,Dep. Wolney Queiroz,PDT,PE,oposição,camara,Dep. Wolney Queiroz (PDT/PE),3.85,174439
231,204494,Dep. Fred Costa,PATRIOTA,MG,governo,camara,Dep. Fred Costa (PATRIOTA/MG),0.75,1204494
231,204394,Dep. Gervásio Maia,PSB,PB,oposição,camara,Dep. Gervásio Maia (PSB/PB),0.8,1204394
231,204407,Dep. Fernanda Melchionna,PSOL,RS,oposição,camara,Dep. Fernanda Melchionna (PSOL/RS),0.8,1204407
231,178857,Dep. Jorge Solla,PT,BA,oposição,camara,Dep. Jorge Solla (PT/BA),0.8,1178857
231,204354,Dep. Flávia Arruda,PL,DF,governo,camara,Dep. Flávia Arruda (PL/DF),0.5,1204354
232,160639,Dep. Professora Dorinha Seabra Rezende,DEM,TO,governo,camara,Dep. Professora Dorinha Seabra Rezende (DEM/TO),1.5,1160639
232,66179,Dep. Norma Ayub,DEM,ES,governo,camara,Dep. Norma Ayub (DEM/ES),0.5,166179
232,74398,Dep. Maria Do Rosário,PT,RS,oposição,camara,Dep. Maria Do Rosário (PT/RS),0.5,174398
232,204407,Dep. Fernanda Melchionna,PSOL,RS,oposição,camara,Dep. Fernanda Melchionna (PSOL/RS),1.5,1204407
233,164360,Dep. Carmen Zanotto,CIDADANIA,SC,governo,camara,Dep. Carmen Zanotto (CIDADANIA/SC),0.5,1164360
233,178857,Dep. Jorge Solla,PT,BA,oposição,camara,Dep. Jorge Solla (PT/BA),0.8333333333333333,1178857
233,178956,Dep. Mariana Carvalho,PSDB,RO,governo,camara,Dep. Mariana Carvalho (PSDB/RO),0.8333333333333333,1178956
233,204406,Dep. Pedro Westphalen,PP,RS,governo,camara,Dep. Pedro Westphalen (PP/RS),0.5,1204406
233,204503,Dep. Alexandre Padilha,PT,SP,oposição,camara,Dep. Alexandre Padilha (PT/SP),2.833333333333333,1204503
233,74848,Dep. Jandira Feghali,PCdoB,RJ,oposição,camara,Dep. Jandira Feghali (PCdoB/RJ),0.8333333333333333,174848
233,81297,Dep. Dra. Soraya Manato,PSL,ES,governo,camara,Dep. Dra. Soraya Manato (PSL/ES),0.8333333333333333,181297
233,205535,Dep. Patricia Ferraz,PL,AP,governo,camara,Dep. Patricia Ferraz (PL/AP),0.8333333333333333,1205535
234,141488,Dep. Paulo Teixeira,PT,SP,oposição,camara,Dep. Paulo Teixeira (PT/SP),1,1141488
234,204453,Dep. Natália Bonavides,PT,RN,oposição,camara,Dep. Natália Bonavides (PT/RN),3,1204453
234,204467,Dep. Professora Rosa Neide,PT,MT,oposição,camara,Dep. Professora Rosa Neide (PT/MT),1,1204467
235,122974,Dep. Pedro Lucas Fernandes,PTB,MA,governo,camara,Dep. Pedro Lucas Fernandes (PTB/MA),3,1122974
235,132504,Dep. Enio Verri,PT,,oposição,camara,Dep. Enio Verri (PT/-),15.066666666666666,1132504
235,141422,Dep. Efraim Filho,DEM,,governo,camara,Dep. Efraim Filho (DEM/-),0.5,1141422
235,141488,Dep. Paulo Teixeira,PT,SP,oposição,camara,Dep. Paulo Teixeira (PT/SP),7.083333333333333,1141488
235,160510,Dep. Luis Tibé,AVANTE,MG,governo,camara,Dep. Luis Tibé (AVANTE/MG),0.6666666666666666,1160510
235,160511,Dep. Alessandro Molon,PSB,RJ,oposição,camara,Dep. Alessandro Molon (PSB/RJ),17.066666666666666,1160511
235,160512,Dep. Aureo Ribeiro,SOLIDARIEDADE,RJ,governo,camara,Dep. Aureo Ribeiro (SOLIDARIEDADE/RJ),0.8,1160512
235,160518,Dep. Weliton Prado,PROS,MG,governo,camara,Dep. Weliton Prado (PROS/MG),1.5,1160518
235,160541,Dep. Arthur Lira,PP,AL,governo,camara,Dep. Arthur Lira (PP/AL),6.4904761904761905,1160541
235,160575,Dep. Erika Kokay,PT,DF,oposição,camara,Dep. Erika Kokay (PT/DF),0.8571428571428571,1160575
235,160587,Dep. Fábio Trad,PSD,MS,governo,camara,Dep. Fábio Trad (PSD/MS),11,1160587
235,160655,Dep. Ricardo Izar,PP,SP,governo,camara,Dep. Ricardo Izar (PP/SP),1.6904761904761905,1160655
235,171617,Dep. Paulão,PT,AL,oposição,camara,Dep. Paulão (PT/AL),3.2,1171617
235,178842,Dep. Jhc,PSB,AL,oposição,camara,Dep. Jhc (PSB/AL),2,1178842
235,178857,Dep. Jorge Solla,PT,BA,oposição,camara,Dep. Jorge Solla (PT/BA),2.5,1178857
235,178884,Dep. Hildo Rocha,MDB,MA,governo,camara,Dep. Hildo Rocha (MDB/MA),3,1178884
235,178946,Dep. Soraya Santos,PL,RJ,governo,camara,Dep. Soraya Santos (PL/RJ),5.3238095238095235,1178946
235,178975,Dep. Baleia Rossi,MDB,SP,governo,camara,Dep. Baleia Rossi (MDB/SP),0.6666666666666666,1178975
235,178992,Dep. Vitor Lippi,PSDB,SP,governo,camara,Dep. Vitor Lippi (PSDB/SP),2,1178992
235,204376,Dep. Coronel Armando,PSL,SC,governo,camara,Dep. Coronel Armando (PSL/SC),0.8,1204376
235,204380,Dep. Celina Leão,PP,DF,governo,camara,Dep. Celina Leão (PP/DF),1,1204380
235,204381,Dep. Luis Miranda,DEM,DF,governo,camara,Dep. Luis Miranda (DEM/DF),3.1666666666666665,1204381
235,204407,Dep. Fernanda Melchionna,PSOL,RS,oposição,camara,Dep. Fernanda Melchionna (PSOL/RS),0.8,1204407
235,204411,Dep. Filipe Barros,PSL,PR,governo,camara,Dep. Filipe Barros (PSL/PR),0.6666666666666666,1204411
235,204430,Dep. Margarete Coelho,PP,PI,governo,camara,Dep. Margarete Coelho (PP/PI),5.8238095238095235,1204430
235,204453,Dep. Natália Bonavides,PT,RN,oposição,camara,Dep. Natália Bonavides (PT/RN),3.333333333333333,1204453
235,204459,Dep. Daniela Do Waguinho,MDB,RJ,governo,camara,Dep. Daniela Do Waguinho (MDB/RJ),0.8,1204459
235,204460,Dep. Carlos Jordy,PSL,RJ,governo,camara,Dep. Carlos Jordy (PSL/RJ),2.6666666666666665,1204460
235,204494,Dep. Fred Costa,PATRIOTA,MG,governo,camara,Dep. Fred Costa (PATRIOTA/MG),1.6333333333333333,1204494
235,204497,Dep. Júnior Ferrari,PSD,PA,governo,camara,Dep. Júnior Ferrari (PSD/PA),1,1204497
235,204537,Dep. Enrico Misasi,PV,SP,governo,camara,Dep. Enrico Misasi (PV/SP),5,1204537
235,204541,Dep. Eduardo Bismarck,PDT,CE,oposição,camara,Dep. Eduardo Bismarck (PDT/CE),3.4000000000000004,1204541
235,73943,Dep. Perpétua Almeida,PCdoB,AC,oposição,camara,Dep. Perpétua Almeida (PCdoB/AC),4.6499999999999995,173943
235,74043,Dep. Wellington Roberto,PL,PB,governo,camara,Dep. Wellington Roberto (PL/PB),4.79047619047619,174043
235,74262,Dep. Carlos Sampaio,PSDB,SP,governo,camara,Dep. Carlos Sampaio (PSDB/SP),2,174262
235,74366,Dep. João Campos,PRB,GO,governo,camara,Dep. João Campos (PRB/GO),0.857142857142857,174366
235,74439,Dep. Wolney Queiroz,PDT,PE,oposição,camara,Dep. Wolney Queiroz (PDT/PE),16.066666666666666,174439
235,204467,Dep. Professora Rosa Neide,PT,MT,oposição,camara,Dep. Professora Rosa Neide (PT/MT),3.3,1204467
235,204480,Dep. Rogério Correia,PT,MG,oposição,camara,Dep. Rogério Correia (PT/MG),3.2,1204480
235,204571,Dep. Alex Santana,PDT,BA,oposição,camara,Dep. Alex Santana (PDT/BA),0.8333333333333333,1204571
235,204515,Dep. André Janones,AVANTE,MG,governo,camara,Dep. André Janones (AVANTE/MG),0.6666666666666666,1204515
235,178922,Dep. Tadeu Alencar,PSB,PE,oposição,camara,Dep. Tadeu Alencar (PSB/PE),2,1178922
235,204511,Dep. David Soares,DEM,SP,governo,camara,Dep. David Soares (DEM/SP),0.8,1204511
235,178939,Dep. Clarissa Garotinho,PROS,RJ,governo,camara,Dep. Clarissa Garotinho (PROS/RJ),0.6666666666666666,1178939
235,204546,Dep. Joice Hasselmann,PSL,SP,governo,camara,Dep. Joice Hasselmann (PSL/SP),0.6666666666666666,1204546
235,178977,Dep. Eduardo Cury,PSDB,SP,governo,camara,Dep. Eduardo Cury (PSDB/SP),1,1178977
236,178975,Dep. Baleia Rossi,MDB,SP,governo,camara,Dep. Baleia Rossi (MDB/SP),1,1178975
237,204364,Dep. Eli Borges,SOLIDARIEDADE,TO,governo,camara,Dep. Eli Borges (SOLIDARIEDADE/TO),1,1204364
238,160673,Dep. Giovani Cherini,PL,RS,governo,camara,Dep. Giovani Cherini (PL/RS),1,1160673
239,178925,Dep. Rejane Dias,PT,PI,oposição,camara,Dep. Rejane Dias (PT/PI),1,1178925
240,73586,Dep. Júlio Delgado,PSB,MG,oposição,camara,Dep. Júlio Delgado (PSB/MG),1.5,173586
240,74439,Dep. Wolney Queiroz,PDT,PE,oposição,camara,Dep. Wolney Queiroz (PDT/PE),0.5,174439
241,178948,Dep. Beto Rosado,PP,RN,governo,camara,Dep. Beto Rosado (PP/RN),1,1178948
242,178952,Dep. Walter Alves,MDB,RN,governo,camara,Dep. Walter Alves (MDB/RN),1,1178952
243,204359,Dep. Léo Moraes,PODE,RO,governo,camara,Dep. Léo Moraes (PODE/RO),1,1204359
244,74200,Dep. Gastão Vieira,PROS,MA,governo,camara,Dep. Gastão Vieira (PROS/MA),0.5,174200
244,204379,Dep. Acácio Favacho,PROS,AP,governo,camara,Dep. Acácio Favacho (PROS/AP),0.5,1204379
245,204544,Dep. Alexandre Frota,PSL,SP,governo,camara,Dep. Alexandre Frota (PSL/SP),1,1204544
246,204570,Dep. Pastor Gildenemyr,PMN,MA,governo,camara,Dep. Pastor Gildenemyr (PMN/MA),1,1204570
247,74161,Dep. Reginaldo Lopes,PT,MG,oposição,camara,Dep. Reginaldo Lopes (PT/MG),1,174161
248,74161,Dep. Reginaldo Lopes,PT,MG,oposição,camara,Dep. Reginaldo Lopes (PT/MG),2,174161
249,204488,Dep. Célio Studart,PV,CE,governo,camara,Dep. Célio Studart (PV/CE),1,1204488
250,178959,Dep. Hiran Gonçalves,PP,RR,governo,camara,Dep. Hiran Gonçalves (PP/RR),1,1178959
251,73486,Dep. Pompeo De Mattos,PDT,RS,oposição,camara,Dep. Pompeo De Mattos (PDT/RS),1,173486
252,160674,Dep. Hugo Motta,PRB,PB,governo,camara,Dep. Hugo Motta (PRB/PB),1,1160674
253,132504,Dep. Enio Verri,PT,,oposição,camara,Dep. Enio Verri (PT/-),5.998809523809523,1132504
253,160511,Dep. Alessandro Molon,PSB,RJ,oposição,camara,Dep. Alessandro Molon (PSB/RJ),5.498809523809523,1160511
253,160575,Dep. Erika Kokay,PT,DF,oposição,camara,Dep. Erika Kokay (PT/DF),3.732142857142857,1160575
253,160639,Dep. Professora Dorinha Seabra Rezende,DEM,TO,governo,camara,Dep. Professora Dorinha Seabra Rezende (DEM/TO),3,1160639
253,178857,Dep. Jorge Solla,PT,BA,oposição,camara,Dep. Jorge Solla (PT/BA),0.8,1178857
253,178871,Dep. Evair Vieira De Melo,PP,ES,governo,camara,Dep. Evair Vieira De Melo (PP/ES),10,1178871
253,178884,Dep. Hildo Rocha,MDB,MA,governo,camara,Dep. Hildo Rocha (MDB/MA),2,1178884
253,178986,Dep. Nilto Tatto,PT,SP,oposição,camara,Dep. Nilto Tatto (PT/SP),0.875,1178986
253,204352,Dep. Camilo Capiberibe,PSB,AP,oposição,camara,Dep. Camilo Capiberibe (PSB/AP),1,1204352
253,204359,Dep. Léo Moraes,PODE,RO,governo,camara,Dep. Léo Moraes (PODE/RO),1,1204359
253,204371,Dep. Felipe Rigoni,PSB,ES,oposição,camara,Dep. Felipe Rigoni (PSB/ES),1.75,1204371
253,204377,Dep. Paula Belmonte,CIDADANIA,DF,governo,camara,Dep. Paula Belmonte (CIDADANIA/DF),1,1204377
253,204383,Dep. Professor Israel Batista,PV,DF,governo,camara,Dep. Professor Israel Batista (PV/DF),0.8,1204383
253,204552,Dep. Eduardo Braide,PMN,MA,governo,camara,Dep. Eduardo Braide (PMN/MA),1,1204552
253,73943,Dep. Perpétua Almeida,PCdoB,AC,oposição,camara,Dep. Perpétua Almeida (PCdoB/AC),2.9821428571428568,173943
253,74160,Dep. Patrus Ananias,PT,MG,oposição,camara,Dep. Patrus Ananias (PT/MG),1.732142857142857,174160
253,74439,Dep. Wolney Queiroz,PDT,PE,oposição,camara,Dep. Wolney Queiroz (PDT/PE),5.498809523809523,174439
253,74693,Dep. Rodrigo Maia,DEM,RJ,governo,camara,Dep. Rodrigo Maia (DEM/RJ),1,174693
253,81297,Dep. Dra. Soraya Manato,PSL,ES,governo,camara,Dep. Dra. Soraya Manato (PSL/ES),1,181297
253,204393,Dep. Frei Anastacio Ribeiro,PT,PB,oposição,camara,Dep. Frei Anastacio Ribeiro (PT/PB),0.8,1204393
253,204407,Dep. Fernanda Melchionna,PSOL,RS,oposição,camara,Dep. Fernanda Melchionna (PSOL/RS),1.7321428571428572,1204407
253,204534,Dep. Tabata Amaral,PDT,SP,oposição,camara,Dep. Tabata Amaral (PDT/SP),0.8,1204534
254,132504,Dep. Enio Verri,PT,,oposição,camara,Dep. Enio Verri (PT/-),1.657142857142857,1132504
254,160511,Dep. Alessandro Molon,PSB,RJ,oposição,camara,Dep. Alessandro Molon (PSB/RJ),1.6571428571428573,1160511
254,160589,Dep. Bruna Furlan,PSDB,SP,governo,camara,Dep. Bruna Furlan (PSDB/SP),1.5,1160589
254,204467,Dep. Professora Rosa Neide,PT,MT,oposição,camara,Dep. Professora Rosa Neide (PT/MT),1.657142857142857,1204467
254,204506,Dep. Marcos Pereira,PRB,SP,governo,camara,Dep. Marcos Pereira (PRB/SP),1,1204506
254,204541,Dep. Eduardo Bismarck,PDT,CE,oposição,camara,Dep. Eduardo Bismarck (PDT/CE),1,1204541
254,204542,Dep. Denis Bezerra,PSB,CE,oposição,camara,Dep. Denis Bezerra (PSB/CE),1,1204542
254,73943,Dep. Perpétua Almeida,PCdoB,AC,oposição,camara,Dep. Perpétua Almeida (PCdoB/AC),1.657142857142857,173943
254,74043,Dep. Wellington Roberto,PL,PB,governo,camara,Dep. Wellington Roberto (PL/PB),0.5,174043
254,74160,Dep. Patrus Ananias,PT,MG,oposição,camara,Dep. Patrus Ananias (PT/MG),0.857142857142857,174160
254,74439,Dep. Wolney Queiroz,PDT,PE,oposição,camara,Dep. Wolney Queiroz (PDT/PE),1.6571428571428573,174439
254,204480,Dep. Rogério Correia,PT,MG,oposição,camara,Dep. Rogério Correia (PT/MG),0.8571428571428571,1204480
254,204410,Dep. Luisa Canziani,PTB,PR,governo,camara,Dep. Luisa Canziani (PTB/PR),1.5,1204410
254,160673,Dep. Giovani Cherini,PL,RS,governo,camara,Dep. Giovani Cherini (PL/RS),0.5,1160673
255,132504,Dep. Enio Verri,PT,,oposição,camara,Dep. Enio Verri (PT/-),2.25,1132504
255,141422,Dep. Efraim Filho,DEM,,governo,camara,Dep. Efraim Filho (DEM/-),4,1141422
255,141518,Dep. Paulo Pereira Da Silva,SOLIDARIEDADE,SP,governo,camara,Dep. Paulo Pereira Da Silva (SOLIDARIEDADE/SP),0.5,1141518
255,160511,Dep. Alessandro Molon,PSB,RJ,oposição,camara,Dep. Alessandro Molon (PSB/RJ),1.583333333333333,1160511
255,160541,Dep. Arthur Lira,PP,AL,governo,camara,Dep. Arthur Lira (PP/AL),0.6666666666666666,1160541
255,160575,Dep. Erika Kokay,PT,DF,oposição,camara,Dep. Erika Kokay (PT/DF),2.583333333333333,1160575
255,160588,Dep. Diego Andrade,PSD,MG,governo,camara,Dep. Diego Andrade (PSD/MG),1,1160588
255,204359,Dep. Léo Moraes,PODE,RO,governo,camara,Dep. Léo Moraes (PODE/RO),0.6666666666666666,1204359
255,204361,Dep. Carlos Chiodini,MDB,SC,governo,camara,Dep. Carlos Chiodini (MDB/SC),2,1204361
255,204500,Dep. Eduardo Costa,PTB,PA,governo,camara,Dep. Eduardo Costa (PTB/PA),1,1204500
255,73943,Dep. Perpétua Almeida,PCdoB,AC,oposição,camara,Dep. Perpétua Almeida (PCdoB/AC),0.8333333333333333,173943
255,74043,Dep. Wellington Roberto,PL,PB,governo,camara,Dep. Wellington Roberto (PL/PB),0.5,174043
255,74439,Dep. Wolney Queiroz,PDT,PE,oposição,camara,Dep. Wolney Queiroz (PDT/PE),2.2499999999999996,174439
255,74693,Dep. Rodrigo Maia,DEM,RJ,governo,camara,Dep. Rodrigo Maia (DEM/RJ),1,174693
255,98057,Dep. Lafayette De Andrada,PRB,MG,governo,camara,Dep. Lafayette De Andrada (PRB/MG),10,198057
255,178857,Dep. Jorge Solla,PT,BA,oposição,camara,Dep. Jorge Solla (PT/BA),0.8333333333333333,1178857
255,178975,Dep. Baleia Rossi,MDB,SP,governo,camara,Dep. Baleia Rossi (MDB/SP),0.6666666666666666,1178975
255,204381,Dep. Luis Miranda,DEM,DF,governo,camara,Dep. Luis Miranda (DEM/DF),1,1204381
255,204536,Dep. Kim Kataguiri,DEM,SP,governo,camara,Dep. Kim Kataguiri (DEM/SP),3,1204536
255,143084,Dep. Tiago Dimas,SOLIDARIEDADE,TO,governo,camara,Dep. Tiago Dimas (SOLIDARIEDADE/TO),0.5,1143084
255,204556,Dep. Marcelo Ramos,PL,AM,governo,camara,Dep. Marcelo Ramos (PL/AM),0.6666666666666666,1204556
255,204546,Dep. Joice Hasselmann,PSL,SP,governo,camara,Dep. Joice Hasselmann (PSL/SP),0.5,1204546
256,81297,Dep. Dra. Soraya Manato,PSL,ES,governo,camara,Dep. Dra. Soraya Manato (PSL/ES),1,181297
256,164360,Dep. Carmen Zanotto,CIDADANIA,SC,governo,camara,Dep. Carmen Zanotto (CIDADANIA/SC),1,1164360
257,164360,Dep. Carmen Zanotto,CIDADANIA,SC,governo,camara,Dep. Carmen Zanotto (CIDADANIA/SC),0.5,1164360
257,178857,Dep. Jorge Solla,PT,BA,oposição,camara,Dep. Jorge Solla (PT/BA),1.625,1178857
257,204366,Dep. Rodrigo Coelho,PSB,SC,oposição,camara,Dep. Rodrigo Coelho (PSB/SC),1.375,1204366
257,204406,Dep. Pedro Westphalen,PP,RS,governo,camara,Dep. Pedro Westphalen (PP/RS),2.125,1204406
257,204412,Dep. Dr. Zacharias Calil,DEM,GO,governo,camara,Dep. Dr. Zacharias Calil (DEM/GO),1.375,1204412
257,204450,Dep. Dr. Luiz Antonio Teixeira Jr.,PP,RJ,governo,camara,Dep. Dr. Luiz Antonio Teixeira Jr. (PP/RJ),6.625,1204450
257,204484,Dep. General Peternelli,PSL,SP,governo,camara,Dep. General Peternelli (PSL/SP),1.375,1204484
257,204503,Dep. Alexandre Padilha,PT,SP,oposição,camara,Dep. Alexandre Padilha (PT/SP),2.875,1204503
257,205535,Dep. Patricia Ferraz,PL,AP,governo,camara,Dep. Patricia Ferraz (PL/AP),2.125,1205535
258,132504,Dep. Enio Verri,PT,,oposição,camara,Dep. Enio Verri (PT/-),3.122222222222222,1132504
258,160511,Dep. Alessandro Molon,PSB,RJ,oposição,camara,Dep. Alessandro Molon (PSB/RJ),3.122222222222222,1160511
258,160528,Dep. Danilo Cabral,PSB,PE,oposição,camara,Dep. Danilo Cabral (PSB/PE),1.7888888888888888,1160528
258,160552,Dep. Danrlei De Deus Hinterholz,PSD,RS,governo,camara,Dep. Danrlei De Deus Hinterholz (PSD/RS),1,1160552
258,160600,Dep. Arthur Oliveira Maia,DEM,BA,governo,camara,Dep. Arthur Oliveira Maia (DEM/BA),2,1160600
258,178909,Dep. Hélio Leite,DEM,PA,governo,camara,Dep. Hélio Leite (DEM/PA),1,1178909
258,204372,Dep. Julio Cesar Ribeiro,PRB,DF,governo,camara,Dep. Julio Cesar Ribeiro (PRB/DF),2.9,1204372
258,204389,Dep. Elias Vaz,PSB,GO,oposição,camara,Dep. Elias Vaz (PSB/GO),1.7888888888888888,1204389
258,204542,Dep. Denis Bezerra,PSB,CE,oposição,camara,Dep. Denis Bezerra (PSB/CE),1.788888888888889,1204542
258,204556,Dep. Marcelo Ramos,PL,AM,governo,camara,Dep. Marcelo Ramos (PL/AM),1.7888888888888888,1204556
258,73586,Dep. Júlio Delgado,PSB,MG,oposição,camara,Dep. Júlio Delgado (PSB/MG),1.788888888888889,173586
258,74043,Dep. Wellington Roberto,PL,PB,governo,camara,Dep. Wellington Roberto (PL/PB),0.6666666666666666,174043
258,74439,Dep. Wolney Queiroz,PDT,PE,oposição,camara,Dep. Wolney Queiroz (PDT/PE),3.1222222222222222,174439
258,90842,Dep. Santini,PTB,RS,governo,camara,Dep. Santini (PTB/RS),0.6666666666666666,190842
258,209189,Dep. Joseildo Ramos,PT,BA,oposição,camara,Dep. Joseildo Ramos (PT/BA),1.788888888888889,1209189
258,122974,Dep. Pedro Lucas Fernandes,PTB,MA,governo,camara,Dep. Pedro Lucas Fernandes (PTB/MA),0.6666666666666666,1122974
259,160528,Dep. Danilo Cabral,PSB,PE,oposição,camara,Dep. Danilo Cabral (PSB/PE),0.5,1160528
259,204407,Dep. Fernanda Melchionna,PSOL,RS,oposição,camara,Dep. Fernanda Melchionna (PSOL/RS),0.5,1204407
259,204426,Dep. Carlos Veras,PT,PE,oposição,camara,Dep. Carlos Veras (PT/PE),1,1204426
259,204535,Dep. Sâmia Bomfim,PSOL,SP,oposição,camara,Dep. Sâmia Bomfim (PSOL/SP),0.5,1204535
259,204561,Dep. Bira Do Pindaré,PSB,MA,oposição,camara,Dep. Bira Do Pindaré (PSB/MA),2.5,1204561
260,132504,Dep. Enio Verri,PT,,oposição,camara,Dep. Enio Verri (PT/-),2.216666666666667,1132504
260,137070,Dep. Vicentinho Júnior,PL,TO,governo,camara,Dep. Vicentinho Júnior (PL/TO),0.8,1137070
260,141470,Dep. José Guimarães,PT,CE,oposição,camara,Dep. José Guimarães (PT/CE),1,1141470
260,160541,Dep. Arthur Lira,PP,AL,governo,camara,Dep. Arthur Lira (PP/AL),0.75,1160541
260,178832,Dep. Leandre,PV,PR,governo,camara,Dep. Leandre (PV/PR),1,1178832
260,178879,Dep. Lucas Vergilio,SOLIDARIEDADE,GO,governo,camara,Dep. Lucas Vergilio (SOLIDARIEDADE/GO),1,1178879
260,178975,Dep. Baleia Rossi,MDB,SP,governo,camara,Dep. Baleia Rossi (MDB/SP),0.75,1178975
260,204421,Dep. Edna Henrique,PSDB,PB,governo,camara,Dep. Edna Henrique (PSDB/PB),0.8,1204421
260,73586,Dep. Júlio Delgado,PSB,MG,oposição,camara,Dep. Júlio Delgado (PSB/MG),0.5,173586
260,74262,Dep. Carlos Sampaio,PSDB,SP,governo,camara,Dep. Carlos Sampaio (PSDB/SP),0.8,174262
260,74439,Dep. Wolney Queiroz,PDT,PE,oposição,camara,Dep. Wolney Queiroz (PDT/PE),0.6666666666666666,174439
260,160511,Dep. Alessandro Molon,PSB,RJ,oposição,camara,Dep. Alessandro Molon (PSB/RJ),0.6666666666666666,1160511
260,204471,Dep. Mara Rocha,PSDB,AC,governo,camara,Dep. Mara Rocha (PSDB/AC),0.8,1204471
260,204494,Dep. Fred Costa,PATRIOTA,MG,governo,camara,Dep. Fred Costa (PATRIOTA/MG),0.75,1204494
260,160528,Dep. Danilo Cabral,PSB,PE,oposição,camara,Dep. Danilo Cabral (PSB/PE),0.5,1160528
261,204361,Dep. Carlos Chiodini,MDB,SC,governo,camara,Dep. Carlos Chiodini (MDB/SC),1,1204361
262,204544,Dep. Alexandre Frota,PSL,SP,governo,camara,Dep. Alexandre Frota (PSL/SP),1,1204544
263,178931,Dep. Luciano Ducci,PSB,PR,oposição,camara,Dep. Luciano Ducci (PSB/PR),2,1178931
264,160518,Dep. Weliton Prado,PROS,MG,governo,camara,Dep. Weliton Prado (PROS/MG),1,1160518
265,81297,Dep. Dra. Soraya Manato,PSL,ES,governo,camara,Dep. Dra. Soraya Manato (PSL/ES),1,181297
266,178857,Dep. Jorge Solla,PT,BA,oposição,camara,Dep. Jorge Solla (PT/BA),1,1178857
267,204494,Dep. Fred Costa,PATRIOTA,MG,governo,camara,Dep. Fred Costa (PATRIOTA/MG),1,1204494
268,160552,Dep. Danrlei De Deus Hinterholz,PSD,RS,governo,camara,Dep. Danrlei De Deus Hinterholz (PSD/RS),1,1160552
269,178925,Dep. Rejane Dias,PT,PI,oposição,camara,Dep. Rejane Dias (PT/PI),1,1178925
269,204467,Dep. Professora Rosa Neide,PT,MT,oposição,camara,Dep. Professora Rosa Neide (PT/MT),1,1204467
270,204488,Dep. Célio Studart,PV,CE,governo,camara,Dep. Célio Studart (PV/CE),1,1204488
271,107283,Dep. Gleisi Hoffmann,PT,PR,oposição,camara,Dep. Gleisi Hoffmann (PT/PR),1,1107283
271,122158,Dep. Pedro Paulo,DEM,RJ,governo,camara,Dep. Pedro Paulo (DEM/RJ),7,1122158
271,122974,Dep. Pedro Lucas Fernandes,PTB,MA,governo,camara,Dep. Pedro Lucas Fernandes (PTB/MA),0.5,1122974
271,132504,Dep. Enio Verri,PT,,oposição,camara,Dep. Enio Verri (PT/-),4,1132504
271,137070,Dep. Vicentinho Júnior,PL,TO,governo,camara,Dep. Vicentinho Júnior (PL/TO),2,1137070
271,141411,Dep. Dagoberto Nogueira,PDT,MS,oposição,camara,Dep. Dagoberto Nogueira (PDT/MS),1,1141411
271,141421,Dep. Eduardo Da Fonte,PP,PE,governo,camara,Dep. Eduardo Da Fonte (PP/PE),1,1141421
271,141470,Dep. José Guimarães,PT,CE,oposição,camara,Dep. José Guimarães (PT/CE),6,1141470
271,141508,Dep. Mauro Nazif,PSB,RO,oposição,camara,Dep. Mauro Nazif (PSB/RO),4,1141508
271,157130,Dep. Túlio Gadêlha,PDT,PE,oposição,camara,Dep. Túlio Gadêlha (PDT/PE),5,1157130
271,159237,Dep. Assis Carvalho,PT,PI,oposição,camara,Dep. Assis Carvalho (PT/PI),2,1159237
271,160511,Dep. Alessandro Molon,PSB,RJ,oposição,camara,Dep. Alessandro Molon (PSB/RJ),6,1160511
271,160528,Dep. Danilo Cabral,PSB,PE,oposição,camara,Dep. Danilo Cabral (PSB/PE),0.6666666666666666,1160528
271,160541,Dep. Arthur Lira,PP,AL,governo,camara,Dep. Arthur Lira (PP/AL),0.6666666666666666,1160541
271,160575,Dep. Erika Kokay,PT,DF,oposição,camara,Dep. Erika Kokay (PT/DF),1,1160575
