id_ext,codigo_emenda,data_apresentacao,numero,local,autor,casa,tipo_documento,inteiro_teor
2190237,2201805,2019-02-11,27,MPV86718,Jose Mario Schreiner - DEM/GO,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1745178
2190237,2201806,2019-02-11,28,MPV86718,Alceu Moreira - MDB/RS,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1745179
2190237,2201807,2019-02-11,29,MPV86718,Luis Carlos Heinze,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1745180
2190237,2201808,2019-02-11,30,MPV86718,Luis Carlos Heinze,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1745181
2190237,2201809,2019-02-11,31,MPV86718,Luis Carlos Heinze,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1745182
2190237,2201810,2019-02-11,32,MPV86718,Evair Vieira de Melo - PP/ES,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1745183
2190237,2201811,2019-02-11,33,MPV86718,Evair Vieira de Melo - PP/ES,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1745184
2190237,2201812,2019-02-11,34,MPV86718,Luis Carlos Heinze,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1745185
2190237,2201813,2019-02-11,35,MPV86718,Luis Carlos Heinze,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1745186
2193540,2194545,2019-03-19,1,PLEN,Luciano Bivar - PSL/PE,camara,EMP,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1720844
2193540,2194546,2019-03-19,2,PLEN,André Figueiredo - PDT/CE,camara,EMP,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1720845
2193540,2194977,2019-03-19,3,PLEN,Pedro Lucas Fernandes - PTB/MA,camara,EMP,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1722152
2193540,2194978,2019-03-19,4,PLEN,Marcel Van Hattem - NOVO/RS,camara,EMP,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1722153
2193540,2194979,2019-03-19,5,PLEN,Delegado Waldir - PSL/GO,camara,EMP,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1722154
2193540,2194980,2019-03-19,6,PLEN,Marcel Van Hattem - NOVO/RS,camara,EMP,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1722155
2193540,2194982,2019-03-20,7,PLEN,Pompeo de Mattos - PDT/RS,camara,EMP,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1722157
2193540,2195707,2019-03-27,8,PLEN,Pedro Lucas Fernandes - PTB/MA,camara,EMP,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1724702
2193540,2195708,2019-03-27,9,PLEN,Paulo Pimenta - PT/RS,camara,EMP,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1724703
2193540,2195709,2019-03-27,10,PLEN,Alexandre Padilha - PT/SP,camara,EMP,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1724704
2193540,2195710,2019-03-27,11,PLEN,Paulo Pimenta - PT/RS,camara,EMP,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1724705
2193540,2195712,2019-03-27,12,PLEN,Alexandre Padilha - PT/SP,camara,EMP,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1724708
2193540,2195713,2019-03-27,13,PLEN,Enio Verri - PT/PR,camara,EMP,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1724709
2193540,2195714,2019-03-27,14,PLEN,Enio Verri - PT/PR,camara,EMP,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1724710
2193540,2195743,2019-03-27,15,PLEN,Luis Tibé - AVANTE/MG,camara,EMP,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1724869
2193540,2195748,2019-03-27,16,PLEN,Beto Pereira - PSDB/MS,camara,EMP,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1724877
2193540,2195792,2019-03-27,17,PLEN,Henrique Fontana - PT/RS,camara,EMP,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1726760
2193540,2196526,2019-04-02,1,PLEN,Paulo Pereira da Silva - SOLIDARI/SP,camara,ERD,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1727453
2193540,2195795,2019-03-27,1,PLEN,"Paulo Pereira da Silva - SOLIDARI/SP, Paulo Pereira da Silva - SOLIDARI/SP",camara,SSP,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1725017
1198512,2206181,2019-06-03,1,PEC01515,"Tabata Amaral - PDT/SP, Felipe Rigoni - PSB/ES",camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1759078
1198512,2206183,2019-06-03,2,PEC01515,"Tabata Amaral - PDT/SP, Felipe Rigoni - PSB/ES",camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1759082
1198512,2206795,2019-06-05,3,PEC01515,"Tiago Mitraud - NOVO/MG, Marcelo Calero - CIDADANIA/RJ",camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1760837
1198512,2206983,2019-06-06,4,PEC01515,"Felipe Rigoni - PSB/ES, Adriana Ventura - NOVO/SP, João H. Campos - PSB/PE, Emanuel Pinheiro Neto - PTB/MT, Tiago Mitraud - NOVO/MG, Jhc - PSB/AL",camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1761242
1198512,2207109,2019-06-06,5,PEC01515,"Waldenor Pereira - PT/BA, Afonso Florence - PT/BA, Airton Faleiro - PT/PA, Alencar Santana Braga - PT/SP, Alexandre Padilha - PT/SP, Benedita da Silva - PT/RJ, Beto Faro - PT/PA, Bohn Gass - PT/RS, Carlos Veras - PT/PE, Carlos Zarattini - PT/SP, Célio Moura - PT/TO, Enio Verri - PT/PR, Erika Kokay - PT/DF, Frei Anastacio Ribeiro - PT/PB, Helder Salomão - PT/ES, Henrique Fontana - PT/RS, João Daniel - PT/SE, Jorge Solla - PT/BA, José Guimarães - PT/CE, José Ricardo - PT/AM, Joseildo Ramos - PT/BA, Leonardo Monteiro - PT/MG, Marcon - PT/RS, Margarida Salomão - PT/MG, Maria do Rosário - PT/RS, Merlong Solano - PT/PI, Natália Bonavides - PT/RN, Nelson Pellegrino - PT/BA, Nilto Tatto - PT/SP, Odair Cunha - PT/MG, Padre João - PT/MG, Patrus Ananias - PT/MG, Paulão - PT/AL, Paulo Guedes - PT/MG, Paulo Pimenta - PT/RS, Paulo Teixeira - PT/SP, Pedro Uczai - PT/SC, Professora Rosa Neide - PT/MT, Reginaldo Lopes - PT/MG, Rejane Dias - PT/PI, Rogério Correia - PT/MG, Rubens Otoni - PT/GO, Rui Falcão - PT/SP, Valmir Assunção - PT/BA, Vander Loubet - PT/MS, Vicentinho - PT/SP, Zé Carlos - PT/MA, Zé Neto - PT/BA, Zeca Dirceu - PT/PR",camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1761685
